"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1ALFY0010","2019","33.775567","-87.826694","167.3","FAYETTE 5.6 N, AL US","   2118.5"," ,N"
"US1ALFY0010","2020","33.775567","-87.826694","167.3","FAYETTE 5.6 N, AL US","   1875.3"," ,N"
