"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00056242","1996","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    325.5","","     325.5","a","        93","a","        55","a","         8","a","         0","a","        69","a","         0","a","       238","a","        13","a","   -7.7","a,0717, ","  64.6"," ,a,0206, ","   36.1","a,1128, ","-1.4","a,0410","-2.4","a,0412","-5.0","a,0629","-7.7","a,0717","","","-0.9","a,0923","-3.0","a,0915","-4.8","a,0914","-6.7","a,0810","    1554.2","2","    1554.2","a","    884.4"," ,a","     14.94","a","     23.17","a","      6.70","a"
"ASN00056242","1997","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    347.1","","     347.1","a","        82","a","        47","a","         8","a","         0","a","        70","a","         0","a","       233","a","        24","a","   -7.9","a,0825, ","  48.0"," ,a,0129, ","   36.5","a,1128, ","0.0","a,0527","-3.0","a,0602","-6.7","a,0627","-6.7","a,0627","","","-0.1","a,0913","-3.3","a,0829","-6.1","a,0827","-7.8","a,0826","    1515.9","9","    1515.9","a","    735.2"," ,a","     15.50","a","     24.10","a","      6.90","a"
"ASN00056242","1998","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    616.2","","     616.2","a","       107","a","        69","a","         9","a","         0","a","        37","a","         0","a","       223","a","        41","a","   -5.2","a,0625, ","  62.6"," ,a,0728, ","   36.2","a,0203, ","-0.5","a,0509","-3.5","a,0510","-5.2","a,0625","","","","","-0.2","a,0825","-4.6","a,0801","-4.6","a,0801","","","    1304.1","1","    1304.1","a","    976.6"," ,a","     16.21","a","     23.80","a","      8.61","a"
"ASN00056242","1999","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    433.2","","     433.2","a","       102","a","        61","a","         9","a","         0","a","        48","a","         0","a","       238","a","        15","a","   -5.7","a,0621, ","  85.2"," ,a,0303, ","   35.3","a,0217, ","-1.6","a,0427","-3.0","a,0612","-5.5","a,0617","","","","","-0.2","a,0920","-3.3","a,0817","","","","","    1388.1","1","    1388.1","a","    923.6"," ,a","     15.55","a","     23.18","a","      7.92","a"
"ASN00056242","2000","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    328.4","","     328.4","a","        83","a","        49","a","        11","a","         0","a","        69","a","         0","a","       240","a","         9","a","   -7.0","a,0607, ","  63.8"," ,a,1115, ","   37.4","a,0120, ","-1.2","a,0515","-2.4","a,0521","-5.4","a,0604","-7.0","a,0607","","","-0.2","a,1003","-2.3","a,0911","-5.3","a,0817","","","    1421.4","4","    1421.4","a","    861.6"," ,a","     15.65","a","     23.57","a","      7.73","a"
"ASN00056242","2001","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    508.8","","     508.8","a","        97","a","        56","a","        10","a","         0","a","        66","a","         0","a","       214","a","        29","a","   -5.9","a,0810,+","  54.2"," ,a,1126, ","   38.2","a,0127, ","-0.4","a,0512","-3.8","a,0525","-5.9","a,0616","","","","","-0.7","a,1008","-2.5","a,0825","-5.3","a,0822","","","    1548.6","6","    1548.6","a","    844.4"," ,a","     15.34","a","     23.38","a","      7.30","a"
"ASN00056242","2002","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    400.8","","     400.8","a","        64","a","        37","a","         6","a","         0","a","        89","a","         0","a","       261","a","        29","a","   -9.5","a,0713,+","  61.8"," ,a,0329, ","   35.9","a,0320, ","0.0","a,0513","-3.8","a,0518","-4.8","a,0522","-8.1","a,0627","-9.1","a,0702","0.0","a,1025","-4.2","a,0816","-7.8","a,0814","-7.8","a,0814","    1506.8","8","    1506.8","a","    666.0"," ,a","     15.56","a","     24.80","a","      6.31","a"
"ASN00056242","2003","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    460.4","","     460.4","a","        82","a","        47","a","         7","a","         0","a","        69","a","         0","a","       227","a","        32","a","   -8.0","a,0729, ","  95.4"," ,a,0222, ","   38.2","a,0122, ","-1.6","a,0522","-4.3","a,0523","-4.5","a,0609","-7.2","a,0728","","","-0.3","a,1102","-2.2","a,0929","-4.8","a,0810","-6.8","a,0801","    1562.5","5","    1562.5","a","    738.8"," ,a","     15.32","a","     23.64","a","      7.00","a"
"ASN00056242","2004","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    570.9","","     570.9","a","        69","a","        51","a","        11","a","         0","a","        76","a","         0","a","       241","a","        27","a","   -8.6","a,0630, ","  58.6"," ,a,0909, ","   38.6","a,0221, ","-1.6","a,0426","-2.4","a,0512","-5.0","a,0530","-7.2","a,0629","","","0.0","a,0917","-3.9","a,0913","-5.2","a,0813","","","    1483.2","2","    1483.2","a","    848.2"," ,a","     15.78","a","     24.30","a","      7.26","a"
"ASN00056242","2005","-29.7796","151.1121","582.0","INVERELL RAGLAN ST, AS","    459.9","","     459.9","a","        81","a","        43","a","         8","a","         0","a","        63","a","         0","a","       253","a","        40","a","   -5.7","a,0812, ","  53.6"," ,a,0118, ","   37.4","a,1230, ","0.0","a,0521","-3.0","a,0527","-4.9","a,0528","","","","","-0.4","a,0919","-2.6","a,0824","-4.9","a,0813","","","    1310.4","4","    1310.4","a","    660.8"," ,a","     16.25","a","     24.76","a","      7.75","a"
