"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ATRU","2006","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    917.1","","     917.1","U","         0","U","        53","U","         1","U","       168","U","        53","U","   -8.9","U,1130, ","   37.8","U,0715, ","0.0","U,1128","-7.8","U,1129","-7.8","U,1129","-7.8","U,1129","-8.9","U,1130","-0.6","U,0406","-3.3","U,0322","-5.6","U,0312","","","","","    1926.8","8","    1926.8","U","     15.19","U","     20.54","U","      9.84","U"
"USR0000ATRU","2007","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","","","","","","","         6","U","       192","U","        52","U","","","   39.4","U,0705, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     20.88","U","",""
"USR0000ATRU","2008","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    892.1","","     892.1","U","         0","U","        62","U","         2","U","       176","U","        50","U","  -10.0","U,0117, ","   36.1","U,0725,+","-1.1","U,1012","-3.9","U,1213","-5.6","U,1214","-6.7","U,1219","-8.9","U,1227","-3.9","U,0317","-3.9","U,0317","-5.6","U,0214","-7.2","U,0205","-10.0","U,0117","    2124.0","0","    2124.0","U","     14.87","U","     20.03","U","      9.70","U"
"USR0000ATRU","2009","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","","","         0","U","        40","U","         0","U","       178","U","        51","U","   -5.6","U,0105, ","   37.8","U,0718, ","-0.6","U,1028","-2.2","U,1210","","","","","","","0.0","U,0403","-3.3","U,0215","-5.6","U,0105","","","","","","","","","     17.57","U","     20.76","U","     14.38","U"
"USR0000ATRU","2010","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    926.0","","     926.0","U","         0","U","        47","U","         1","U","       164","U","        63","U","  -12.2","U,1231, ","   37.8","U,0715, ","0.0","U,1109","-2.2","U,1121","-5.0","U,1124","-7.2","U,1125","-9.4","U,1230","0.0","U,0430","-2.2","U,0401","-4.4","U,0223","","","","","","","","","     14.74","U","     19.81","U","      9.68","U"
"USR0000ATRU","2011","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    862.2","","     862.2","U","         0","U","        65","U","         4","U","       166","U","        57","U","  -12.2","U,0202, ","   37.8","U,0824, ","-0.6","U,1102","-3.3","U,1105","-4.4","U,1203","-7.8","U,1206","","","0.0","U,0430","-2.8","U,0410","-4.4","U,0228","-9.4","U,0203","-9.4","U,0203","    2161.1","1","    2161.1","U","     14.44","U","     19.71","U","      9.17","U"
"USR0000ATRU","2012","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2034.7","7","    2034.7"," ","","","","","",""
"USR0000ATRU","2013","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    857.6","","     857.6","U","         0","U","        49","U","         8","U","       172","U","        30","U","  -13.3","U,0114, ","   38.9","U,0629,+","0.0","U,1105","-7.2","U,1204","-7.2","U,1204","-7.2","U,1204","-8.9","U,1208","0.0","U,0417","-3.3","U,0227","-5.0","U,0224","-11.7","U,0115","-11.7","U,0115","","","","","     14.91","U","     19.52","U","     10.30","U"
"USR0000ATRU","2014","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    838.1","","     838.1","U","         0","U","        22","U","         2","U","       179","U","        24","U","   -6.7","U,1231, ","   36.1","U,0723,+","-2.2","U,1116","-2.2","U,1116","-5.6","U,1226","-6.7","U,1231","","","0.0","U,0426","-3.3","U,0202","","","","","","","    1800.4","4","    1800.4","U","     16.09","U","     20.70","U","     11.47","U"
"USR0000ATRU","2015","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","    884.7","","     884.7","U","         0","U","        38","U","         2","U","       163","U","        34","U","   -7.8","U,0102, ","   37.8","U,0626, ","0.0","U,1104","-3.3","U,1117","-6.1","U,1215","-7.2","U,1227","","","0.0","U,0416","-2.2","U,0304","-7.8","U,0102","-7.8","U,0102","","","    1645.0","0","    1645.0","U","     15.66","U","     20.31","U","     11.02","U"
