"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044214","2005","48.933","89.933","1715.0","ULGI, MG","       115","S","        68","S","         0","S","   29.9","S,0708, ","      6.30","S"
"MGM00044214","2006","48.933","89.933","1715.0","ULGI, MG","        93","S","        71","S","         0","S","   30.7","S,0702, ","      8.58","S"
"MGM00044214","2007","48.933","89.933","1715.0","ULGI, MG","       107","S","        87","S","         2","S","   32.7","S,0727,+","      9.11","S"
"MGM00044214","2008","48.933","89.933","1715.0","ULGI, MG","       101","S","        89","S","         2","S","   34.1","S,0801, ","      8.45","S"
"MGM00044214","2009","48.933","89.933","1715.0","ULGI, MG","       108","S","        58","S","         0","S","   28.7","S,0705, ","      7.57","S"
"MGM00044214","2010","48.933","89.933","1715.0","ULGI, MG","       111","S","        77","S","         0","S","   31.6","S,0618, ","      7.13","S"
"MGM00044214","2011","48.933","89.933","1715.0","ULGI, MG","       117","S","        78","S","         0","S","   31.9","S,0713, ","      7.19","S"
"MGM00044214","2012","48.933","89.933","1715.0","ULGI, MG","       126","S","        75","S","         0","S","   31.3","S,0629, ","      6.84","S"
"MGM00044214","2013","48.933","89.933","1715.0","ULGI, MG","       101","S","        58","S","         0","S","   27.8","S,0610, ","      8.53","S"
"MGM00044214","2014","48.933","89.933","1715.0","ULGI, MG","       111","S","        70","S","         0","S","   29.4","S,0713, ","      7.29","S"
"MGM00044214","2015","48.933","89.933","1715.0","ULGI, MG","       116","S","        80","S","         1","S","   32.2","S,0721, ","      8.44","S"
"MGM00044214","2016","48.933","89.933","1715.0","ULGI, MG","       116","S","        85","S","         0","S","   29.2","S,0615, ","      7.69","S"
"MGM00044214","2017","48.933","89.933","1715.0","ULGI, MG","       102","S","        90","S","         0","S","   30.7","S,0728, ","      8.90","S"
"MGM00044214","2018","48.933","89.933","1715.0","ULGI, MG","       109","S","        77","S","         0","S","   29.9","S,0712, ","      7.41","S"
"MGM00044214","2019","48.933","89.933","1715.0","ULGI, MG","       104","S","        68","S","         0","S","   28.2","S,0707, ","      7.97","S"
"MGM00044214","2020","48.933","89.933","1715.0","ULGI, MG","       101","S","        76","S","         0","S","   28.1","S,0720, ","      8.37","S"
