"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"CQC00914855","1999","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       262","0","       143","0","        11","0","        0","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 125.5"," ,0,0919, ","","","","","","","   1734.1"," ,0","        0"," ,0","","","","","","","","","","","","","",""
"CQC00914855","2000","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       259","0","       141","0","        15","0","        0","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,0514, ","","","","","","","   1771.5"," ,0","        0"," ,0","","","","","","","","","","","","","",""
"CQC00914855","2001","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       247","0","       111","0","        14","0","        0","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 104.1"," ,0,0710, ","","","","","","","   1586.0"," ,0","        0"," ,0","","","","","","","","","","","","","",""
"CQC00914855","2002","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       275","0","       118","0","        16","0","        0","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 125.5"," ,0,0829, ","","","","","","","   1695.7"," ,0","        0"," ,0","","","","","","","","","","","","","",""
"CQC00914855","2003","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       264","0","       156","0","        13","0","        0","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 130.6"," ,0,1004, ","","","","","","","   1784.3"," ,0","        0"," ,0","","","","","","","","","","","","","",""
"CQC00914855","2006","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.4","W","","","","","       254","W","       139","W","        18","W","","","","","","","","","         0","W","       360","W","        16","W","       194"," ","","","        14"," ","","","","","","","  77.5"," ,W,0107, ","   32.8","W,0906,+","","","","","   1914.8"," ,W","","","","","     30.23","W","","","        80","W","        80","W","      16.1","W","      20.6","W"
"CQC00914855","2007","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       4.8","W","   3267.7","","    3267.7","W","       276","0","       149","0","        19","0","","","","","         0","W","         0","W","         0","W","       365","W","         7","W","       199"," ","         2"," ","        18"," ","   20.6","W,1113,+","","","","","  59.2"," ,0,0912, ","   32.8","W,0703, ","","","","","   1933.3"," ,0","","","     27.30","W","     29.85","W","     24.75","W","       110","W","        70","W","      16.5","W","      21.9","W"
"CQC00914855","2008","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       252","0","       158","0","        13","0","        0","","         0","0","","","","","","","","","","","       139"," ","         2"," ","        26"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.7"," ,0,1015, ","","","","","","","   1712.8"," ,0","        0"," ,0","","","","","","","","","","","","","",""
"CQC00914855","2009","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       4.9","W","   3366.1","","    3366.1","W","       238","0","       157","0","        24","0","        0","","         0","0","         0","W","         0","W","         0","W","       360","W","         2","W","       191"," ","","","        16"," ","   22.2","W,0217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  80.0"," ,0,1003, ","   32.2","W,0527,+","       0.0","0","       0.0","W","   2049.9"," ,0","        0"," ,0","     27.67","W","     30.23","W","     25.12","W","        60","W","       250","W","      17.4","W","      23.7","W"
"CQC00914855","2010","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.2","W","","","","","","","","","","","","","","","","","","","","","","","","","       199"," ","         1"," ","        11"," ","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","","","        70","W","        30","W","      14.8","W","      19.7","W"
"CQC00914855","2011","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.3","W","   3388.7","","    3388.7","W","","","","","","","","","","","         0","W","         0","W","         0","W","       363","W","        16","W","       255"," ","","","        10"," ","   21.7","W,0227, ","","","","","","","   33.3","W,0617, ","","","","","","","","","     27.66","W","     30.17","W","     25.15","W","       100","W","       100","W","      15.7","W","      28.6","W"
"CQC00914855","2012","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       4.9","W","   3486.7","","    3486.7","W","","","","","","","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","        71","W","       144"," ","         1"," ","        15"," ","   20.6","W,0201, ","     0"," ,W,1231,+","     0"," ,W,1231,+","","","   32.8","W,0920,+","       0.0","0","       0.0","W","","","        0"," ,W","     27.90","W","     30.65","W","     25.16","W","","","        80","W","      84.9","W","      35.3","W"
"CQC00914855","2013","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.1","W","   3144.6","","    3144.6","W","       230","W","       116","W","        12","W","        0","","         0","W","         0","W","         0","W","         0","W","       363","W","        10","W","       200"," ","         1"," ","        17"," ","   20.6","W,0802, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  70.4"," ,W,0909, ","   35.0","W,0813, ","       0.0","0","       0.0","W","   1524.8"," ,W","        0"," ,W","     26.99","W","     29.80","W","     24.19","W","       240","W","       250","W","      16.5","W","      23.3","W"
"CQC00914855","2014","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       4.7","W","   3431.5","","    3431.5","W","       244","W","       141","W","        20","W","        0","","         0","W","         0","W","         0","W","         0","W","       363","W","        28","W","       233"," ","         1"," ","        25"," ","   21.1","W,0210, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 157.0"," ,W,0925, ","   33.9","W,0625, ","       0.0","0","       0.0","W","   2138.1"," ,W","        0"," ,W","     27.80","W","     30.55","W","     25.06","W","       100","W","       100","W","      19.7","W","      26.8","W"
"CQC00914855","2015","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.4","W","","","","","       209","W","        92","W","        17","W","        0","","         0","W","","","","","","","","","","","       209"," ","         4"," ","         9"," ","","","     0"," ,W,1231,+","     0"," ,W,1231,+","  84.1"," ,W,1012, ","","","       0.0","0","       0.0","W","   1510.7"," ,W","        0"," ,W","","","","","","","","","       320","W","      98.4","W","      40.7","W"
"CQC00914855","2016","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.3","W","   3506.0","","    3506.0","W","       234","W","       115","W","        12","W","","","         0","W","         0","W","         0","W","         0","W","       364","W","        80","W","       186"," ","         1"," ","         7"," ","   21.7","W,0318,+","","","     0"," ,W,1231,+"," 178.6"," ,W,0803, ","   33.9","W,0731, ","","","","","   1620.1"," ,W","        0"," ,W","     27.96","W","     30.89","W","     25.03","W","       170","W","       180","W","      18.3","W","      24.6","W"
"CQC00914855","2017","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.3","W","   3674.4","","    3674.4","W","       245","W","       124","W","        10","W","","","","","         0","W","         0","W","         0","W","       362","W","       117","W","       175"," ","","","        14"," ","   22.2","W,0304,+","","","","","  77.0"," ,W,0208, ","   35.6","W,0523, ","       0.0","0","       0.0","W","   1398.0"," ,W","","","     28.47","W","     31.25","W","     25.69","W","       210","W","","","      20.1","W","",""
"CQC00914855","2018","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","       227","W","       121","W","        18","W","        0","","         0","W","","","","","","","","","","","       201"," ","         2"," ","        12"," ","","","     0"," ,W,1231,+","     0"," ,W,1231,+"," 113.0"," ,W,0921, ","","","       0.0","0","       0.0","W","   1852.0"," ,W","        0"," ,W","","","","","","","","","","","","","",""
"CQC00914855","2019","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.5","W","","","","","       210","W","        91","W","        18","W","","","","","","","","","","","","","","","       148"," ","         1"," ","         7"," ","","","","","",""," 150.1"," ,W,0915, ","","","","","","","   1815.5"," ,W","","","","","","","","","        70","W","","","      17.0","W","",""
"CQC00914855","2020","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.7","W","   3819.8","","    3819.8","W","       225","W","        98","W","        10","W","","","","","         0","W","         0","W","         0","W","       364","W","       173","W","        41"," ","","","         8"," ","   23.3","W,0416,+","","","","","  83.1"," ,W,1203, ","   33.9","W,0824,+","","","","","   1233.9"," ,W","","","     28.83","W","     31.72","W","     25.94","W","       100","W","       100","W","      17.9","W","      23.7","W"
"CQC00914855","2021","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.1","W","   3767.9","","    3767.9","W","       252","W","       137","W","         9","W","","","","","         0","W","         0","W","         0","W","       365","W","       134","W","        77"," ","","","         5"," ","   23.3","W,1205,+","","","","","  81.3"," ,W,0923, ","   33.9","W,0608,+","       0.0","0","       0.0","W","   1620.7"," ,W","","","     28.66","W","     31.55","W","     25.76","W","        80","W","       190","W","      17.0","W","      22.8","W"
"CQC00914855","2022","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.3","W","   3578.3","","    3578.3","W","       260","W","       135","W","        14","W","","","","","         0","W","         0","W","         0","W","       365","W","        84","W","        10"," ","","","        12"," ","   22.2","W,0623,+","","","","","  84.8"," ,W,1007, ","   33.3","W,1103,+","       0.0","0","       0.0","W","   1810.3"," ,W","","","     28.14","W","     30.93","W","     25.35","W","        40","W","        40","W","      17.9","W","      21.5","W"
"CQC00914855","2023","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.7","W","   3568.7","","    3568.7","W","       284","W","       145","W","        17","W","","","","","         0","W","         0","W","         0","W","       364","W","        40","W","        14"," ","","","         7"," ","   22.2","W,0115, ","","","",""," 119.1"," ,W,0909, ","   33.3","W,0519,+","       0.0","0","       0.0","W","   2042.2"," ,W","","","     28.19","W","     30.79","W","     25.59","W","       100","W","        80","W","      22.8","W","      31.7","W"
"CQC00914855","2024","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","       5.5","W","   3790.5","","    3790.5","W","","","","","","","        0","","         0","D","         0","W","         0","W","         0","W","       365","W","       165","W","        12"," ","","","         8"," ","   22.2","W,0321,+","     0"," ,D,1231,+","     0"," ,D,1231,+","","","   34.4","W,0522,+","       0.0","0","       0.0","W","","","        0"," ,D","     28.71","W","     31.60","W","     25.82","W","       120","W","       170","W","      17.0","W","      27.3","W"
"CQC00914855","2025","15.11667","145.71667","65.5","SAIPAN INTERNATIONAL AIRPORT, MP CQ","","","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
