"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00048578","1960","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        87","0","        63","0","        24","0","       10","","         3","0","         1"," ","   178"," ,0,0115, ","   102"," ,0,1126, "," 161.0"," ,0,0208, ","   1772.9"," ,0","      356"," ,0"
"USC00048578","1961","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        75","0","        57","0","        19","0","","","         2","0","         7"," ","","","   127"," ,0,0423, ","  91.4"," ,0,1130, ","   1165.8"," ,0","      160"," ,0"
"USC00048578","1962","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        67","0","        50","0","        21","0","","","         4","0","         5"," ","","","    64"," ,0,0301, "," 103.1"," ,0,1013, ","   1425.8"," ,0","      344"," ,0"
"USC00048578","1963","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        87","0","        63","0","        21","0","        0","","         3","0","         5"," ","     0","T,0,0510, ","   178"," ,0,0316, "," 208.5"," ,0,0201, ","   1563.2"," ,0","      420"," ,0"
"USC00048578","1964","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        74","0","        54","0","        22","0","","","         8","0","","","","","   267"," ,0,0323, "," 236.2"," ,0,1222, ","   1663.6"," ,0","     1282"," ,0"
"USC00048578","1965","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","","","","","","","","","","","         4"," ","","","","","","","","","",""
"USC00048578","1966","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        70","0","        53","0","        21","0","","","         3","0","         2"," ","","","    89"," ,0,0201, "," 102.9"," ,0,0105, ","   1415.5"," ,0","      173"," ,0"
"USC00048578","1967","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        86","0","        63","0","        17","0","","","        15","0","         2"," ","","","   318"," ,0,0124, "," 137.2"," ,0,0121, ","   1354.1"," ,0","     1635"," ,0"
"USC00048578","1968","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        80","0","        63","0","        16","0","","","         6","0","         2"," ","","","   610"," ,0,0129, ","  77.5"," ,0,1215, ","   1395.1"," ,0","     1333"," ,0"
"USC00048578","1969","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        89","0","        65","0","        24","0","","","        15","0","         4"," ","","","   457"," ,0,0206, ","  86.4"," ,0,0121, ","   1684.6"," ,0","     2200"," ,0"
"USC00048578","1970","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        87","0","        63","0","        25","0","","","         5","0","","","","","   254"," ,0,1218, "," 136.7"," ,0,0124, ","   1949.2"," ,0","      689"," ,0"
"USC00048578","1971","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","","","","","","","","","        10","0","","","","","   343"," ,0,0113, ","","","","","     1536"," ,0"
"USC00048578","1973","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        94","0","        79","0","        30","0","","","         5","0","         2"," ","","","   229"," ,0,0109, ","  99.1"," ,0,1201, ","   2079.0"," ,0","      581"," ,0"
"USC00048578","1974","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        67","0","        54","0","        18","0","","","         9","0","         2"," ","","","   445"," ,0,0104, ","  97.8"," ,0,0330, ","   1363.8"," ,0","     1235"," ,0"
"USC00048578","1975","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        79","0","        51","0","        18","0","","","        13","0","","","","","   622"," ,0,0201, ","  97.8"," ,0,0318, ","   1282.2"," ,0","     1645"," ,0"
"USC00048578","1976","39.25","-122.66667","921.1","STONYFORD COOLEY RAN, CA US","        58","0","        37","0","         7","0","        0","","         4","0","","","     0"," ,0,1231,+","   165"," ,0,0302, ","  63.0"," ,0,0408, ","    550.0"," ,0","      422"," ,0"
