"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SGM00061666","1980","14.65","-16.233","9.0","DIOURBEL, SG","","","","","        32","S","        20","S","         4","S","","","","","         0","S","       348","S","       303","S","","","  59.9"," ,S,0811, ","   44.0","S,0415,+","    324.0"," ,S","","","     36.35","S","",""
"SGM00061666","1981","14.65","-16.233","9.0","DIOURBEL, SG","","","","","        30","S","        23","S","         5","S","","","","","","","","","","","","","  39.1"," ,S,0817, ","","","    354.6"," ,S","","","","","",""
"SGM00061666","1990","14.65","-16.233","9.0","DIOURBEL, SG","","","","","","","","","","","","","","","         0","S","       345","S","       314","S","","","","","   45.5","S,0505, ","","","","","     36.88","S","",""
"SGM00061666","2010","14.65","-16.233","9.0","DIOURBEL, SG","","","","","","","","","","","         0","S","         0","S","         0","S","       344","S","       325","S","   11.0","S,0116, ","","","   44.5","S,0527, ","","","     28.74","S","     37.16","S","     20.32","S"
"SGM00061666","2011","14.65","-16.233","9.0","DIOURBEL, SG","","","","","","","","","","","         0","S","         0","S","         0","S","       338","S","       316","S","   10.2","S,0217, ","","","   45.6","S,0611, ","","","     27.87","S","     36.86","S","     18.87","S"
"SGM00061666","2012","14.65","-16.233","9.0","DIOURBEL, SG","   2974.3","","    2974.3","S","","","","","","","         0","S","         0","S","         0","S","       352","S","       320","S","    8.0","S,1222, ","","","   45.6","S,0508, ","","","     27.30","S","     36.55","S","     18.05","S"
