"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00428902","1989","40.93333","-110.83333","2502.4","UINTALANDS JACKSON, UT US","         1"," ","        25"," ","","","",""
"USC00428902","1990","40.93333","-110.83333","2502.4","UINTALANDS JACKSON, UT US","","","        11"," ","    5134.3","3","    5134.3"," "
"USC00428902","1991","40.93333","-110.83333","2502.4","UINTALANDS JACKSON, UT US","","","        21"," ","","","",""
