"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00083024","1951","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       124","a","       106","a","        25","a","","","","","","","","","","","","","  59.7"," ,a,0525, ","","","","","","","","","","","","","","","","","","","","","","","","","   1463.0"," ,a","","","","","",""
"ASN00083024","1952","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       115","a","       108","a","        33","a","","","","","","","","","","","",""," 101.6"," ,a,0105, ","","","","","","","","","","","","","","","","","","","","","","","","","   1758.4"," ,a","","","","","",""
"ASN00083024","1986","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","","","","","","","","","","","        37","a","        10","a","         0","a","","","","","   24.0","a,0307, ","","","","","","","","","","","","","","","","","","","","","","","","","","","      8.56","a","",""
"ASN00083024","1987","-37.145","146.4394","1707.0","MOUNT BULLER, AS","      3.0","","       3.0","a","","","","","","","         0","a","       145","a","        34","a","         9","a","         0","a","   -8.0","a,0901, ","","","   25.7","a,0202, ","-1.3","a,0109","-2.5","a,0222","-5.0","a,0421","-6.9","a,0528","","","-1.0","a,1227","-3.5","a,1204","-7.0","a,1012","-7.0","a,1012","    4468.9","9","    4468.9","a","   1471.6"," ,a","      5.41","a","      8.87","a","      1.94","a"
"ASN00083024","1988","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     17.9","","      17.9","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1929.5"," ,a","","","","","",""
"ASN00083024","1989","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       174","a","       131","a","        21","a","         0","a","       137","a","","","","","","","   -9.1","a,0601, ","  64.2"," ,a,0530, ","","","-1.0","a,0105","-5.7","a,0531","-5.7","a,0531","-9.1","a,0601","-9.1","a,0601","-1.6","a,1228","-2.4","a,1215","-5.5","a,1003","-6.8","a,0812","","","","","   1971.4"," ,a","","","","","      2.38","a"
"ASN00083024","1990","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","","","","","","","","","","","        48","a","        13","a","         0","a","","","","","   24.6","a,0125, ","","","","","","","","","","","","","","","","","","","","","","","","","","","      9.21","a","",""
"ASN00083024","1991","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","","","","","","","         0"," ","       139","a","","","","","","","   -8.0","a,0816, ","","","","","0.0","a,0129","-3.4","a,0312","-4.5","a,0327","-7.0","a,0723","","","-0.2","a,1219","-4.2","a,1130","-4.4","a,1027","-6.8","a,0920","","","","","","","","","","","      2.43","a"
"ASN00083024","2002","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       141","a","        92","a","        15","a","         0","a","       150","a","","","","","","","   -7.0","a,0823,+","  74.0"," ,a,0705, ","","","0.0","a,0102","-3.0","a,0608","-5.0","a,0628","","","","","-3.0","a,1210","-3.0","a,1210","-5.0","a,1206","-7.0","a,0823","","","","","   1381.0"," ,a","","","","","      2.93","a"
"ASN00083024","2003","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       143","a","        96","a","        13","a","         0","a","       151","a","        44","a","        17","a","         0","a","   -8.0","a,0928, ","  65.0"," ,a,0412, ","   27.0","a,0125, ","-1.0","a,0109","-3.0","a,0416","-5.0","a,0624","","","","","-1.0","a,1117","-5.0","a,1103","-5.0","a,1103","-7.0","a,1009","","","","","   1457.6"," ,a","      6.18","a","      9.37","a","      2.99","a"
"ASN00083024","2004","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       140","a","       107","a","        11","a","         0","a","       153","a","        61","a","        15","a","         0","a","   -8.0","a,0719,+","  67.0"," ,a,0815, ","   28.0","a,0215, ","-2.0","a,0108","-5.0","a,0502","-5.0","a,0502","-8.0","a,0718","","","-3.0","a,1228","-3.0","a,1228","-5.0","a,0913","","","    4386.4","4","    4386.4","a","   1433.0"," ,a","      5.97","a","      9.18","a","      2.77","a"
"ASN00083024","2006","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","","","","","","","         0","a","       148","a","        28","a","        37","a","         0","a","   -7.5","a,0925, ","","","   27.1","a,0122, ","-1.0","a,0207","-2.3","a,0401","-4.6","a,0508","-7.0","a,0611","","","-1.2","a,1227","-3.4","a,1226","-4.6","a,1117","-7.5","a,0925","    4198.4","4","    4198.4","a","","","      6.83","a","     10.42","a","      3.24","a"
"ASN00083024","2007","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       154","a","       101","a","        18","a","","","","","","","","","","","",""," 115.4"," ,a,0321, ","","","","","","","","","","","","","","","","","","","","","","","","","   1784.6"," ,a","","","","","",""
"ASN00083024","2008","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       144","a","        99","a","         9","a","         0","a","       136","a","        38","a","        17","a","         0","a","   -8.7","a,0823, ","  70.2"," ,a,0120, ","   25.3","a,0315, ","-0.2","a,0209","-2.6","a,0229","-4.6","a,0704","","","","","-1.9","a,1220","-3.0","a,1123","-4.7","a,1023","-8.7","a,0823","    4578.7","7","    4578.7","a","   1337.8"," ,a","      5.88","a","      8.98","a","      2.77","a"
"ASN00083024","2009","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     50.0","","      50.0","a","       142","a","       107","a","        26","a","         0","a","       149","a","        38","a","        25","a","         0","a","   -7.1","a,0724, ","  55.8"," ,a,1122, ","   30.7","a,0207, ","-2.4","a,0102","-2.4","a,0102","-6.9","a,0429","-6.9","a,0429","","","-0.6","a,1212","-2.3","a,1026","-4.5","a,1009","","","    4343.5","5","    4343.5","a","   1624.4"," ,a","      6.64","a","      9.91","a","      3.36","a"
"ASN00083024","2010","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       152","a","       113","a","        30","a","","","","","","","","","","","",""," 102.8"," ,a,1209, ","","","","","","","","","","","","","","","","","","","","","","","","","   2241.2"," ,a","","","","","",""
"ASN00083024","2012","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       174","a","       112","a","        16","a","","","","","","","","","","","","","  67.0"," ,a,0228, ","","","","","","","","","","","","","","","","","","","","","","","","","   1619.0"," ,a","","","","","",""
"ASN00083024","2013","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       156","a","        99","a","        14","a","         0","a","       132","a","        28","a","        28","a","         0","a","   -6.1","a,0820, ","  77.6"," ,a,0228, ","   28.7","a,0105, ","-0.2","a,0109","-3.0","a,0419","-5.1","a,0621","","","","","0.0","a,1210","-2.7","a,1207","-4.5","a,1025","","","    4301.3","3","    4301.3","a","   1591.4"," ,a","      6.67","a","     10.05","a","      3.28","a"
"ASN00083024","2014","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     54.7","","      54.7","a","       144","a","       110","a","        14","a","         0","a","       123","a","        25","a","        24","a","         0","a","   -8.3","a,0803, ","  70.2"," ,a,0626, ","   29.7","a,0116, ","-0.8","a,0106","-2.6","a,0501","-5.1","a,0624","","","","","-0.2","a,1226","-2.5","a,1103","-4.9","a,1001","-7.8","a,0812","    4178.1","1","    4178.1","a","   1432.0"," ,a","      7.08","a","     10.45","a","      3.71","a"
"ASN00083024","2015","-37.145","146.4394","1707.0","MOUNT BULLER, AS","      0.4","","       0.4","a","       137","a","        90","a","        12","a","         0","a","       131","a","        43","a","        17","a","         0","a","   -7.2","a,0804, ","  65.6"," ,a,0418, ","   25.2","a,1219, ","0.0","a,0126","-4.1","a,0420","-4.9","a,0513","","","","","-1.7","a,1227","-2.7","a,1212","-4.5","a,1127","-6.8","a,0923","    4327.0","0","    4327.0","a","   1315.4"," ,a","      6.50","a","      9.90","a","      3.10","a"
"ASN00083024","2016","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     27.1","","      27.1","a","       168","a","       122","a","        23","a","         0","a","       135","a","        34","a","        20","a","         0","a","   -7.2","a,0714,+","  78.0"," ,a,0512, ","   27.7","a,0113, ","-1.8","a,0115","-2.4","a,0502","-5.6","a,0528","-6.9","a,0627","","","-2.5","a,1218","-2.5","a,1218","-4.5","a,1101","","","","","","","   2105.0"," ,a","      6.43","a","      9.62","a","      3.24","a"
"ASN00083024","2017","-37.145","146.4394","1707.0","MOUNT BULLER, AS","","","","","       151","a","       114","a","        18","a","         0","a","       141","a","        50","a","        11","a","         0","a","   -8.5","a,0828, "," 138.6"," ,a,1202, ","   26.4","a,0210, ","-1.5","a,0219","-2.6","a,0410","-4.6","a,0503","","","","","-1.1","a,1204","-2.8","a,1107","-5.4","a,1104","-8.5","a,0828","    4362.2","2","    4362.2","a","   1790.0"," ,a","      6.42","a","      9.65","a","      3.19","a"
"ASN00083024","2018","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     17.9","","      17.9","a","       143","a","       100","a","        12","a","         0","a","       136","a","        42","a","        21","a","         0","a","   -8.2","a,0828, ","  87.4"," ,a,0416, ","   26.7","a,0120, ","-0.5","a,0114","-2.9","a,0326","-5.1","a,0511","","","","","-0.2","a,1124","-2.7","a,1109","-4.7","a,0930","-6.7","a,0916","    4356.9","9","    4356.9","a","   1399.4"," ,a","      6.47","a","      9.79","a","      3.15","a"
"ASN00083024","2019","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     48.9","","      48.9","a","       142","a","       104","a","        14","a","         0","a","       150","a","        36","a","        43","a","         0","a","   -7.6","a,0620, ","  59.8"," ,a,0613, ","   29.3","a,0116, ","-1.9","a,0213","-2.4","a,0307","-4.9","a,0527","-7.6","a,0620","","","-0.2","a,1204","-2.5","a,1203","-5.1","a,1109","-6.9","a,0917","    4307.0","0","    4307.0","a","   1422.6"," ,a","      6.74","a","     10.15","a","      3.33","a"
"ASN00083024","2020","-37.145","146.4394","1707.0","MOUNT BULLER, AS","     37.8","","      37.8","a","       140","a","       109","a","        20","a","         0","a","       134","a","        27","a","        16","a","         0","a","   -7.3","a,0805, "," 116.6"," ,a,0430, ","   29.4","a,0131, ","-1.9","a,0204","-3.0","a,0405","-4.9","a,0510","","","","","-1.1","a,1209","-2.2","a,1106","-4.6","a,0928","-7.3","a,0805","    4421.4","4","    4421.4","a","   1699.2"," ,a","      6.25","a","      9.48","a","      3.02","a"
