"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00028164","1978","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","        40","m","        40","m","        12","m","         0","m","         4","m","         0","m","       304","m","       101","m","   -4.4","m,1209, ","  87.9"," ,m,0908, ","   41.7","m,0507, ","-4.4","m,1209","-4.4","m,1209","-4.4","m,1209","","","-2.2","m,0103","-2.2","m,0103","     405.1","1","     405.1","m","    862.8"," ,m","     21.39","m","     27.64","m","     15.14","m"
"MXN00028164","1979","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1046.4","","    1046.4","m","        37","m","        36","m","         9","m","         0","m","         6","m","         0","m","       311","m","        92","m","   -3.3","m,0114, ","  83.8"," ,m,1202, ","   38.9","m,0411, ","0.0","m,1130","","","","","","","0.0","m,0115","-3.3","m,0114","","","","","    812.8"," ,m","     19.91","m","     27.58","m","     12.23","m"
"MXN00028164","1980","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","        29","m","        29","m","         7","m","         0","m","         1","m","         0","m","       316","m","       147","m","    0.0","m,1130, ","  88.9"," ,m,0504, ","   40.0","m,0702, ","0.0","m,1130","","","","","","","","","","","","","","","    476.5"," ,m","     22.02","m","     28.72","m","     15.32","m"
"MXN00028164","1981","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1591.9","","    1591.9","m","        40","m","        37","m","         8","m","         0","m","         0","m","         0","m","       320","m","        74","m","    1.7","m,0123, ","  61.0"," ,m,0611, ","   38.9","m,0508, ","","","","","","","","","","","","","     421.7","7","     421.7","m","    702.4"," ,m","     21.82","m","     27.69","m","     15.95","m"
"MXN00028164","1982","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1787.6","","    1787.6","m","        22","m","        18","m","         5","m","         0","m","         0","m","         0","m","       330","m","       131","m","    0.6","m,0207, ","  79.8"," ,m,0516, ","   38.3","m,0621, ","","","","","","","","","","","","","     239.3","3","     239.3","m","    387.2"," ,m","     22.29","m","     28.94","m","     15.62","m"
"MXN00028164","1983","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1598.6","","    1598.6","m","        48","m","        33","m","         7","m","         0","m","         4","m","         0","m","       336","m","       103","m","   -1.1","m,1229,+","  49.8"," ,m,1026, ","   39.4","m,0520, ","-1.1","m,1225","","","","","","","","","","","     337.5","5","     337.5","m","    582.3"," ,m","     21.82","m","     28.20","m","     15.44","m"
"MXN00028164","1984","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1427.4","","    1427.4","m","        47","m","        45","m","        11","m","         0","m","         1","m","         0","m","       321","m","        44","m","    0.0","m,1130, ","  69.9"," ,m,0715, ","   42.2","m,0426, ","0.0","m,1130","","","","","","","","","","","     396.1","1","     396.1","m","    909.0"," ,m","     21.23","m","     26.95","m","     15.50","m"
"MXN00028164","1985","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","        42","m","        41","m","         6","m","         0","m","         6","m","         0","m","       327","m","        69","m","   -2.8","m,0202, ","  62.0"," ,m,1015, ","   38.9","m,0830,+","","","","","","","","","-2.8","m,0202","-2.8","m,0202","","","","","    689.9"," ,m","     21.65","m","     27.64","m","     15.67","m"
"MXN00028164","1986","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","        60","m","        53","m","        10","m","         0","m","         1","m","         0","m","       325","m","        73","m","    0.0","m,1130, ","  49.8"," ,m,0903, ","   37.2","m,0501, ","0.0","m,1130","","","","","","","","","","","     249.6","6","     249.6","m","    830.7"," ,m","     21.77","m","     27.98","m","     15.56","m"
"MXN00028164","1987","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1453.1","","    1453.1","m","        35","m","        35","m","         5","m","         0","m","         1","m","         0","m","       314","m","        84","m","    0.0","m,0122, "," 110.0"," ,m,0708, ","   37.2","m,0504, ","","","","","","","","","0.0","m,0122","","","","","","","    562.1"," ,m","     21.23","m","     27.48","m","     14.98","m"
"MXN00028164","1988","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1527.6","","    1527.6","m","        36","m","        36","m","         8","m","         0","m","         1","m","         0","m","       317","m","        74","m","    0.0","m,1130, ","  91.9"," ,m,0621, ","   40.0","m,0422, ","0.0","m,1130","","","","","","","","","","","     345.0","0","     345.0","m","    666.7"," ,m","     21.45","m","     27.82","m","     15.09","m"
"MXN00028164","1989","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1742.4","","    1742.4","m","        23","m","        22","m","         3","m","         0","m","         5","m","         0","m","       328","m","       127","m","   -7.2","m,1223, ","  79.8"," ,m,0807, ","   38.3","m,0704,+","0.0","m,1130","-6.1","m,1222","-6.1","m,1222","-7.2","m,1223","","","","","     243.0","0","     243.0","m","    373.7"," ,m","     22.03","m","     29.06","m","     14.99","m"
"MXN00028164","1990","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     369.3","3","     369.3","m","","","","","","","",""
"MXN00028164","1991","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1523.8","","    1523.8","m","        43","m","        43","m","        11","m","         0","m","         0","m","         0","m","       320","m","        90","m","    2.2","m,1205,+","  69.9"," ,m,0702, ","   42.8","m,0428,+","","","","","","","","","","","","","","","","","    702.0"," ,m","     21.62","m","     28.00","m","     15.24","m"
"MXN00028164","1992","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1284.1","","    1284.1","m","        47","m","        47","m","         9","m","         0","m","         1","m","         0","m","       313","m","        49","m","    0.0","m,1130, ","  79.8"," ,m,1016, ","   38.9","m,0701,+","0.0","m,1130","","","","","","","","","","","     416.6","6","     416.6","m","    858.5"," ,m","     20.69","m","     26.81","m","     14.58","m"
"MXN00028164","1994","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    839.5","","     839.5","m","        42","m","        42","m","        11","m","         0","m","         0","m","         0","m","       303","m","        14","m","    0.6","m,0202,+"," 163.8"," ,m,0916, ","   34.4","m,0601, ","","","","","","","","","","","","","     614.1","1","     614.1","m","   1016.0"," ,m","     19.23","m","     25.62","m","     12.85","m"
"MXN00028164","1995","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    880.6","","     880.6","m","        27","m","        27","m","         3","m","         0","m","         1","m","         0","m","       307","m","        22","m","    0.0","m,1130, ","  62.5"," ,m,0704, ","   37.8","m,0517,+","0.0","m,1130","","","","","","","","","","","     474.0","0","     474.0","m","    474.0"," ,m","     19.10","m","     25.38","m","     12.83","m"
"MXN00028164","1996","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     474.1","1","     474.1","m","","","","","","","",""
"MXN00028164","1997","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    812.2","","     812.2","m","        44","m","        44","m","         8","m","         0","m","         7","m","         0","m","       293","m","        15","m","   -1.1","m,1213,+","  65.3"," ,m,1008, ","   35.0","m,0822,+","-1.1","m,1213","","","","","","","0.0","m,0430","","","","","","","    784.6"," ,m","     18.74","m","     25.40","m","     12.08","m"
"MXN00028164","1998","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1179.0","","    1179.0","m","        19","m","        19","m","         6","m","         0","m","         0","m","         0","m","       318","m","        87","m","    0.6","m,1227,+","  86.4"," ,m,0922, ","   40.6","m,0616,+","","","","","","","","","","","","","     463.7","7","     463.7","m","    475.9"," ,m","     20.42","m","     27.20","m","     13.64","m"
"MXN00028164","1999","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1013.7","","    1013.7","m","        20","m","        17","m","         2","m","         0","m","         0","m","         0","m","       312","m","        43","m","    0.6","m,0110, ","  91.9"," ,m,0906, ","   40.6","m,0505, ","","","","","","","","","","","","","     415.3","3","     415.3","m","    271.7"," ,m","     19.60","m","     26.44","m","     12.77","m"
"MXN00028164","2000","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1018.7","","    1018.7","m","        22","m","        13","m","         0","m","         0","m","         1","m","         0","m","       296","m","        41","m","    0.0","m,0130, ","  13.0"," ,m,1005, ","   38.3","m,0513, ","","","","","","","","","0.0","m,0130","","","     505.5","5","     505.5","m","    100.6"," ,m","     19.68","m","     26.22","m","     13.14","m"
"MXN00028164","2001","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    929.3","","     929.3","m","        28","m","        28","m","         8","m","         0","m","         3","m","         0","m","       285","m","        52","m","    0.0","m,0121,+","  64.3"," ,m,0909, ","   42.8","m,0708, ","","","","","","","","","0.0","m,0121","","","     728.3","3","     728.3","m","    612.9"," ,m","     19.14","m","     25.37","m","     12.91","m"
"MXN00028164","2002","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1130.9","","    1130.9","m","        14","m","        14","m","         4","m","         0","m","         2","m","         0","m","       291","m","        60","m","    0.0","m,0104,+","  69.9"," ,m,1024,+","   38.9","m,0703, ","","","","","","","","","0.0","m,0104","","","     590.0","0","     590.0","m","    343.9"," ,m","     19.76","m","     26.71","m","     12.81","m"
"MXN00028164","2003","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    936.8","","     936.8","m","        39","m","        37","m","         9","m","         0","m","         0","m","         0","m","       304","m","        34","m","    0.6","m,1220,+","  97.8"," ,m,0926, ","   37.8","m,0811, ","","","","","","","","","","","","","     513.1","1","     513.1","m","    877.7"," ,m","     19.37","m","     26.13","m","     12.61","m"
"MXN00028164","2004","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    852.9","","     852.9","m","        36","m","        36","m","         8","m","         0","m","         3","m","         0","m","       310","m","         7","m","   -1.1","m,1225, ","  69.9"," ,m,0711,+","   39.4","m,0529, ","0.0","m,1224","","","","","","","","","","","     574.2","2","     574.2","m","    790.4"," ,m","     19.17","m","     25.65","m","     12.68","m"
"MXN00028164","2005","23.3667","-99.0","499.9","LA ANGOSTURA, MX","","","","","        22","m","        22","m","         5","m","         0"," ","         0","m","","","","","","","    0.6","m,0203, "," 160.3"," ,m,0720, ","","","","","","","","","","","","","","","     476.0","0","     476.0","m","    700.1"," ,m","","","","","     13.25","m"
"MXN00028164","2006","23.3667","-99.0","499.9","LA ANGOSTURA, MX","   1160.0","","    1160.0","m","        22","m","        22","m","         5","m","         0","m","         2","m","         0","m","       301","m","        54","m","   -1.1","m,1226, ","  67.8"," ,m,0706, ","   38.9","m,0510, ","-1.1","m,1226","","","","","","","0.0","m,0213","","","","","","","    464.5"," ,m","     20.12","m","     27.05","m","     13.19","m"
"MXN00028164","2008","23.3667","-99.0","499.9","LA ANGOSTURA, MX","    803.7","","     803.7","m","        30","m","        30","m","        14","m","         0","m","         4","m","         0","m","       313","m","        23","m","   -1.1","m,1211,+","  59.9"," ,m,0606, ","   37.2","m,0411, ","-1.1","m,1211","","","","","","","-1.1","m,0120","","","","","","","    784.9"," ,m","     19.23","m","     25.91","m","     12.54","m"
