"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00292848","1919","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    841.8","","     841.8","6","        50","6","        33","6","         1","6","","","         0","6","         0","6","        73","6","         2","6","       203","6","        52","6","","","","","  -13.9","6,0103, ","","","     0","T,6,1128,+","  37.6"," ,6,0704, ","   35.6","6,0815,+","","","-1.1","6,1111","-2.2","6,1128","-5.0","6,1129","","","","","0.0","6,0323","-2.2","6,0311","-5.0","6,0227","-7.8","6,0224","-8.9","6,0104","    2027.3","3","    2027.3","6","","","","","    295.7"," ,6","        0","T,6","     15.58","6","     22.25","6","      8.90","6","",""
"USC00292848","1920","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    829.2","","     829.2","6","","","","","","","","","","","         0","6","        52","6","         1","6","       196","6","        49","6","","","","","   -8.3","6,0109, ","","","","","","","   40.6","6,0627, ","","","0.0","6,1115","-2.8","6,1129","-4.4","6,1215","","","","","0.0","6,0420","-5.0","6,0307","-5.0","6,0307","-7.2","6,0113","","","    1654.6","6","    1654.6","6","","","","","","","","","     15.89","6","     22.76","6","      9.01","6","",""
"USC00292848","1921","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1006.4","","    1006.4","6","        43","6","        23","6","         2","6","","","","","         0","6","        50","6","         0","6","       238","6","        87","6","","","","","   -6.7","6,1205,+","","","","","  44.5"," ,6,0708, ","   41.7","6,0626, ","","","-5.0","6,1120","-5.0","6,1120","-5.0","6,1120","-6.7","6,1205","","","0.0","6,0426","-4.4","6,0220","-4.4","6,0220","-6.7","6,0208","","","    1605.8","8","    1605.8","6","","","","","    228.8"," ,6","","","     17.11","6","     24.60","6","      9.62","6","",""
"USC00292848","1922","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1164.4","","    1164.4","6","        26","6","        15","6","         0","6","","","","","         0","6","        62","6","         0","6","       186","6","       100","6","","","","","  -10.0","6,0301, ","","","","","  11.7"," ,6,1116, ","   39.4","6,0805,+","","","-1.1","6,1025","-2.2","6,1113","","","","","","","0.0","6,0420","-3.3","6,0310","-5.0","6,0303","-8.9","6,0302","-8.9","6,0302","    1889.8","8","    1889.8","6","","","","","     95.8"," ,6","","","     16.12","6","     22.96","6","      9.29","6","",""
"USC00292848","1923","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    956.3","","     956.3","6","","","","","","","","","","","         0","6","        59","6","         3","6","       211","6","        67","6","","","","","  -16.1","6,1211, ","","","","","","","   40.0","6,0630, ","","","0.0","6,1120","-3.3","6,1128","-7.8","6,1210","-7.8","6,1210","-16.1","6,1211","0.0","6,0320","-2.8","6,0319","-5.6","6,0207","-7.2","6,0206","-12.8","6,0205","    1624.9","9","    1624.9","6","","","","","","","","","     15.98","6","     23.22","6","      8.74","6","",""
"USC00292848","1924","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","","","","","        17","6","        16","6","         1","6","","","         0","6","","","","","         0","6","       224","6","        93","6","","","","","","","","","    13"," ,6,1229, ","  29.5"," ,6,0917, ","   42.8","6,0629,+","","","","","","","","","","","","","","","","","","","","","","","    1927.2","2","    1927.2","6","","","","","    121.3"," ,6","       13"," ,6","","","     24.27","6","","","",""
"USC00292848","1925","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1017.5","","    1017.5","6","","","","","","","","","","","         0","6","        71","6","         0","6","       235","6","        88","6","","","","","   -8.3","6,0113,+","","","","","","","   40.6","6,0717, ","","","-2.2","6,1115","-2.2","6,1115","-5.0","6,1206","-6.7","6,1216","","","-1.1","6,0315","-4.4","6,0211","-4.4","6,0211","-6.7","6,0117","","","","","","","","","","","","","","","     16.74","6","     24.37","6","      9.12","6","",""
"USC00292848","1926","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    931.3","","     931.3","6","","","","","","","","","","","         0","6","        67","6","         1","6","       217","6","        96","6","","","","","   -8.3","6,1225, ","","","","","","","   38.3","6,0701,+","","","-0.6","6,1109","-3.3","6,1215","-5.6","6,1216","-8.3","6,1225","","","-7.2","6,0330","-7.2","6,0330","-7.2","6,0330","-7.2","6,0330","","","    1846.5","5","    1846.5","6","","","","","","","","","     16.04","6","     23.37","6","      8.72","6","",""
"USC00292848","1927","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    915.0","","     915.0","6","        28","6","        18","6","         1","6","","","         1","6","         0","6","        52","6","         0","6","       248","6","        71","6","","","","","   -8.9","6,1219, ","","","    51"," ,6,1219, ","  25.9"," ,6,0907, ","   37.8","6,0717, ","","","-0.6","6,1122","-2.2","6,1201","-5.6","6,1208","-7.2","6,1216","-8.9","6,1219","0.0","6,0414","-3.3","6,0321","-5.0","6,0101","","","","","    1440.8","8","    1440.8","6","","","","","    174.6"," ,6","       64"," ,6","     16.91","6","     24.38","6","      9.44","6","",""
"USC00292848","1930","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    692.2","","     692.2","6","","","","","","","","","","","         0","6","        75","6","         0","6","       192","6","        28","6","","","","","   -8.9","6,0123, ","","","","","","","   35.0","6,0701,+","","","-1.1","6,1116","-2.2","6,1119","-4.4","6,1121","-6.7","6,1207","","","-0.6","6,0329","-2.2","6,0327","-4.4","6,0226","-8.9","6,0123","-8.9","6,0123","    1934.1","1","    1934.1","6","","","","","","","","","     14.93","6","     21.27","6","      8.59","6","",""
"USC00292848","1931","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    725.9","","     725.9","6","","","","","","","","","","","         0","6","        78","6","         0","6","       202","6","        32","6","","","","","   -8.9","6,1214, ","","","","","","","   35.6","6,0725,+","","","0.0","6,1114","-4.4","6,1120","-4.4","6,1120","-7.8","6,1203","-8.9","6,1214","-0.6","6,0328","-3.3","6,0327","-5.0","6,0123","-6.7","6,0122","","","    2031.1","1","    2031.1","6","","","","","","","","","     14.92","6","     21.32","6","      8.53","6","",""
"USC00292848","1933","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    964.5","","     964.5","6","        49","6","        24","6","         0","6","","","         1","6","         0","6","        75","6","         0","6","       240","6","        94","6","","","","","  -12.2","6,0208, ","","","    25"," ,6,0207, ","  24.4"," ,6,0717, ","   38.3","6,0712,+","","","0.0","6,1103","-2.2","6,1206","-4.4","6,1217","","","","","-0.6","6,0415","-2.2","6,0414","-5.6","6,0221","-8.9","6,0211","-8.9","6,0211","    1853.4","4","    1853.4","6","","","","","    205.5"," ,6","       25"," ,6","     16.43","6","     24.46","6","      8.39","6","",""
"USC00292848","1934","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1207.5","","    1207.5","6","        40","6","        19","6","         0","6","","","         0","6","         0","6","        63","6","         0","6","       250","6","       111","6","","","","","   -9.4","6,0109, ","","","     0"," ,6,1231,+","  15.2"," ,6,1011, ","   39.4","6,0801,+","","","-1.1","6,1122","-5.0","6,1129","-5.0","6,1129","-6.7","6,1203","","","0.0","6,0324","-3.3","6,0213","-5.0","6,0119","-6.7","6,0118","-9.4","6,0109","    1361.0","0","    1361.0","6","","","","","    145.6"," ,6","        0"," ,6","     17.78","6","     25.78","6","      9.79","6","",""
"USC00292848","1935","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    973.7","","     973.7","6","        46","6","        21","6","         1","6","","","         0","6","         0","6","        65","6","         0","6","       220","6","        88","6","","","","","  -10.0","6,0121, ","","","     0","T,6,0225,+","  25.7"," ,6,0819, ","   38.9","6,0620, ","","","0.0","6,1105","-2.2","6,1129","-4.4","6,1216","-6.7","6,1218","","","0.0","6,0307","-2.2","6,0228","-4.4","6,0226","-7.2","6,0122","-10.0","6,0121","    1555.7","7","    1555.7","6","","","","","    248.0"," ,6","        0","T,6","     16.29","6","     23.55","6","      9.04","6","",""
"USC00292848","1936","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    910.2","","     910.2","6","        41","6","        21","6","         1","6","","","","","         0","6","        73","6","         0","6","       208","6","        62","6","","","","","   -8.3","6,0119, ","","","","","  25.9"," ,6,0927, ","   38.3","6,0706,+","","","-1.1","6,1103","-3.3","6,1104","-4.4","6,1211","","","","","-0.6","6,0407","-2.2","6,0227","-4.4","6,0205","-8.3","6,0119","","","    1693.6","6","    1693.6","6","","","","","    176.2"," ,6","","","     16.04","6","     23.00","6","      9.09","6","",""
"USC00292848","1937","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1918.5","5","    1918.5","6","","","","","","","","","","","","","","","",""
"USC00292848","1948","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1118.4","","    1118.4","0","        43","0","        19","0","         1","0","        5","","         2","0","         0","0","        87","0","         4","0","       216","0","       105","0","","","         2"," ","  -16.1","0,0129, ","   102"," ,0,0128, ","   114"," ,0,0128, ","  25.4"," ,0,0226, ","   39.4","0,0710, ","    2654.0","0","-0.6","0,1105","-3.3","0,1110","-7.2","0,1128","-7.2","0,1128","","","-1.1","0,0401","-5.0","0,0312","-5.0","0,0312","-8.3","0,0213","-10.6","0,0212","","","","","","","","","    183.9"," ,0","      139"," ,0","     16.12","0","     23.41","0","      8.83","0","",""
"USC00292848","1949","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    983.4","","     983.4","0","        56","0","        22","0","         2","0","        2","","         2","0","         0","0","        63","0","         6","0","       222","0","        71","0","         1"," ","","","  -13.9","0,0130, ","   152"," ,0,0117, ","   165"," ,0,0117, ","  32.5"," ,0,0511, ","   38.9","0,0719, ","","","0.0","0,1122","-3.9","0,1211","-6.7","0,1212","-6.7","0,1212","-11.1","0,1225","-1.1","0,0411","-3.9","0,0217","-5.0","0,0210","-6.7","0,0201","-9.4","0,0131","    1910.2","2","    1910.2","0","","","","","    221.3"," ,0","      211"," ,0","     15.86","0","     23.01","0","      8.71","0","",""
"USC00292848","1950","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    968.1","","     968.1","0","        31","0","        13","0","         3","0","        0","","         0","0","         0","0","        55","0","         0","0","       264","0","        78","0","","","","","  -10.0","0,0107, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.1"," ,0,0713, ","   38.9","0,0618, ","    2917.7","0","-5.6","0,1110","-5.6","0,1110","-5.6","0,1110","-6.7","0,1111","","","-1.7","0,0313","-3.9","0,0214","-6.1","0,0127","-6.7","0,0114","-10.0","0,0107","    1517.4","4","    1517.4","0","","","","","    185.4"," ,0","        0"," ,0","     17.35","0","     25.51","0","      9.18","0","     77040","0"
"USC00292848","1951","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1146.4","","    1146.4","0","        26","0","        11","0","         0","0","","","         2","0","         0","0","        85","0","         1","0","       220","0","       106","0","","","","","  -14.4","0,0201, ","","","   127"," ,0,1208, ","  16.0"," ,0,0825, ","   40.6","0,0708, ","","","-2.8","0,1102","-2.8","0,1102","-4.4","0,1127","-10.0","0,1210","-10.0","0,1210","-1.7","0,0411","-2.2","0,0329","-4.4","0,0319","-7.8","0,0304","-11.7","0,0215","    1564.4","4","    1564.4","0","","","","","    101.6"," ,0","      191"," ,0","     16.62","0","     24.35","0","      8.88","0","",""
"USC00292848","1952","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1048.7","","    1048.7","0","        45","0","        17","0","         0","0","        0","","         0","0","         0","0","        99","0","         0","0","       221","0","        99","0","","","","","   -7.8","0,1126,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  18.3"," ,0,0602, ","   37.8","0,0821,+","","","-1.1","0,1109","-2.2","0,1118","-6.1","0,1125","-7.8","0,1126","","","-0.6","0,0328","-6.7","0,0322","-6.7","0,0322","-6.7","0,0322","","","    1774.2","2","    1774.2","0","","","","","    160.8"," ,0","        0"," ,0","     16.17","0","     23.97","0","      8.35","0","",""
"USC00292848","1953","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1093.5","","    1093.5","0","        35","0","        18","0","         0","0","        0","","         1","0","         0","0","        71","0","         1","0","       230","0","       101","0","","","","","  -14.4","0,1224, ","     0"," ,0,1231,+","    51"," ,0,1222, ","  19.1"," ,0,0818, ","   39.4","0,0704,+","","","0.0","0,1109","-3.3","0,1120","-4.4","0,1122","-7.2","0,1206","-8.9","0,1209","-1.7","0,0305","-4.4","0,0304","-4.4","0,0304","-7.2","0,0222","","","    1676.6","6","    1676.6","0","","","","","    132.4"," ,0","       64"," ,0","     16.68","0","     24.45","0","      8.91","0","     57720","0"
"USC00292848","1954","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1149.1","","    1149.1","0","        30","0","        19","0","         0","0","        0","","         0","0","         0","0","        67","0","         0","0","       244","0","        92","0","","","","","  -10.0","0,1230,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.6"," ,0,0518, ","   38.9","0,0727,+","","","-0.6","0,1206","-2.8","0,1212","-6.7","0,1217","-6.7","0,1217","-10.0","0,1229","0.0","0,0326","-3.3","0,0314","-4.4","0,0123","-8.3","0,0111","-9.4","0,0101","    1608.1","1","    1608.1","0","","","","","    138.5"," ,0","        0"," ,0","     17.45","0","     25.11","0","      9.78","0","",""
"USC00292848","1955","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    846.0","","     846.0","0","        34","0","        18","0","         1","0","        0","","         0","0","         0","0","        90","0","         0","0","       238","0","        72","0","","","","","   -8.3","0,0220,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.2"," ,0,1002, ","   37.2","0,0709,+","","","-2.8","0,1108","-2.8","0,1108","-5.0","0,1117","","","","","-1.1","0,0404","-3.9","0,0328","-6.1","0,0327","-7.8","0,0222","","","    1764.3","3","    1764.3","0","","","","","    166.4"," ,0","        0"," ,0","     15.67","0","     23.83","0","      7.51","0","     61313","0"
"USC00292848","1956","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    976.2","","     976.2","0","        32","0","        16","0","         1","0","","","         1","0","         0","0","       100","0","         2","0","       231","0","       102","0","","","","","  -13.3","0,0210, ","","","    51"," ,0,0202, ","  25.9"," ,0,0801, ","   38.3","0,0708,+","","","0.0","0,1031","-3.9","0,1102","-6.7","0,1116","-6.7","0,1116","-8.9","0,1226","0.0","0,0404","-2.2","0,0316","-7.8","0,0211","-7.8","0,0211","-13.3","0,0210","    1673.1","1","    1673.1","0","","","","","    158.2"," ,0","       51"," ,0","     15.89","0","     24.43","0","      7.36","0","",""
"USC00292848","1957","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    818.9","","     818.9","0","        57","0","        34","0","         2","0","","","         1","0","         0","0","        50","0","         0","0","       210","0","        61","0","","","","","   -7.8","0,1201,+","","","    38"," ,0,1122, ","  33.5"," ,0,0813, ","   40.6","0,0704, ","","","-1.1","0,1118","-2.2","0,1119","-5.0","0,1122","-7.8","0,1123","","","0.0","0,0403","-2.2","0,0324","-4.4","0,0201","-7.2","0,0118","","","    1700.3","3","    1700.3","0","","","","","    345.9"," ,0","       38"," ,0","     16.00","0","     23.42","0","      8.58","0","",""
"USC00292848","1958","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1048.0","","    1048.0","0","        54","0","        29","0","         1","0","        0","","         0","0","         0","0","        69","0","         0","0","       216","0","        97","0","","","","","  -10.0","0,1231, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.8"," ,0,0913, ","   40.6","0,0711, ","    2692.2","0","0.0","0,1031","-2.8","0,1117","-7.2","0,1118","-7.2","0,1118","-10.0","0,1231","0.0","0,0403","-2.2","0,0313","-6.1","0,0124","-6.7","0,0121","","","    1871.1","1","    1871.1","0","","","","","    249.1"," ,0","        0"," ,0","     16.28","0","     23.54","0","      9.02","0","     42233","0"
"USC00292848","1959","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","   1032.2","","    1032.2","0","        35","0","        16","0","         2","0","        0","","         0","0","         0","0","        74","0","         0","0","       228","0","        84","0","","","","","   -7.8","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.2"," ,0,0815, ","   37.8","0,0711,+","    3155.1","0","-2.2","0,1106","-2.2","0,1106","-5.6","0,1127","-6.7","0,1128","","","-1.1","0,0322","-2.2","0,0317","-4.4","0,0305","-6.7","0,0121","","","    1643.8","8","    1643.8","0","","","","","    166.8"," ,0","        0"," ,0","     16.59","0","     24.18","0","      9.01","0","     52721","0"
"USC00292848","1960","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    999.7","","     999.7","0","        40","0","        23","0","         2","0","","","         4","0","         0","0","       100","0","         3","0","       233","0","        83","0","","","","","  -15.0","0,1210, ","","","   356"," ,0,1209, ","  31.0"," ,0,1209, ","   39.4","0,0729,+","","","0.0","0,1110","-2.2","0,1117","-5.6","0,1206","-15.0","0,1210","-15.0","0,1210","0.0","0,0403","-6.1","0,0317","-6.1","0,0317","-11.7","0,0225","-11.7","0,0225","    1787.9","9","    1787.9","0","","","","","    243.6"," ,0","      623"," ,0","     15.70","0","     23.26","0","      8.14","0","     50517","0"
"USC00292848","1961","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    880.2","","     880.2","0","        40","0","        19","0","         0","0","","","         3","0","         0","0","        87","0","         0","0","       233","0","        76","0","","","","","   -8.3","0,1212, ","","","   254"," ,0,1114, ","  20.6"," ,0,0812, ","   38.3","0,0624, ","    3043.3","0","-0.6","0,1103","-3.9","0,1114","-7.8","0,1115","-7.8","0,1115","","","0.0","0,0331","-2.2","0,0309","-4.4","0,0207","-6.7","0,0113","","","    1932.7","7","    1932.7","0","","","","","    209.1"," ,0","      483"," ,0","     15.66","0","     23.34","0","      7.97","0","     53135","0"
"USC00292848","1962","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","    848.4","","     848.4","0","        44","0","        26","0","         1","0","","","         2","0","         1","0","        69","0","         2","0","       231","0","        78","0","","","","","  -21.7","0,0111, ","","","   127"," ,0,0314, ","  32.5"," ,0,1201, ","   37.8","0,0624, ","","","-2.8","0,1120","-2.8","0,1120","-4.4","0,1226","","","","","0.0","0,0325","-2.2","0,0317","-4.4","0,0316","-8.9","0,0315","-8.9","0,0315","    1855.4","4","    1855.4","0","","","","","    293.8"," ,0","      203"," ,0","     15.94","0","     23.61","0","      8.27","0","     44722","0"
"USC00292848","1963","33.146","-107.1843","1393.2","ELEPHANT BUTTE DAM, NM US","","","","","        31","0","        11","0","         1","0","","","","","         0","0","        85","0","","","","","","","","","","","  -15.6","0,0113, ","","","","","  32.5"," ,0,0903, ","","","","","-2.2","0,1123","-2.2","0,1123","-4.4","0,1127","-8.3","0,1214","-8.9","0,1223","-0.6","0,0322","-2.2","0,0319","-7.8","0,0214","-7.8","0,0214","-10.6","0,0213","","","","","","","","","    118.3"," ,0","","","","","","","      8.09","0","     44887","0"
