"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00040004","1942","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","","","","","       108","a","        63","a","         8","a","         0","a","         1","a","         0","a","       345","a","        65","a","   -1.1","a,0812, "," 145.8"," ,a,1230, ","   42.9","a,0105, ","","","","","","","-1.1","a,0812","","","","","     343.2","2","     343.2","a","   1004.6"," ,a","     20.71","a","     27.79","a","     13.64","a"
"ASN00040004","1943","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","   1014.5","","    1014.5","a","        93","a","        53","a","         6","a","         0","a","        13","a","         0","a","       333","a","        43","a","   -2.8","a,0727,+","  49.0"," ,a,1217, ","   39.2","a,0922, ","-2.8","a,0624","-2.8","a,0624","","","-1.1","a,0806","","","","","     526.0","0","     526.0","a","    725.1"," ,a","     19.84","a","     26.98","a","     12.70","a"
"ASN00040004","1944","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","","","","","        76","a","        43","a","         7","a","         0","a","         5","a","","","","","","","   -2.4","a,0720, ","  52.6"," ,a,1201, ","","","-1.1","a,0622","-2.4","a,0720","","","","","","","","","","","","","    548.1"," ,a","","","","","     12.57","a"
"ASN00040004","1945","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","","","","","       102","a","        46","a","         7","a","         0","a","         0","a","","","","","","","    0.4","a,0707, ","  77.0"," ,a,0212, ","","","","","","","","","","","","","","","","","","","    794.1"," ,a","","","","","     13.73","a"
"ASN00040004","1946","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","   1024.2","","    1024.2","a","        67","a","        43","a","        11","a","         0","a","        24","a","         0","a","       337","a","        51","a","   -3.9","a,0706, ","  99.1"," ,a,0325, ","   39.7","a,0105, ","-0.9","a,0603","-2.3","a,0705","","","-0.3","a,0831","","","","","     624.3","3","     624.3","a","    882.5"," ,a","     19.72","a","     27.38","a","     12.06","a"
"ASN00040004","1947","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","   1119.5","","    1119.5","a","       120","a","        67","a","        11","a","         0","a","         7","a","         0","a","       331","a","        27","a","   -0.8","a,0713,+"," 121.2"," ,a,0124, ","   36.9","a,0112, ","-0.8","a,0619","","","","","","","","","","","     541.9","9","     541.9","a","   1108.1"," ,a","     19.56","a","     26.07","a","     13.05","a"
"ASN00040004","1948","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","    914.6","","     914.6","a","        84","a","        47","a","         5","a","         0","a","         1","a","         0","a","       317","a","        40","a","   -1.2","a,0708, ","  82.6"," ,a,0615, ","   37.4","a,1116, ","-1.2","a,0708","","","","","","","","","","","     573.8","8","     573.8","a","    640.0"," ,a","     19.56","a","     26.47","a","     12.65","a"
"ASN00040004","1949","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","   1087.4","","    1087.4","a","       102","a","        49","a","         6","a","         0","a","         1","a","         0","a","       318","a","        38","a","   -0.3","a,0707, "," 110.2"," ,a,1025, ","   37.0","a,0102, ","-0.3","a,0707","","","","","","","","","","","     641.7","7","     641.7","a","    824.8"," ,a","     19.47","a","     26.06","a","     12.88","a"
"ASN00040004","1950","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","   1053.5","","    1053.5","a","       141","a","        75","a","        14","a","         0","a","         0","a","         0","a","       308","a","        21","a","    1.1","a,0613, ","  94.2"," ,a,0623, ","   37.0","a,0109, ","","","","","","","","","","","","","     415.1","1","     415.1","a","   1224.2"," ,a","     19.82","a","     25.43","a","     14.21","a"
"ASN00040004","1951","-27.6297","152.7111","24.2","AMBERLEY AMO, AS","    822.3","","     822.3","a","        89","a","        43","a","         8","a","         0","a","         8","a","         0","a","       310","a","        46","a","   -3.8","a,0722, "," 102.1"," ,a,0319, ","   38.6","a,1206, ","0.0","a,0718","-3.8","a,0722","","","0.0","a,0816","-2.2","a,0814","","","     630.4","4","     630.4","a","    811.6"," ,a","     19.32","a","     26.49","a","     12.14","a"
