"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00001099","1986","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","","","","","        52","m","        45","m","         4","m","","","","","","","","","","","","","  65.3"," ,m,0710, ","","","","","","","","","","","","","","","","","","","","","","","    529.7"," ,m","","","","","",""
"MXN00001099","1987","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    234.6","","     234.6","m","        31","m","        26","m","         3","m","         0","m","         5","m","         0","m","       327","m","         0","m","   -2.2","m,0101, ","  41.9"," ,m,0518, ","   31.1","m,0620, ","","","","","","","","","","","-1.1","m,0128","-2.2","m,0101","","","     819.0","0","     819.0","m","    354.0"," ,m","     16.69","m","     24.83","m","      8.55","m"
"MXN00001099","1988","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    115.8","","     115.8","m","        37","m","        34","m","         9","m","         0","m","         9","m","         0","m","       332","m","         0","m","   -4.4","m,0122, ","  79.8"," ,m,0817,+","   31.7","m,0519,+","","","","","","","","","","","0.0","m,0222","-2.2","m,0123","-4.4","m,0122","     833.7","7","     833.7","m","    721.5"," ,m","     16.18","m","     24.99","m","      7.36","m"
"MXN00001099","1989","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     791.5","5","     791.5","m","","","","","","","",""
"MXN00001099","1990","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    202.3","","     202.3","m","        49","m","        42","m","         6","m","         0","m","         0","m","         0","m","       326","m","         8","m","    0.6","m,1208,+","  73.9"," ,m,0802, ","   35.0","m,0530, ","","","","","","","","","","","","","","","","","","","","","    603.2"," ,m","     16.76","m","     25.51","m","      8.01","m"
"MXN00001099","1991","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    261.3","","     261.3","m","        74","m","        53","m","         7","m","         0","m","         2","m","         0","m","       304","m","        15","m","   -1.1","m,0221,+","  50.3"," ,m,0708, ","   35.0","m,0530, ","","","","","","","","","","","-1.1","m,0221","","","","","     760.2","2","     760.2","m","    811.5"," ,m","     16.99","m","     25.36","m","      8.62","m"
"MXN00001099","1992","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    173.9","","     173.9","m","        63","m","        47","m","         7","m","         0","m","         1","m","         0","m","       278","m","         1","m","   -1.1","m,1127, ","  45.0"," ,m,1009, ","   32.8","m,0628, ","-1.1","m,1127","","","","","","","","","","","","","","","     864.7","7","     864.7","m","    555.3"," ,m","     16.52","m","     23.92","m","      9.12","m"
"MXN00001099","1993","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    229.8","","     229.8","m","        39","m","        35","m","         1","m","         0","m","         7","m","         0","m","       326","m","         7","m","   -2.2","m,1226,+","  50.3"," ,m,0824, ","   35.0","m,0605, ","-1.1","m,1214","-2.2","m,1226","","","","","","","0.0","m,0405","-2.2","m,0304","","","     814.3","3","     814.3","m","    381.4"," ,m","     16.76","m","     25.83","m","      7.68","m"
"MXN00001099","1994","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","    264.5","","     264.5","m","        42","m","        31","m","         1","m","         0","m","         8","m","         0","m","       357","m","         4","m","   -2.2","m,0109, ","  26.4"," ,m,0613, ","   33.9","m,0505, ","0.0","m,1128","","","","","","","","","-2.2","m,0109","-2.2","m,0109","","","     668.6","6","     668.6","m","    356.1"," ,m","     17.50","m","     26.90","m","      8.10","m"
"MXN00001099","1995","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","","","","","        42","m","        37","m","         1","m","         0","m","         0","m","","","","","","","    1.7","m,1003, ","  30.2"," ,m,0716, ","","","","","","","","","","","","","","","","","","","     803.7","7","     803.7","m","    497.4"," ,m","","","","","      6.83","m"
"MXN00001099","1996","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","","","","","        35","m","        30","m","         6","m","         0","m","         0","m","","","","","","","    1.7","m,1222,+","  64.5"," ,m,0905, ","","","","","","","","","","","","","","","","","","","","","","","    478.6"," ,m","","","","","      8.33","m"
"MXN00001099","1997","21.9667","-102.05","2044.0","JESUS TERAN EL MUERTO, MX","     82.9","","      82.9","m","        52","m","        35","m","         1","m","         0","m","         5","m","         0","m","       254","m","         0","m","   -9.4","m,1213, ","  28.7"," ,m,1004, ","   30.6","m,0615,+","-9.4","m,1213","-9.4","m,1213","-9.4","m,1213","-9.4","m,1213","-9.4","m,1213","","","","","","","    1035.1","1","    1035.1","m","    362.9"," ,m","     14.44","m","     22.70","m","      6.18","m"
