"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"THW00041018","1966","17.38333","102.8","178.0","UDON THANI, TH","   3233.2","","    3233.2","X","       100","X","        78","X","        19","X","        0","","         0","X","         0","X","         0","X","         0","X","       364","X","       170","X","       185"," ","        72"," ","   11.7","X,0102, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  76.2"," ,X,0822, ","   38.9","X,0513,+","","","","","   1497.4"," ,X","        0"," ,X","     27.19","X","     31.82","X","     22.56","X"
"THW00041018","1967","17.38333","102.8","178.0","UDON THANI, TH","   2901.2","","    2901.2","X","        82","X","        59","X","        14","X","        0","","         0","X","         0","X","         0","X","         0","X","       363","X","       150","X","        74"," ","        56"," ","    6.7","X,0117, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  98.6"," ,X,0913, ","   39.4","X,0402,+","      14.8","8","      14.8","X","   1271.7"," ,X","        0"," ,X","     26.21","X","     30.87","X","     21.56","X"
"THW00041018","1974","17.38333","102.8","178.0","UDON THANI, TH","","","","","       113","S","        71","S","        14","S","","","","","","","","","         0","S","       346","S","       129","S","","","","","","","","","",""," 249.9"," ,S,0817, ","   38.0","S,0529,+","","","","","   1452.1"," ,S","","","","","     31.33","S","",""
"THW00041018","1975","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       320","S","       120","S","","","","","","","","","","","","","   41.0","S,0429, ","","","","","","","","","","","     31.26","S","",""
"THW00041018","1977","17.38333","102.8","178.0","UDON THANI, TH","","","","","        95","S","        62","S","        10","S","","","","","","","","","","","","","","","","","","","","","","","","","  46.0"," ,S,0612, ","","","","","","","    831.1"," ,S","","","","","","","",""
"THW00041018","1978","17.38333","102.8","178.0","UDON THANI, TH","","","","","       102","S","        70","S","        21","S","","","","","","","","","","","","","","","","","","","","","","","",""," 169.9"," ,S,0813, ","","","","","","","   1517.0"," ,S","","","","","","","",""
"THW00041018","1979","17.38333","102.8","178.0","UDON THANI, TH","","","","","        84","S","        57","S","        11","S","","","","","","","","","","","","","","","","","","","","","","","","","  89.9"," ,S,0806, ","","","","","","","   1024.8"," ,S","","","","","","","",""
"THW00041018","1980","17.38333","102.8","178.0","UDON THANI, TH","","","","","       108","S","        78","S","        20","S","","","","","","","","","         0","S","       338","S","       142","S","","","","","","","","","",""," 150.1"," ,S,0522, ","   40.0","S,0425,+","","","","","   1557.1"," ,S","","","","","     32.26","S","",""
"THW00041018","1981","17.38333","102.8","178.0","UDON THANI, TH","","","","","       111","S","        70","S","        17","S","","","","","","","","","         0","S","       346","S","       140","S","","","","","","","","","","","  80.0"," ,S,0827, ","   40.0","S,0407, ","","","","","   1345.0"," ,S","","","","","     31.83","S","",""
"THW00041018","1983","17.38333","102.8","178.0","UDON THANI, TH","","","","","       114","S","        69","S","        10","S","","","","","","","","","","","","","","","","","","","","","","","",""," 120.9"," ,S,0627, ","","","","","","","    993.9"," ,S","","","","","","","",""
"THW00041018","1984","17.38333","102.8","178.0","UDON THANI, TH","","","","","       123","S","        89","S","         9","S","","","","","","","","","","","","","","","","","","","","","","","","","  64.0"," ,S,0705, ","","","","","","","   1136.2"," ,S","","","","","","","",""
"THW00041018","1987","17.38333","102.8","178.0","UDON THANI, TH","","","","","        98","S","        61","S","        17","S","","","","","","","","","         0","S","       335","S","       190","S","","","","","","","","","",""," 118.1"," ,S,0530, ","   39.8","S,0413, ","","","","","   1312.8"," ,S","","","","","     32.39","S","",""
"THW00041018","1988","17.38333","102.8","178.0","UDON THANI, TH","","","","","       101","S","        76","S","        15","S","","","","","","","","","","","","","","","","","","","","","","","",""," 158.0"," ,S,0515, ","","","","","","","   1463.9"," ,S","","","","","","","",""
"THW00041018","1989","17.38333","102.8","178.0","UDON THANI, TH","","","","","       106","S","        73","S","        16","S","","","","","","","","","","","","","","","","","","","","","","","","","  84.1"," ,S,0909, ","","","","","","","   1366.3"," ,S","","","","","","","",""
"THW00041018","1990","17.38333","102.8","178.0","UDON THANI, TH","","","","","       132","S","        89","S","        20","S","","","","","","","","","         0","S","       348","S","       176","S","","","","","","","","","","","  72.9"," ,S,0903, ","   41.7","S,0423, ","","","","","   1639.4"," ,S","","","","","     32.20","S","",""
"THW00041018","1991","17.38333","102.8","178.0","UDON THANI, TH","","","","","        98","S","        54","S","        16","S","","","","","","","","","         0","S","       348","S","       191","S","","","","","","","","","",""," 120.9"," ,S,0901, ","   40.6","S,0419, ","","","","","   1211.1"," ,S","","","","","     32.61","S","",""
"THW00041018","1992","17.38333","102.8","178.0","UDON THANI, TH","","","","","       104","S","        72","S","        13","S","","","","","","","","","         0","S","       347","S","       173","S","","","","","","","","","","","  55.9"," ,S,0614, ","   41.1","S,0421, ","","","","","   1212.2"," ,S","","","","","     32.49","S","",""
"THW00041018","1993","17.38333","102.8","178.0","UDON THANI, TH","","","","","        96","S","        63","S","        12","S","","","","","","","","","         0","S","       347","S","       210","S","","","","","","","","","",""," 101.1"," ,S,1215, ","   40.3","S,0329, ","","","","","   1030.7"," ,S","","","","","     32.75","S","",""
"THW00041018","1994","17.38333","102.8","178.0","UDON THANI, TH","","","","","       127","S","        93","S","        23","S","","","","","","","","","         0","S","       350","S","       176","S","","","","","","","","","",""," 103.9"," ,S,0602, ","   39.6","S,0412, ","","","","","   2006.3"," ,S","","","","","     32.46","S","",""
"THW00041018","1995","17.38333","102.8","178.0","UDON THANI, TH","","","","","       110","S","        70","S","        17","S","","","","","","","","","","","","","","","","","","","","","","","",""," 127.0"," ,S,0808, ","","","","","","","   1289.3"," ,S","","","","","","","",""
"THW00041018","1996","17.38333","102.8","178.0","UDON THANI, TH","","","","","       117","S","        85","S","        23","S","","","","","","","","","         0","S","       350","S","       186","S","","","","","","","","","","","  71.9"," ,S,0915, ","   39.2","S,0321, ","","","","","   1767.2"," ,S","","","","","     31.94","S","",""
"THW00041018","1997","17.38333","102.8","178.0","UDON THANI, TH","","","","","       119","S","        80","S","        14","S","","","","","","","","","         0","S","       349","S","       214","S","","","","","","","","","","","  75.9"," ,S,0731, ","   40.0","S,0508, ","","","","","   1401.0"," ,S","","","","","     32.86","S","",""
"THW00041018","1998","17.38333","102.8","178.0","UDON THANI, TH","","","","","       112","S","        71","S","        12","S","","","","","","","","","         0","S","       347","S","       247","S","","","","","","","","","","","  54.1"," ,S,0325, ","   42.0","S,0318, ","","","","","   1044.3"," ,S","","","","","     33.80","S","",""
"THW00041018","2000","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       343","S","       190","S","","","","","","","","","","","","","   41.5","S,0404, ","","","","","","","","","","","     32.47","S","",""
"THW00041018","2001","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       354","S","       226","S","","","","","","","","","","","","","   42.5","S,0410, ","","","","","","","","","","","     32.90","S","",""
"THW00041018","2002","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       355","S","       216","S","","","","","","","","","","","","","   41.1","S,0421, ","","","","","","","","","","","     32.89","S","",""
"THW00041018","2003","17.38333","102.8","178.0","UDON THANI, TH","","","","","       113","S","        74","S","        19","S","","","","","","","","","         0","S","       348","S","       219","S","","","","","","","","","","","  94.7"," ,S,0418, ","   40.5","S,0506, ","","","","","   1408.4"," ,S","","","","","     32.96","S","",""
"THW00041018","2004","17.38333","102.8","178.0","UDON THANI, TH","","","","","       125","S","        81","S","        21","S","","","","","","","","","         0","S","       348","S","       193","S","","","","","","","","","","","  71.1"," ,S,0615, ","   40.0","S,0330, ","","","","","   1557.2"," ,S","","","","","     32.52","S","",""
"THW00041018","2006","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       342","S","       229","S","","","","","","","","","","","","","   40.2","S,0413, ","","","","","","","","","","","     33.04","S","",""
"THW00041018","2008","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       350","S","       170","S","","","","","","","","","","","","","   38.3","S,0412, ","","","","","","","","","","","     31.56","S","",""
"THW00041018","2009","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       357","S","       223","S","","","","","","","","","","","","","   40.2","S,0424, ","","","","","","","","","","","     32.71","S","",""
"THW00041018","2010","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       363","S","       242","S","","","","","","","","","","","","","   41.3","S,0414, ","","","","","","","","","","","     33.41","S","",""
"THW00041018","2011","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       344","S","       161","S","","","","","","","","","","","","","   39.0","S,0417, ","","","","","","","","","","","     31.62","S","",""
"THW00041018","2012","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       360","S","       259","S","","","","","","","","","","","","","   40.8","S,0425, ","","","","","","","","","","","     33.36","S","",""
"THW00041018","2013","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       354","S","       204","S","","","","","","","","","","","","","   42.0","S,0405, ","","","","","","","","","","","     32.80","S","",""
"THW00041018","2014","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       358","S","       232","S","","","","","","","","","","","","","   40.7","S,0331, ","","","","","","","","","","","     33.00","S","",""
"THW00041018","2015","17.38333","102.8","178.0","UDON THANI, TH","","","","","","","","","","","","","","","","","","","         0","S","       353","S","       246","S","","","","","","","","","","","","","   41.9","S,0419, ","","","","","","","","","","","     33.46","S","",""
