"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00121303","1999","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","       103","0","        67","0","         5","0","","","         9","0","","","","","","","","","","","","","","","","","","","   229"," ,0,0102, ","  42.7"," ,0,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    809.2"," ,0","      739"," ,0","","","","","","","",""
"USC00121303","2000","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    448.6","","     448.6","0","       111","0","        66","0","        10","0","","","         7","0","        10","0","       113","0","        41","0","       162","0","         3","0","","","","","  -21.1","0,0128, ","","","   140"," ,0,0120, ","  47.0"," ,0,0807, ","   33.3","0,0816, ","-0.6","0,1008","-2.8","0,1117","-4.4","0,1120","-7.8","0,1121","-10.0","0,1122","-2.2","0,0412","-2.2","0,0412","-4.4","0,0318","-7.8","0,0313","-11.1","0,0209","","","","","    942.0"," ,0","      512"," ,0","     10.71","0","     16.45","0","      4.97","0","",""
"USC00121303","2002","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","       109","0","        72","0","         9","0","","","         1","0","","","","","","","","","","","","","","","","","","","    25"," ,0,0106, ","  72.1"," ,0,0513, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1078.3"," ,0","       92"," ,0","","","","","","","",""
"USC00121303","2003","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","       105","0","        68","0","        15","0","","","        10","0","","","","","","","","","","","","","","","","","","","   208"," ,0,0222, "," 116.8"," ,0,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1271.9"," ,0","      697"," ,0","","","","","","","",""
"USC00121303","2005","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","","","","","","","","","         4","0","","","","","","","","","","","","","","","","","","","   152"," ,0,1209, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      435"," ,0","","","","","","","",""
"USC00121303","2006","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","       129","0","        87","0","        13","0","","","         2","0","","","","","","","","","","","","","","","","","","","   145"," ,0,0321, ","  55.4"," ,0,1017, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1238.2"," ,0","      260"," ,0","","","","","","","",""
"USC00121303","2007","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","       108","0","        75","0","         7","0","","","         9","0","","","","","        36","0","       183","0","        38","0","","","","","","","","","   183"," ,0,0214, ","  53.8"," ,0,0315, ","   36.7","0,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","    991.6"," ,0","      825"," ,0","","","     17.68","0","","","",""
"USC00121303","2008","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    504.6","","     504.6","0","       134","0","        87","0","        11","0","","","         3","0","         4","0","       136","0","        36","0","       160","0","        21","0","","","","","  -18.9","0,0126,+","","","    51"," ,0,0220, ","  67.3"," ,0,0604, ","   35.6","0,0904,+","-1.1","0,1021","-3.3","0,1030","-4.4","0,1111","-7.2","0,1121","-10.6","0,1122","0.0","0,0501","-2.2","0,0415","-5.0","0,0325","-8.3","0,0309","-9.4","0,0229","    3098.4","4","    3098.4","0","   1265.1"," ,0","      271"," ,0","     10.63","0","     16.55","0","      4.70","0","",""
"USC00121303","2009","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","","","","","       132","0","        76","0","         9","0","","","         4","0","","","","","","","","","","","","","","","","","","","   229"," ,0,0128, ","  57.9"," ,0,0406, ","","","","","","","","","","","","","","","","","","","","","","","    3136.1","1","    3136.1","0","   1067.2"," ,0","      478"," ,0","","","","","","","",""
"USC00121303","2010","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    616.0","","     616.0","0","       119","0","        76","0","         8","0","       58","","        12","0","         3","0","       127","0","        49","0","       176","0","        27","0","","","","","  -18.9","0,1216, ","   229"," ,0,0217, ","   152"," ,0,0206, ","  53.3"," ,0,0623, ","   35.6","0,0805, ","-0.6","0,1022","-2.8","0,1103","-5.6","0,1107","-7.2","0,1128","-15.0","0,1206","-0.6","0,0428","-2.2","0,0327","-6.1","0,0308","-7.2","0,0306","-9.4","0,0219","","","","","    966.1"," ,0","      795"," ,0","     11.08","0","     16.92","0","      5.24","0","",""
