"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLAY","2003","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    527.6","","     527.6","U","         0","U","        50","U","         0","U","       192","U","        83","U","   -5.0","U,1227, ","   43.3","U,0729,+","0.0","U,1031","-3.3","U,1101","-5.0","U,1227","","","","","0.0","U,0422","-2.8","U,0209","","","","","","","","","     14.29","U","     22.71","U","      5.87","U"
"USR0000CLAY","2004","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    412.1","","     412.1","U","         0","U","        44","U","         0","U","       205","U","        76","U","   -3.9","U,1204,+","   40.6","U,0907,+","0.0","U,1028","-2.8","U,1128","","","","","","","0.0","U,0418","-2.2","U,0210","","","","","    1856.5","5","    1856.5","U","     14.39","U","     23.23","U","      5.55","U"
"USR0000CLAY","2005","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    413.1","","     413.1","U","         0","U","        44","U","         0","U","       201","U","        71","U","   -3.9","U,1206, ","   41.1","U,0717,+","0.0","U,1030","-2.8","U,1127","","","","","","","-1.1","U,0414","-2.8","U,0113","","","","","    1999.3","3","    1999.3","U","     14.05","U","     22.59","U","      5.50","U"
"USR0000CLAY","2006","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2024.0","0","    2024.0","U","","","","","",""
"USR0000CLAY","2008","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    441.1","","     441.1","U","         0","U","        85","U","         0","U","       205","U","        82","U","   -8.9","U,1217, ","   42.8","U,0710,+","-1.1","U,1012","-4.4","U,1216","-4.4","U,1216","-8.9","U,1217","-8.9","U,1217","0.0","U,0430","-3.3","U,0421","","","","","","","","","     13.82","U","     22.68","U","      4.95","U"
"USR0000CLAY","2010","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    351.0","","     351.0","U","         0","U","        41","U","         0","U","       164","U","        63","U","   -4.4","U,1124, ","   42.8","U,0825, ","-1.7","U,1027","-2.2","U,1123","-4.4","U,1124","","","","","-1.1","U,0429","-2.2","U,0310","","","","","    2333.8","8","    2333.8","U","     12.96","U","     20.21","U","      5.72","U"
"USR0000CLAY","2011","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    357.1","","     357.1","U","         0","U","        70","U","         0","U","       165","U","        68","U","   -6.7","U,0226, ","   38.9","U,0909, ","0.0","U,1026","-2.2","U,1205","","","","","","","0.0","U,0429","-2.8","U,0408","-4.4","U,0227","-6.7","U,0226","    2342.9","9","    2342.9","U","     12.97","U","     20.85","U","      5.09","U"
"USR0000CLAY","2012","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    410.4","","     410.4","U","         0","U","        74","U","         0","U","       178","U","        81","U","   -7.2","U,0117, ","   42.2","U,0813, ","-1.1","U,1110","-3.3","U,1213","-5.0","U,1219","","","","","0.0","U,0413","-3.9","U,0406","-7.2","U,0117","-7.2","U,0117","    2187.7","7","    2187.7","U","     13.44","U","     21.61","U","      5.28","U"
"USR0000CLAY","2013","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    389.1","","     389.1","U","         0","U","        81","U","         0","U","       201","U","        58","U","   -9.4","U,1208, ","   41.1","U,0608, ","-2.8","U,1124","-2.8","U,1124","-5.0","U,1204","-7.2","U,1205","-9.4","U,1208","-0.6","U,0325","-2.2","U,0308","-5.6","U,0113","","","    1996.8","8","    1996.8","U","     13.93","U","     22.78","U","      5.08","U"
"USR0000CLAY","2014","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    513.8","","     513.8","U","         0","U","        30","U","         0","U","       206","U","        78","U","   -5.0","U,1231, ","   41.1","U,0731, ","-0.6","U,1117","-2.8","U,1226","-5.0","U,1231","","","","","0.0","U,0402","-4.4","U,0205","-4.4","U,0205","","","    1806.4","4","    1806.4","U","     15.07","U","     23.22","U","      6.92","U"
"USR0000CLAY","2015","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    472.3","","     472.3","U","         0","U","        38","U","         0","U","       212","U","        73","U","   -6.1","U,1129, ","   40.6","U,0730,+","0.0","U,1106","-2.2","U,1125","-5.0","U,1128","","","","","-0.6","U,0401","-2.8","U,0224","","","","","    1579.5","5","    1579.5","U","     14.87","U","     23.29","U","      6.44","U"
"USR0000CLAY","2016","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    442.2","","     442.2","U","         0","U","        32","U","         0","U","       181","U","        73","U","   -5.6","U,0102, ","   40.6","U,0729,+","-1.1","U,1117","-2.2","U,1206","-4.4","U,1218","","","","","0.0","U,0315","-5.6","U,0102","-5.6","U,0102","","","    1931.5","5","    1931.5","U","     14.14","U","     21.72","U","      6.55","U"
"USR0000CLAY","2017","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    582.7","","     582.7","U","         0","U","        59","U","         0","U","       172","U","        85","U","   -5.0","U,0106, ","   42.2","U,0801, ","-0.6","U,1105","-2.2","U,1119","","","","","","","-1.1","U,0415","-2.8","U,0301","-5.0","U,0106","","","    2201.9","9","    2201.9","U","     14.12","U","     21.88","U","      6.36","U"
"USR0000CLAY","2018","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    415.5","","     415.5","U","         0","U","        56","U","         0","U","       216","U","        67","U","   -3.9","U,0225,+","   41.1","U,0718, ","-0.6","U,1109","-2.2","U,1110","","","","","","","0.0","U,0419","-2.8","U,0305","","","","","    2017.0","0","    2017.0","U","     14.05","U","     22.39","U","      5.70","U"
"USR0000CLAY","2019","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    409.8","","     409.8","U","         0","U","        50","U","         0","U","       196","U","        63","U","   -3.9","U,0205, ","   38.9","U,0815, ","0.0","U,1028","-2.2","U,1030","","","","","","","-1.7","U,0314","-2.2","U,0313","","","","","    2023.7","7","    2023.7","U","     13.83","U","     21.55","U","      6.09","U"
"USR0000CLAY","2020","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    556.5","","     556.5","U","         0","U","        63","U","         0","U","       204","U","        87","U","   -5.0","U,1109, ","   42.2","U,0906, ","-1.1","U,1108","-5.0","U,1109","-5.0","U,1109","","","","","-3.3","U,0327","-3.3","U,0327","","","","","    1982.8","8","    1982.8","U","     14.50","U","     22.86","U","      6.13","U"
"USR0000CLAY","2021","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    596.9","","     596.9","U","         0","U","        64","U","         0","U","       196","U","        88","U","   -5.6","U,0126, ","   42.2","U,0710, ","0.0","U,1012","-2.8","U,1210","","","","","","","-0.6","U,0427","-2.2","U,0316","-5.6","U,0126","","","    1914.3","3","    1914.3","U","     14.30","U","     22.52","U","      6.08","U"
"USR0000CLAY","2022","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    454.2","","     454.2","U","         0","U","        78","U","         0","U","       186","U","        74","U","   -5.6","U,0224, ","   43.9","U,0906, ","-0.6","U,1102","-2.8","U,1103","-4.4","U,1202","","","","","-0.6","U,0511","-2.8","U,0307","-5.0","U,0225","","","    2098.0","0","    2098.0","U","     13.77","U","     22.28","U","      5.26","U"
"USR0000CLAY","2023","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    432.6","","     432.6","U","         0","U","        84","U","         0","U","       173","U","        64","U","   -5.0","U,0215,+","   41.1","U,0816,+","-0.6","U,1026","-3.3","U,1125","","","","","","","-1.1","U,0420","-2.8","U,0404","-5.0","U,0215","","","    2335.2","2","    2335.2","U","     13.37","U","     21.03","U","      5.72","U"
"USR0000CLAY","2024","39.7022","-123.485","554.7","LAYTONVILLE CALIFORNIA, CA US","    587.1","","     587.1","U","         0","U","        36","U","         0","U","       192","U","        87","U","   -3.9","U,1129, ","   45.6","U,0706, ","-1.7","U,1116","-2.8","U,1128","","","","","","","0.0","U,0506","-2.8","U,0406","","","","","    1965.5","5","    1965.5","U","     14.42","U","     22.28","U","      6.55","U"
