"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058582","1943","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     41.5","","      41.5","6","       104","6","        66","6","         5","6","","","        31","6","        16","6","       199","6","         3","6","       143","6","         0","6","","","","","  -31.1","6,0119, ","","","   533"," ,6,0123, ","  54.6"," ,6,0123, ","   31.1","6,0729,+","-0.6","6,1008","-2.2","6,1012","-4.4","6,1013","-9.4","6,1101","-9.4","6,1101","0.0","6,0606","-2.8","6,0519","-4.4","6,0517","-8.9","6,0325","-8.9","6,0325","","","","","    752.1"," ,6","     3197"," ,6","      7.66","6","     17.13","6","     -1.80","6","",""
"USC00058582","1944","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     10.5","","      10.5","6","       118","6","        79","6","         5","6","","","        48","6","        22","6","       222","6","         8","6","       116","6","         0","6","","","","","  -28.3","6,1231, ","","","   457"," ,6,0124, ","  38.1"," ,6,0626,+","   31.1","6,0814,+","0.0","6,1002","-2.8","6,1003","-6.1","6,1004","-6.7","6,1108","-12.8","6,1114","-1.1","6,0618","-2.2","6,0604","-6.1","6,0517","-6.7","6,0505","-12.8","6,0422","    4422.3","3","    4422.3","6","    812.1"," ,6","     4280"," ,6","      5.53","6","     14.85","6","     -3.80","6","",""
"USC00058582","1945","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     45.8","","      45.8","6","","","","","","","","","        39","6","        32","6","       236","6","        17","6","       120","6","         1","6","","","","","  -27.2","6,1215, ","","","   305"," ,6,1223, ","","","   32.2","6,0720, ","0.0","6,0913","-3.3","6,0917","-4.4","6,1022","-10.6","6,1024","-10.6","6,1024","-0.6","6,0618","-2.2","6,0610","-5.0","6,0521","-6.7","6,0418","-9.4","6,0417","    4632.5","5","    4632.5","6","","","     3300"," ,6","      5.52","6","     15.00","6","     -3.95","6","",""
"USC00058582","1946","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","","","","","","","","","","","","","        13","6","","","","","","","","","","","","","","","","","","","   229"," ,6,1228, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1526"," ,6","","","","","","","",""
"USC00058582","1947","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     45.2","","      45.2","6","       106","6","        60","6","         5","6","","","        22","6","        16","6","       208","6","        17","6","       126","6","         6","6","","","","","  -28.9","6,0116, ","","","   254"," ,6,1120, ","  48.3"," ,6,0822, ","   33.3","6,0726, ","0.0","6,0911","-4.4","6,1023","-4.4","6,1023","-7.8","6,1104","-12.8","6,1107","0.0","6,0623","-2.2","6,0430","-7.2","6,0425","-7.2","6,0425","-8.9","6,0325","    4227.9","9","    4227.9","6","    693.6"," ,6","     2452"," ,6","      6.56","6","     15.23","6","     -2.12","6","",""
"USC00058582","1948","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     23.5","","      23.5","0","       111","0","        55","0","         2","0","","","","","        29","0","       206","0","        26","0","       129","0","         0","0","","","","","  -30.6","0,0128, ","","","","","  38.6"," ,0,1028, ","   31.7","0,0727, ","-4.4","0,1007","-4.4","0,1007","-4.4","0,1007","-11.1","0,1029","-11.1","0,1029","-0.6","6,0514","-2.8","6,0513","-4.4","6,0510","-6.7","6,0413","-10.0","6,0401","    4483.6","6","    4483.6","0","    558.3"," ,0","","","      6.00","0","     14.79","0","     -2.78","0","",""
"USC00058582","1949","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     11.2","","      11.2","0","       126","0","        71","0","         3","0","      128","","        41","0","        34","0","       204","0","        39","0","       125","0","         0","0","","","         1"," ","  -31.7","0,0105, ","  1168"," ,0,0208, ","   457"," ,0,0102, ","  33.8"," ,0,0102, ","   31.1","0,0718,+","-2.2","0,1009","-2.2","0,1009","-7.2","0,1010","-7.2","0,1010","-8.9","0,1020","-1.7","0,0602","-2.2","0,0522","-7.8","0,0415","-7.8","0,0415","-12.8","0,0405","    4605.5","5","    4605.5","0","    729.9"," ,0","     4797"," ,0","      5.96","0","     14.74","0","     -2.81","0","",""
"USC00058582","1950","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     10.3","","      10.3","0","        86","0","        53","0","         1","0","","","        22","0","        14","0","       216","0","        12","0","       141","0","         2","0","","","         1"," ","  -26.7","0,0104, ","","","   152"," ,0,0211, ","  33.0"," ,0,0919, ","   32.2","0,0629,+","0.0","0,0916","-2.2","0,1001","-6.1","0,1103","-16.7","0,1110","-16.7","0,1110","-2.2","0,0609","-2.2","0,0609","-5.0","0,0510","-6.7","0,0509","-10.6","0,0404","    4158.9","9","    4158.9","0","    428.8"," ,0","     1803"," ,0","      7.23","0","     16.58","0","     -2.11","0","",""
"USC00058582","1951","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     71.3","","      71.3","0","       102","0","        59","0","         4","0","","","        39","0","        25","0","       224","0","        23","0","       129","0","        11","0","         1"," ","         5"," ","  -35.0","0,0201, ","","","   406"," ,0,1205, ","  60.7"," ,0,1230, ","   32.8","0,0730,+","0.0","0,0912","-3.3","0,0922","-4.4","0,1006","-7.2","0,1023","-14.4","0,1102","0.0","0,0612","-2.2","0,0603","-5.0","0,0503","-6.7","0,0413","-12.2","0,0411","    4159.5","5","    4159.5","0","    613.4"," ,0","     3580"," ,0","      6.15","0","     15.15","0","     -2.86","0","",""
"USC00058582","1952","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","     16.8","","      16.8","0","       108","0","        61","0","         4","0","","","        37","0","        50","0","       215","0","        38","0","       147","0","         0","0","","","","","  -28.3","0,0225, ","","","   330"," ,0,0107, ","  49.8"," ,0,0603, ","   31.1","0,0723, ","-0.6","0,0913","-3.3","0,1007","-5.6","0,1015","-8.3","0,1110","-8.9","0,1117","-0.6","0,0524","-2.8","0,0523","-5.6","0,0429","-6.7","0,0413","-8.9","0,0401","    4759.6","6","    4759.6","0","    663.1"," ,0","     3800"," ,0","      5.65","0","     14.60","0","     -3.30","0","",""
