"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00298018","1963","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    282.2","","     282.2","0","        45","0","        37","0","         1","0","","","","","        10","0","       169","0","         6","0","       187","0","        35","0","         1"," ","  -32.2","0,0113, ","","","","","  33.3"," ,0,0829, ","   36.1","0,0726,+","-0.6","0,1005","-2.2","0,1014","-4.4","0,1106","-11.7","0,1118","-11.7","0,1118","-1.1","0,0610","-4.4","0,0513","-4.4","0,0513","-9.4","0,0423","-9.4","0,0423","    3042.5","5","    3042.5","0","    348.0"," ,0","","","     10.47","0","     19.83","0","      1.11","0"
"USC00298018","1964","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    229.4","","     229.4","0","        61","0","        40","0","         2","0","","","","","        16","0","       185","0","        12","0","       175","0","        25","0","         7"," ","  -27.8","0,0114, ","","","","","  46.0"," ,0,0904, ","   36.1","0,0704, ","-0.6","0,1003","-3.3","0,1013","-5.6","0,1025","-7.2","0,1026","-12.2","0,1122","-0.6","0,0601","-6.7","0,0509","-6.7","0,0509","-6.7","0,0509","-11.1","0,0321","    3557.6","6","    3557.6","0","    369.2"," ,0","","","      9.14","0","     18.29","0","     -0.01","0"
"USC00298018","1965","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    197.2","","     197.2","0","        92","0","        51","0","         1","0","","","","","         6","0","       181","0","         8","0","       172","0","        27","0","         1"," ","  -23.9","0,0213, ","","","","","  35.1"," ,0,0725, ","   35.6","0,0706,+","0.0","0,0921","-2.8","0,0930","-4.4","0,1001","-6.7","0,1105","-10.0","0,1127","-1.1","0,0603","-7.8","0,0509","-7.8","0,0509","-7.8","0,0509","-8.9","0,0416","    3216.3","3","    3216.3","0","    501.3"," ,0","","","      9.79","0","     19.03","0","      0.55","0"
"USC00298018","1966","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    259.1","","     259.1","0","        46","0","        33","0","         1","0","","","","","        11","0","       180","0","        13","0","       183","0","        25","0","         2"," ","  -26.1","0,0122, ","","","","","  29.2"," ,0,0718, ","   36.7","0,0626, ","0.0","0,1014","-6.1","0,1015","-6.1","0,1015","-6.7","0,1023","-11.7","0,1127","-0.6","0,0604","-2.8","0,0505","-6.1","0,0421","-10.6","0,0405","-10.6","0,0405","    3323.3","3","    3323.3","0","    303.2"," ,0","","","      9.92","0","     19.39","0","      0.45","0"
"USC00298018","1967","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    223.3","","     223.3","0","        53","0","        41","0","         2","0","","","","","         3","0","       174","0","        11","0","       183","0","        18","0","","","  -23.3","0,0108, ","","","","","  43.7"," ,0,0716, ","   35.0","0,0706, ","-1.1","0,0915","-5.6","0,1016","-5.6","0,1016","-6.7","0,1031","-13.3","0,1130","-3.9","0,0516","-3.9","0,0516","-4.4","0,0504","-10.0","0,0502","-10.0","0,0502","    3085.9","9","    3085.9","0","    411.3"," ,0","","","     10.29","0","     19.40","0","      1.19","0"
"USC00298018","1968","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    203.8","","     203.8","0","        43","0","        38","0","         3","0","","","         3","0","         4","0","       184","0","         5","0","       170","0","        23","0","","","  -19.4","0,1130, ","","","   203"," ,0,1227, ","  26.7"," ,0,0831, ","   35.6","0,0623,+","-1.7","0,0917","-2.8","0,1017","-6.1","0,1018","-8.3","0,1106","-10.0","0,1124","-1.1","0,0518","-2.8","0,0516","-4.4","0,0424","-8.9","0,0408","-8.9","0,0408","    3261.1","1","    3261.1","0","    357.2"," ,0","      355"," ,0","      9.72","0","     18.57","0","      0.88","0"
"USC00298018","1969","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    286.5","","     286.5","0","        65","0","        54","0","         4","0","","","","","         0","0","       177","0","         4","0","       173","0","        38","0","","","  -17.2","0,1230, ","","","","","  39.6"," ,0,0506, ","   36.1","0,0630, ","-1.1","0,1005","-4.4","0,1007","-4.4","0,1007","-8.3","0,1102","-8.9","0,1103","0.0","0,0510","-2.2","0,0503","-6.7","0,0409","-6.7","0,0409","-9.4","0,0325","    3245.9","9","    3245.9","0","    499.4"," ,0","","","     10.34","0","     19.39","0","      1.28","0"
"USC00298018","1970","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    199.5","","     199.5","0","","","","","","","","","","","         6","0","       211","0","         7","0","       151","0","        34","0","","","  -26.1","0,0102, ","","","","","","","   35.6","0,0718, ","-2.2","0,0923","-2.2","0,0923","-6.7","0,1015","-6.7","0,1015","-9.4","0,1106","0.0","0,0518","-2.8","0,0506","-5.6","0,0427","-7.2","0,0426","-16.1","0,0328","    3321.0","0","    3321.0","0","","","","","      9.31","0","     19.02","0","     -0.40","0"
"USC00298018","1971","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","","","","","        51","0","        34","0","         2","0","","","","","","","","","","","","","","","         1"," ","","","","","","","  34.0"," ,0,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    373.6"," ,0","","","","","","","",""
"USC00298018","1972","35.06667","-106.38333","1922.1","SANDIA RANGER STATION, NM US","    195.1","","     195.1","0","        67","0","        48","0","         0","0","        8","","         2","0","         5","0","       186","0","         1","0","       186","0","        25","0","","","  -23.3","0,0105,+","    51"," ,0,1214,+","    51"," ,0,1212, ","  24.6"," ,0,0530, ","   36.7","0,0731, ","-2.2","0,0926","-2.2","0,0926","-6.1","0,1101","-6.7","0,1103","-8.9","0,1110","0.0","0,0516","-6.7","0,0508","-6.7","0,0508","-6.7","0,0508","-10.0","0,0401","    3191.0","0","    3191.0","0","    413.9"," ,0","      139"," ,0","     10.01","0","     19.48","0","      0.55","0"
