"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MR000001489","1945","16.5","-15.82","5.0","ROSSO, MR","   3619.2","","    3619.2","I","        19","I","        15","I","         2","I","         0","I","         0","I","         0","I","       364","I","       326","I","   10.8","I,1219,+","  35.0"," ,I,0924, ","   45.8","I,0701, ","","","","","    180.5"," ,I","     28.31","I","     36.32","I","     20.31","I"
"MR000001489","1947","16.5","-15.82","5.0","ROSSO, MR","","","","","        27","I","        23","I","         9","I","","","","","","","","","","","",""," 100.4"," ,I,0807, ","","","","","","","    611.8"," ,I","","","","","",""
"MR000001489","1948","16.5","-15.82","5.0","ROSSO, MR","","","","","        21","I","        16","I","         3","I","","","","","","","","","","","","","  39.7"," ,I,0806, ","","","","","","","    247.4"," ,I","","","","","",""
"MR000001489","1949","16.5","-15.82","5.0","ROSSO, MR","","","","","        24","I","        21","I","         6","I","","","","","","","","","","","","","  61.0"," ,I,0601, ","","","","","","","    443.9"," ,I","","","","","",""
"MR000001489","1950","16.5","-15.82","5.0","ROSSO, MR","","","","","        35","I","        26","I","         2","I","","","","","","","","","","","","","  32.9"," ,I,0828, ","","","","","","","    287.6"," ,I","","","","","",""
"MR000001489","1951","16.5","-15.82","5.0","ROSSO, MR","","","","","        31","I","        26","I","         2","I","","","","","","","","","","","","","  32.6"," ,I,1004, ","","","","","","","    297.3"," ,I","","","","","",""
"MR000001489","1952","16.5","-15.82","5.0","ROSSO, MR","   3223.4","","    3223.4","I","        36","I","        30","I","         5","I","         0","I","         0","I","         0","I","       365","I","       280","I","    8.5","I,0118, ","  51.3"," ,I,1010, ","   46.0","I,0618, ","","","","","    467.6"," ,I","     27.16","I","     35.22","I","     19.11","I"
"MR000001489","1953","16.5","-15.82","5.0","ROSSO, MR","   3311.6","","    3311.6","I","        37","I","        26","I","         3","I","         0","I","         0","I","         0","I","       365","I","       300","I","    8.9","I,0103, ","  56.5"," ,I,0912, ","   46.0","I,0517, ","       0.0","0","       0.0","I","    397.4"," ,I","     27.39","I","     35.17","I","     19.62","I"
"MR000001489","1954","16.5","-15.82","5.0","ROSSO, MR","   3381.2","","    3381.2","I","        27","I","        15","I","         2","I","         0","I","         0","I","         0","I","       361","I","       283","I","    8.4","I,0101, ","  46.5"," ,I,0801, ","   45.7","I,0520, ","       7.7","7","       7.7","I","    247.0"," ,I","     27.55","I","     34.93","I","     20.16","I"
"MR000001489","1955","16.5","-15.82","5.0","ROSSO, MR","   3296.0","","    3296.0","I","        38","I","        27","I","         3","I","         0","I","         0","I","         0","I","       363","I","       299","I","    8.6","I,0128, ","  37.6"," ,I,0801, ","   44.2","I,0506, ","       0.0","0","       0.0","I","    392.7"," ,I","     27.39","I","     35.17","I","     19.61","I"
