"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00003928","1953","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1954","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","   1332.4","","    1332.4","0","        46","0","        26","0","         5","0","        2","","         0","0","         1","0","       101","0","        10","0","       195","0","       101","0","        34"," ","","","        43"," ","  -18.3","0,0121, ","    25"," ,0,0123,+","    15"," ,0,0121, ","  47.8"," ,0,0523, ","   45.0","0,0714, ","-1.7","0,1031","-2.2","0,1101","-7.2","0,1102","-7.2","0,1102","-11.7","0,1213","-2.8","0,0401","-2.8","0,0401","-4.4","0,0330","-6.7","0,0315","-9.4","0,0314","","","","","    369.2"," ,0","","","       25"," ,0","     15.60","0","     22.41","0","      8.78","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1955","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","   1002.1","","    1002.1","0","        76","0","        36","0","         5","0","        9","","         3","0","         0","0","       122","0","        21","0","       201","0","        74","0","        60"," ","","","        47"," ","  -15.6","0,0212, ","    76"," ,0,0204, ","    97"," ,0,0203, "," 105.2"," ,0,1002, ","   38.9","0,0730,+","-0.6","0,1024","-3.9","0,1102","-6.1","0,1103","-8.3","0,1115","-12.2","0,1116","-0.6","0,0407","-6.1","0,0328","-6.1","0,0328","-10.0","0,0327","-10.0","0,0327","    2372.7","7","    2372.7","0","    604.4"," ,0","","","      227"," ,0","     13.93","0","     20.44","0","      7.42","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1956","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","   1206.0","","    1206.0","0","        66","0","        28","0","         3","0","       13","","         6","0","         0","0","       116","0","        22","0","       201","0","       100","0","        65"," ","","","        54"," ","  -15.6","0,0203,+","   102"," ,0,0202, ","    76"," ,0,0201, ","  26.7"," ,0,1014,+","   41.7","0,0815,+","-2.2","0,1108","-2.2","0,1108","-5.0","0,1116","-8.9","0,1128","-8.9","0,1128","-2.8","0,0417","-2.8","0,0417","-6.1","0,0319","-7.2","0,0314","-12.2","0,0312","    2749.1","1","    2749.1","0","    324.4"," ,0","","","      348"," ,0","     14.58","0","     21.45","0","      7.71","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1957","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","    794.6","","     794.6","0","       112","0","        62","0","         9","0","        8","","         1","0","         0","0","       109","0","        18","0","       157","0","        51","0","       108"," ","","","        63"," ","  -16.1","0,0125, ","    51"," ,0,0223, ","    48"," ,0,0222, ","  56.9"," ,0,0626, ","   39.4","0,0813, ","-2.8","0,1025","-2.8","0,1025","-5.0","0,1027","-6.7","0,1130","-12.8","0,1211","-4.4","0,0413","-4.4","0,0413","-4.4","0,0413","-8.3","0,0307","-8.9","0,0223","    2581.9","9","    2581.9","0","    944.5"," ,0","","","      168"," ,0","     13.04","0","     18.52","0","      7.56","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1958","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","    908.7","","     908.7","0","        97","0","        61","0","         9","0","       21","","        11","0","         0","0","       112","0","        33","0","       184","0","        52","0","        97"," ","","","        51"," ","  -15.0","0,1214,+","   127"," ,0,1231,+","   127"," ,0,0312, ","  71.9"," ,0,0704, ","   39.4","0,0609, ","-0.6","0,1028","-2.8","0,1118","-7.2","0,1126","-7.2","0,1126","-10.0","0,1128","-0.6","0,0331","-2.8","0,0320","-5.0","0,0318","-8.3","0,0314","-8.9","0,0301","    2808.1","1","    2808.1","0","    804.7"," ,0","","","      851"," ,0","     13.19","0","     18.94","0","      7.45","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1959","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","    885.1","","     885.1","0","        93","0","        49","0","         8","0","       20","","         3","0","         5","0","       110","0","        19","0","       176","0","        55","0","        79"," ","","","        59"," ","  -23.3","0,0104, ","   178"," ,0,0202,+","   183"," ,0,0131, ","  84.8"," ,0,0815, ","   40.0","0,0803, ","-1.7","0,1027","-7.2","0,1105","-7.2","0,1105","-7.2","0,1105","-9.4","0,1106","0.0","0,0422","-2.2","0,0413","-5.0","0,0322","-9.4","0,0220","-9.4","0,0220","    2633.2","2","    2633.2","0","    853.7"," ,0","","","      389"," ,0","     13.28","0","     19.21","0","      7.35","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1960","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","    848.1","","     848.1","0","        96","0","        54","0","        11","0","       37","","        11","0","         1","0","       120","0","        39","0","       187","0","        51","0","        73"," ","","","        64"," ","  -18.9","0,0303, ","   279"," ,0,0303, ","   112"," ,0,0117, ","  78.7"," ,0,0824, ","   38.9","0,0805,+","0.0","0,1020","-5.6","0,1109","-5.6","0,1109","-6.7","0,1110","-9.4","0,1212","0.0","0,0403","-3.9","0,0325","-4.4","0,0323","-10.0","0,0317","-10.0","0,0317","    2918.0","0","    2918.0","0","    934.7"," ,0","","","      854"," ,0","     12.83","0","     18.49","0","      7.17","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1961","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","    759.3","","     759.3","0","        90","0","        52","0","        11","0","       20","","         8","0","         2","0","       105","0","        18","0","       165","0","        42","0","        97"," ","","","        62"," ","  -18.9","0,1213, ","   178"," ,0,0207, ","   104"," ,0,0320,+","  65.8"," ,0,0326, ","   38.9","0,0810, ","0.0","0,1026","-3.3","0,1103","-5.0","0,1106","-7.8","0,1209","-11.7","0,1210","-1.1","0,0417","-2.2","0,0309","-7.2","0,0219","-7.2","0,0219","-10.6","0,0209","    2584.9","9","    2584.9","0","    997.7"," ,0","","","      591"," ,0","     12.75","0","     18.51","0","      7.00","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003928","1962","37.64753","-97.42999","401.7","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","","","   1027.7","","    1027.7","0","        88","0","        52","0","        10","0","       18","","         6","0","         3","0","       107","0","        24","0","       183","0","        61","0","        74"," ","","","        60"," ","  -24.4","0,0120, ","   432"," ,0,0119, ","   305"," ,0,0118, ","  61.5"," ,0,0723, ","   41.7","0,0810, ","-0.6","0,1025","-2.8","0,1105","-5.6","0,1210","-12.8","0,1211","-12.8","0,1211","-0.6","0,0413","-8.3","0,0402","-8.3","0,0402","-8.3","0,0402","-9.4","0,0314","    2831.2","2","    2831.2","0","    827.2"," ,0","","","      577"," ,0","     13.84","0","     19.79","0","      7.90","0","","","","","","","","","","","","","","","","","","","","","",""
