"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00059632","1952","21.95","108.617","6.0","QINZHOU, CH","","","","","       136","s","        92","s","        23","s","         0","s","         0","s","","","","","","","    2.3","s,0220, "," 243.9"," ,s,0913, ","","","","","","","","","   1961.1"," ,s","","","","","     18.82","s"
"CHM00059632","1953","21.95","108.617","6.0","QINZHOU, CH","   2060.7","","    2060.7","s","       165","s","        99","s","        16","s","         0","s","         0","s","         0","s","       282","s","        90","s","    3.0","s,1212, ","  94.4"," ,s,0615, ","   37.3","s,0813, ","","","","","","","   1646.9"," ,s","     22.82","s","     26.54","s","     19.09","s"
"CHM00059632","1954","21.95","108.617","6.0","QINZHOU, CH","   2033.3","","    2033.3","s","       150","s","        92","s","        24","s","         0","s","         0","s","         0","s","       295","s","        36","s","    2.3","s,1216, "," 159.2"," ,s,0830, ","   34.8","s,0907, ","","","     387.3","3","     387.3","s","   2015.0"," ,s","     22.65","s","     26.26","s","     19.04","s"
"CHM00059632","1955","21.95","108.617","6.0","QINZHOU, CH","   1907.1","","    1907.1","s","       135","s","        83","s","        22","s","         0","s","         1","s","         0","s","       301","s","        40","s","   -1.8","s,0112, "," 165.4"," ,s,0828, ","   34.8","s,0604, ","-1.8","s,0112","     480.6","6","     480.6","s","   1873.8"," ,s","     22.52","s","     26.46","s","     18.58","s"
"CHM00059632","1956","21.95","108.617","6.0","QINZHOU, CH","   1964.9","","    1964.9","s","       153","s","        94","s","        23","s","         0","s","         0","s","         0","s","       287","s","        47","s","    4.4","s,1127, "," 210.0"," ,s,0819, ","   35.5","s,0707, ","","","     404.8","8","     404.8","s","   2150.5"," ,s","     22.39","s","     26.09","s","     18.68","s"
"CHM00059632","1957","21.95","108.617","6.0","QINZHOU, CH","   1956.8","","    1956.8","s","       168","s","       109","s","        19","s","         0","s","         0","s","         0","s","       291","s","        50","s","    2.3","s,0211, ","  94.0"," ,s,1022, ","   37.5","s,0815, ","","","     492.5","5","     492.5","s","   1914.2"," ,s","     22.50","s","     25.83","s","     19.18","s"
"CHM00059632","1958","21.95","108.617","6.0","QINZHOU, CH","   2037.1","","    2037.1","s","       136","s","        82","s","        17","s","         0","s","         0","s","         0","s","       307","s","        50","s","    2.9","s,0201, "," 170.1"," ,s,0730, ","   37.0","s,0601, ","","","     361.6","6","     361.6","s","   1818.9"," ,s","     22.86","s","     26.69","s","     19.02","s"
"CHM00059632","1959","21.95","108.617","6.0","QINZHOU, CH","   2087.9","","    2087.9","s","       160","s","       103","s","        28","s","         0","s","         0","s","         0","s","       292","s","        41","s","    5.4","s,1226, "," 144.7"," ,s,0801, ","   35.8","s,0831, ","","","     366.5","5","     366.5","s","   2336.6"," ,s","     22.83","s","     26.23","s","     19.43","s"
"CHM00059632","1960","21.95","108.617","6.0","QINZHOU, CH","   2020.8","","    2020.8","s","       151","s","        96","s","        21","s","         0","s","         0","s","         0","s","       300","s","        53","s","    2.6","s,0125, "," 167.9"," ,s,0712, ","   36.8","s,0609, ","","","     335.3","3","     335.3","s","   2124.8"," ,s","     22.94","s","     26.43","s","     19.45","s"
"CHM00059632","1961","21.95","108.617","6.0","QINZHOU, CH","   2126.0","","    2126.0","s","       150","s","        93","s","        25","s","         0","s","         0","s","         0","s","       293","s","        62","s","    1.7","s,0118, ","  65.9"," ,s,0731, ","   36.4","s,0623, ","","","     406.7","7","     406.7","s","   1720.5"," ,s","     23.10","s","     26.58","s","     19.63","s"
"CHM00059632","1962","21.95","108.617","6.0","QINZHOU, CH","   1987.2","","    1987.2","s","       135","s","        78","s","        20","s","         0","s","         0","s","         0","s","       293","s","        49","s","    4.4","s,0127, "," 168.8"," ,s,0630, ","   35.5","s,0802, ","","","     369.9","9","     369.9","s","   2077.8"," ,s","     22.62","s","     26.26","s","     18.99","s"
"CHM00059632","1963","21.95","108.617","6.0","QINZHOU, CH","   2076.8","","    2076.8","s","       131","s","        85","s","        23","s","         0","s","         0","s","         0","s","       311","s","        59","s","    1.9","s,0115, "," 136.5"," ,s,0724, ","   37.0","s,0906, ","","","     430.1","1","     430.1","s","   1954.0"," ,s","     22.98","s","     26.66","s","     19.29","s"
"CHM00059632","1964","21.95","108.617","6.0","QINZHOU, CH","   2032.3","","    2032.3","s","       148","s","        90","s","        22","s","         0","s","         0","s","         0","s","       295","s","        60","s","    3.7","s,0225, "," 223.0"," ,s,0703, ","   36.6","s,0808, ","","","     417.5","5","     417.5","s","   2106.0"," ,s","     22.65","s","     26.04","s","     19.27","s"
"CHM00059632","1965","21.95","108.617","6.0","QINZHOU, CH","   2038.2","","    2038.2","s","       147","s","        92","s","        25","s","         0","s","         0","s","         0","s","       303","s","        37","s","    3.6","s,1218, "," 152.7"," ,s,0614, ","   35.9","s,0714, ","","","     294.0","0","     294.0","s","   2298.1"," ,s","     22.97","s","     26.39","s","     19.55","s"
"CHM00059632","1966","21.95","108.617","6.0","QINZHOU, CH","   2013.3","","    2013.3","s","       154","s","        78","s","        24","s","         0","s","         0","s","         0","s","       302","s","        40","s","    3.4","s,0223, "," 174.8"," ,s,0826, ","   34.6","s,0815, ","","","     306.7","7","     306.7","s","   2013.8"," ,s","     23.01","s","     26.47","s","     19.55","s"
"CHM00059632","1967","21.95","108.617","6.0","QINZHOU, CH","   1896.3","","    1896.3","s","       159","s","        99","s","        25","s","         0","s","         0","s","         0","s","       270","s","        53","s","    0.9","s,0118, "," 234.8"," ,s,0805, ","   37.3","s,0830, ","","","     531.6","6","     531.6","s","   2315.7"," ,s","     21.87","s","     25.21","s","     18.53","s"
