"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AG000060590","1892","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","        15","E","         8","E","         0","E","         0"," ","         7","E","","","","","","","   -2.0","E,0116, ","  19.0"," ,E,1213, ","","","-0.5","E,1208","","","","","-1.0","E,0213","","","","","","","","","","","     65.7"," ,E","","","","","     13.92","E"
"AG000060590","1893","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","         7","E","         4","E","         0","E","         0"," ","        28","E","","","","","","","   -5.0","E,0119, ","  10.0"," ,E,0411, ","","","0.0","E,1214","","","","","0.0","E,0220","-4.0","E,0209","-4.5","E,0124","","","","","","","     25.4"," ,E","","","","","     13.36","E"
"AG000060590","1895","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","         6","E","         0","E","         0","E","         0"," ","        15","E","","","","","","","   -4.8","E,0110,+","   2.2"," ,E,0202, ","","","","","","","","","0.0","E,0308","-2.6","E,0130","-4.8","E,0110","","","","","","","      6.6"," ,E","","","","","     13.71","E"
"AG000060590","1896","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","         7","E","         4","E","         0","E","         0"," ","        16","E","","","","","","","   -2.5","E,1221, ","  11.0"," ,E,1101, ","","","0.0","E,1208","-2.5","E,1221","","","0.0","E,0129","","","","","","","","","","","     23.5"," ,E","","","","","     12.29","E"
"AG000060590","1897","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","         5","E","         4","E","         1","E","         0"," ","        18","E","","","","","","","   -4.0","E,0126,+","  95.0"," ,E,1204, ","","","-1.0","E,1204","","","","","0.0","E,0209","-2.4","E,0127","","","","","","","","","    123.0"," ,E","","","","","     12.77","E"
"AG000060590","1898","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","         3","E","         1","E","         0","E","         0"," ","        32","E","","","","","","","   -3.0","E,0226,+","   6.0"," ,E,0317, ","","","-1.0","E,1226","","","","","-1.0","E,0227","-3.0","E,0226","","","","","","","","","      9.0"," ,E","","","","","     12.13","E"
"AG000060590","1940","30.5667","2.8667","397.0","EL GOLEA, AG","   2021.7","","    2021.7","G","","","","","","","         0","G","        15","G","         0","G","       277","G","       151","G","   -5.2","G,1230, ","","","   46.0","G,0715, ","-0.2","G,1209","-3.4","G,1220","-5.2","G,1230","-0.3","G,0128","","","","","","","","","","","","","     21.60","G","     29.01","G","     14.18","G"
"AG000060590","1941","30.5667","2.8667","397.0","EL GOLEA, AG","   2109.4","","    2109.4","G","        10","I","         6","I","         0","I","         0","G","        14","G","         0","G","       272","G","       143","G","   -5.1","G,0107, ","  13.0"," ,I,0312, ","   47.6","G,0716, ","0.0","G,1214","","","","","-2.8","G,0206","-2.8","G,0206","-5.1","G,0107","","","     855.0","0","     855.0","G","     48.0"," ,I","     21.96","G","     29.03","G","     14.90","G"
"AG000060590","1942","30.5667","2.8667","397.0","EL GOLEA, AG","   2318.6","","    2318.6","G","        11","I","         8","I","         0","I","         0","G","         5","G","         0","G","       271","G","       169","G","   -1.7","G,0110, ","  22.0"," ,I,0208, ","   44.7","G,0623, ","","","","","","","0.0","G,0119","","","","","","","     847.5","5","     847.5","G","     68.0"," ,I","     22.63","G","     29.52","G","     15.74","G"
"AG000060590","1943","30.5667","2.8667","397.0","EL GOLEA, AG","   2101.7","","    2101.7","G","","","","","","","         0","G","         0","G","         0","G","       260","G","       140","G","    0.6","G,1120,+","","","   46.2","G,0708, ","","","","","","","","","","","","","","","     711.0","0","     711.0","G","","","     21.86","G","     28.78","G","     14.93","G"
"AG000060590","1944","30.5667","2.8667","397.0","EL GOLEA, AG","   2222.9","","    2222.9","G","         9","I","         1","I","         0","I","         0","G","         9","G","         0","G","       258","G","       162","G","   -2.5","G,0108, ","   6.0"," ,I,1216, ","   46.2","G,0708, ","-1.0","G,1231","","","","","-0.2","G,0124","-2.5","G,0108","","","","","     908.8","8","     908.8","G","     17.0"," ,I","     21.73","G","     29.22","G","     14.25","G"
"AG000060590","1945","30.5667","2.8667","397.0","EL GOLEA, AG","   2293.1","","    2293.1","G","         7","I","         3","I","         1","I","         0","G","        10","G","         0","G","       278","G","       152","G","   -4.1","G,0107, ","  32.0"," ,I,1010, ","   47.0","G,0815, ","0.0","G,1217","","","","","0.0","G,0126","-3.2","G,0108","","","","","     943.7","7","     943.7","G","     53.0"," ,I","     22.32","G","     29.38","G","     15.27","G"
"AG000060590","1946","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","         7","I","         4","I","         0","I","","","","","","","","","","","","","  19.0"," ,I,0106, ","","","","","","","","","","","","","","","","","","","","","     52.0"," ,I","","","","","",""
"AG000060590","1947","30.5667","2.8667","397.0","EL GOLEA, AG","   2347.1","","    2347.1","G","         0","I","         0","I","         0","I","         0","G","        13","G","         0","G","       295","G","       164","G","   -2.0","G,0104, ","     0"," ,I,1231,+","   46.3","G,0713, ","0.0","G,1212","","","","","0.0","G,0106","","","","","","","     689.4","4","     689.4","G","      0.0"," ,I","     22.99","G","     30.49","G","     15.49","G"
"AG000060590","1948","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     682.8","8","     682.8","G","","","","","","","",""
"AG000060590","1950","30.5667","2.8667","397.0","EL GOLEA, AG","   2211.3","","    2211.3","G","         6","I","         4","I","         0","I","         0","G","        11","G","         0","G","       269","G","       146","G","   -2.4","G,1212, ","  11.0"," ,I,0906, ","   46.6","G,0624, ","-0.8","G,1210","-2.4","G,1212","","","-0.2","G,0304","","","","","","","     788.8","8","     788.8","G","     27.0"," ,I","     21.80","G","     28.92","G","     14.68","G"
"AG000060590","1951","30.5667","2.8667","397.0","EL GOLEA, AG","   2211.4","","    2211.4","G","        10","I","         4","I","         0","I","         0","G","         9","G","         0","G","       274","G","       153","G","   -1.8","G,0202, ","  10.0"," ,I,0303, ","   47.1","G,0709, ","","","","","","","-1.0","G,0203","","","","","","","     829.9","9","     829.9","G","     36.0"," ,I","     22.17","G","     29.36","G","     14.97","G"
"AG000060590","1952","30.5667","2.8667","397.0","EL GOLEA, AG","   2419.6","","    2419.6","G","         8","I","         5","I","         0","I","         0","G","        17","G","         0","G","       276","G","       161","G","   -3.0","G,0112, ","   8.0"," ,I,0112, ","   46.7","G,0803, ","-1.2","G,1207","","","","","-1.0","G,0208","-3.0","G,0112","","","","","     897.1","1","     897.1","G","     30.0"," ,I","     22.46","G","     29.70","G","     15.23","G"
"AG000060590","1953","30.5667","2.8667","397.0","EL GOLEA, AG","   2147.6","","    2147.6","G","        13","I","         8","I","         1","I","         0","G","        16","G","         0","G","       246","G","       156","G","   -3.8","G,0112, ","  26.0"," ,I,0314, ","   46.1","G,0713, ","","","","","","","-1.5","G,0219","-2.2","G,0122","","","","","     975.8","8","     975.8","G","     65.0"," ,I","     21.61","G","     28.28","G","     14.93","G"
"AG000060590","1954","30.5667","2.8667","397.0","EL GOLEA, AG","   2047.5","","    2047.5","G","        13","I","         2","I","         0","I","         0","G","        12","G","         0","G","       263","G","       140","G","   -5.0","G,0111, ","   9.0"," ,I,1208,+","   47.0","G,0630, ","0.0","G,1223","","","","","-1.8","G,0203","-2.5","G,0114","-5.0","G,0111","","","     850.6","6","     850.6","G","     32.0"," ,I","     21.50","G","     28.66","G","     14.33","G"
"AG000060590","1955","30.5667","2.8667","397.0","EL GOLEA, AG","   2438.0","","    2438.0","G","         9","I","         4","I","         0","I","         0","G","         0","G","         0","G","       303","G","       162","G","    1.2","G,0301, ","  22.0"," ,I,1206, ","   47.0","G,0806, ","","","","","","","","","","","","","","","     624.3","3","     624.3","G","     49.0"," ,I","     23.49","G","     30.65","G","     16.34","G"
"AG000060590","1956","30.5667","2.8667","397.0","EL GOLEA, AG","   1997.2","","    1997.2","G","         4","I","         2","I","         0","I","         0","G","        19","G","         0","G","       260","G","       136","G","   -3.0","G,1226,+","   6.0"," ,I,1117, ","   44.6","G,0722,+","-0.2","G,1201","-3.0","G,1225","","","0.0","G,0222","-2.5","G,0207","","","","","     708.2","2","     708.2","G","     13.0"," ,I","     21.11","G","     28.28","G","     13.95","G"
"AG000060590","1957","30.5667","2.8667","397.0","EL GOLEA, AG","   1805.3","","    1805.3","G","        15","I","         7","I","         0","I","         0","G","        23","G","         0","G","       264","G","       134","G","   -4.0","G,0113, ","  17.0"," ,I,1227, ","   44.4","G,0722, ","-0.8","G,1209","","","","","-1.0","G,0206","-2.6","G,0205","","","","","    1059.8","8","    1059.8","G","     66.0"," ,I","     20.39","G","     27.77","G","     13.02","G"
"AG000060590","1958","30.5667","2.8667","397.0","EL GOLEA, AG","   2076.8","","    2076.8","G","        14","I","         7","I","         1","I","         0","G","         1","G","         0","G","       259","G","       150","G","   -0.4","G,1225, ","  32.0"," ,I,0109, ","   46.7","G,0706, ","-0.4","G,1225","","","","","","","","","","","","","     950.4","4","     950.4","G","     81.0"," ,I","     21.65","G","     28.56","G","     14.75","G"
"AG000060590","1960","30.5667","2.8667","397.0","EL GOLEA, AG","   2070.1","","    2070.1","G","         5","I","         3","I","         1","I","         0","G","        18","G","         0","G","       291","G","       160","G","   -4.0","G,0119, ","  32.0"," ,I,1205, ","   46.5","G,0818, ","-0.4","G,1224","","","","","-1.0","G,0206","-4.0","G,0119","","","","","","","","","     56.0"," ,I","     21.73","G","     29.67","G","     13.79","G"
"AG000060590","1961","30.5667","2.8667","397.0","EL GOLEA, AG","   2014.2","","    2014.2","G","         6","I","         2","I","         0","I","         0","G","         9","G","         0","G","       284","G","       152","G","   -4.2","G,1220, ","  16.0"," ,I,1021, ","   44.3","G,0803, ","-3.2","G,1217","-3.2","G,1217","","","0.0","G,0212","","","","","","","     929.8","8","     929.8","G","     23.0"," ,I","     21.53","G","     28.93","G","     14.13","G"
"AG000060590","1962","30.5667","2.8667","397.0","EL GOLEA, AG","   1962.7","","    1962.7","G","         7","I","         1","I","         0","I","         0","G","        34","G","         0","G","       271","G","       149","G","   -4.0","G,1215, ","  14.0"," ,I,0313, ","   45.7","G,0716, ","-2.0","G,1121","-4.0","G,1215","","","-2.9","G,0218","-2.9","G,0218","","","","","     832.5","5","     832.5","G","     22.0"," ,I","     20.93","G","     28.66","G","     13.21","G"
"AG000060590","1963","30.5667","2.8667","397.0","EL GOLEA, AG","   1906.0","","    1906.0","G","         5","I","         4","I","         0","I","         0","G","        11","G","         0","G","       292","G","       126","G","   -1.4","G,1230,+","  15.0"," ,I,0325, ","   45.6","G,0707, ","0.0","G,1126","","","","","-1.4","G,0309","","","","","","","     903.7","7","     903.7","G","     30.0"," ,I","     21.47","G","     29.03","G","     13.91","G"
"AG000060590","1964","30.5667","2.8667","397.0","EL GOLEA, AG","   1969.2","","    1969.2","G","        15","I","         9","I","         2","I","         0","G","        15","G","         0","G","       266","G","       157","G","   -5.2","G,0108, ","  43.0"," ,I,1214, ","   44.9","G,0812, ","-2.8","G,1201","-2.8","G,1201","","","-1.0","G,0212","-2.8","G,0109","-5.2","G,0108","","","     759.7","7","     759.7","G","    167.0"," ,I","     21.14","G","     28.43","G","     13.86","G"
"AG000060590","1965","30.5667","2.8667","397.0","EL GOLEA, AG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     939.3","3","     939.3","G","","","","","","","",""
"AG000060590","1966","30.5667","2.8667","397.0","EL GOLEA, AG","   1972.3","","    1972.3","G","        10","I","         4","I","         0","I","         0","G","        19","G","         0","G","       274","G","       148","G","   -3.5","G,1228, ","  15.0"," ,I,1110, ","   46.9","G,0726,+","-0.3","G,1129","-2.2","G,1212","","","-0.3","G,0317","","","","","","","","","","","     35.0"," ,I","     21.12","G","     29.18","G","     13.07","G"
"AG000060590","1967","30.5667","2.8667","397.0","EL GOLEA, AG","   1852.3","","    1852.3","G","         6","I","         3","I","         0","I","         0","G","        27","G","         0","G","       265","G","       140","G","   -5.8","G,1214, ","  12.0"," ,I,0204, ","   43.8","G,0709, ","-0.5","G,1209","-5.0","G,1213","-5.0","G,1213","-1.8","G,0126","-2.2","G,0120","","","","","    1027.8","8","    1027.8","G","     25.0"," ,I","     20.77","G","     28.31","G","     13.23","G"
"AG000060590","1968","30.5667","2.8667","397.0","EL GOLEA, AG","   1910.7","","    1910.7","G","         3","I","         3","I","         0","I","         0","G","        36","G","         0","G","       282","G","       140","G","   -3.6","G,0117, ","   6.0"," ,I,0509, ","   45.1","G,0809,+","-2.8","G,1216","-2.8","G,1216","","","0.0","G,0209","-3.4","G,0206","","","","","     944.1","1","     944.1","G","     14.0"," ,I","     21.07","G","     29.01","G","     13.14","G"
"AG000060590","1969","30.5667","2.8667","397.0","EL GOLEA, AG","   1891.8","","    1891.8","G","        10","I","         2","I","         0","I","         0","G","        23","G","         0","G","       282","G","       144","G","   -4.8","G,0103, ","   6.0"," ,I,1027, ","   44.4","G,0620, ","-3.2","G,1203","-3.2","G,1203","","","-0.1","G,0206","-3.9","G,0105","-4.8","G,0103","","","     778.8","8","     778.8","G","     19.0"," ,I","     21.33","G","     28.85","G","     13.82","G"
"AG000060590","1970","30.5667","2.8667","397.0","EL GOLEA, AG","   1893.0","","    1893.0","G","         4","I","         1","I","         0","I","         0","G","        10","G","         0","G","       290","G","       142","G","   -1.6","G,0117, ","   6.0"," ,I,1219, ","   44.6","G,0830, ","-1.3","G,1215","","","","","-1.0","G,0228","","","","","","","     827.9","9","     827.9","G","     10.0"," ,I","     21.34","G","     29.25","G","     13.43","G"
"AG000060590","1971","30.5667","2.8667","397.0","EL GOLEA, AG","   1809.0","","    1809.0","G","         8","I","         2","I","         0","I","         0","G","        25","G","         0","G","       257","G","       134","G","   -4.7","G,0103, ","  12.0"," ,I,0214, ","   45.2","G,0617, ","-0.9","G,1112","","","","","-1.1","G,0304","-2.2","G,0210","-4.7","G,0103","","","     885.7","7","     885.7","G","     28.0"," ,I","     20.51","G","     28.14","G","     12.88","G"
"AG000060590","1972","30.5667","2.8667","397.0","EL GOLEA, AG","   1901.4","","    1901.4","G","        14","I","         5","I","         0","I","         0","G","        25","G","         0","G","       266","G","       125","G","   -5.5","G,0115, ","  15.0"," ,I,1229, ","   45.6","G,0729, ","-2.0","G,1208","","","","","-0.2","G,0304","-2.7","G,0126","-5.5","G,0115","","","    1025.1","1","    1025.1","G","     49.0"," ,I","     20.76","G","     28.36","G","     13.16","G"
