"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ML000061270","2016","13.067","-9.467","334.0","KITA, ML","         0","S","       347","S","       286","S","   43.6","S,0421, ","     35.82","S"
"ML000061270","2017","13.067","-9.467","334.0","KITA, ML","         0","S","       347","S","       304","S","   43.5","S,0421,+","     36.27","S"
