"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003919","1962","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    918.7","","     918.7","0","        89","0","        56","0","         6","0","       16","","         5","0","         9","0","       121","0","        27","0","       184","0","        53","0","        67"," ","","","        49"," ","  -26.7","0,0120, ","   178"," ,0,0122,+","   152"," ,0,0118, ","  62.5"," ,0,0823, ","   41.7","0,0818, ","-3.9","0,1025","-3.9","0,1025","-5.0","0,1105","-6.7","0,1108","-14.4","0,1211","-2.8","0,0413","-2.8","0,0413","-8.3","0,0402","-8.3","0,0402","-10.6","0,0314","    3088.3","3","    3088.3","0","    733.1"," ,0","      278"," ,0","     12.97","0","     19.25","0","      6.68","0","","","","","","","","","","","",""
"USW00003919","1963","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","   1075.6","","    1075.6","0","        73","0","        39","0","        10","0","       36","","         7","0","        16","0","       114","0","        39","0","       202","0","        79","0","        75"," ","","","        52"," ","  -25.0","0,0127, ","    76"," ,0,1212,+","    51"," ,0,1210,+"," 115.1"," ,0,0711, ","   39.4","0,0805, ","-1.7","0,1101","-5.6","0,1113","-5.6","0,1113","-7.8","0,1114","-17.8","0,1211","-3.9","0,0321","-3.9","0,0321","-5.0","0,0314","-9.4","0,0226","-9.4","0,0226","    2739.9","9","    2739.9","0","    749.9"," ,0","      258"," ,0","     13.69","0","     20.13","0","      7.24","0","","","","","","","","","","","",""
"USW00003919","1964","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    938.6","","     938.6","0","        79","0","        42","0","         6","0","       13","","         4","0","         4","0","       127","0","        15","0","       185","0","        72","0","        64"," ","","","        58"," ","  -21.7","0,0113, ","   127"," ,0,1205,+","   127"," ,0,1203, ","  46.5"," ,0,1103, ","   42.8","0,0803, ","-0.6","0,1009","-9.4","0,1120","-9.4","0,1120","-9.4","0,1120","-9.4","0,1120","-0.6","0,0409","-4.4","0,0408","-4.4","0,0408","-8.9","0,0330","-8.9","0,0330","    2697.5","5","    2697.5","0","    637.0"," ,0","      220"," ,0","     13.35","0","     19.87","0","      6.84","0","","","","","","","","","","","",""
"USW00003919","1965","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    799.9","","     799.9","0","        69","0","        48","0","         8","0","       25","","         6","0","         2","0","       114","0","        24","0","       186","0","        44","0","        70"," ","        20"," ","        57"," ","  -20.0","0,0224, ","   203"," ,0,0212, ","   203"," ,0,0211, ","  63.0"," ,0,0920, ","   40.0","0,0826, ","-1.1","0,1022","-3.9","0,1109","-6.7","0,1128","-6.7","0,1128","-10.6","0,1130","-2.2","0,0428","-2.2","0,0428","-9.4","0,0326","-9.4","0,0326","-9.4","0,0326","    2885.3","3","    2885.3","0","    722.0"," ,0","      505"," ,0","     13.02","0","     19.25","0","      6.80","0","","","","","","","","","","","",""
"USW00003919","1966","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    849.4","","     849.4","0","        53","0","        29","0","         1","0","       19","","         4","0","         6","0","       129","0","        33","0","       183","0","        58","0","        85"," ","        17"," ","        37"," ","  -21.1","0,0202,+","   305"," ,0,1231,+","   279"," ,0,1227, ","  33.0"," ,0,0809, ","   41.7","0,0718,+","0.0","0,1015","-4.4","0,1016","-4.4","0,1016","-11.1","0,1102","-11.1","0,1102","0.0","0,0513","-6.1","0,0421","-6.1","0,0421","-10.0","0,0324","-10.0","0,0324","    2724.3","3","    2724.3","0","    329.9"," ,0","      406"," ,0","     12.55","0","     19.38","0","      5.72","0","","","","","","","","","","","",""
"USW00003919","1967","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    619.7","","     619.7","0","        91","0","        59","0","         9","0","       24","","         7","0","         3","0","       110","0","        21","0","       176","0","        39","0","        91"," ","        11"," ","        63"," ","  -18.9","0,0108, ","   254"," ,0,0102,+","    76"," ,0,1227, "," 122.4"," ,0,0903, ","   37.8","0,0729, ","0.0","0,1025","-4.4","0,1104","-4.4","0,1104","-8.9","0,1221","-8.9","0,1221","0.0","0,0427","-3.3","0,0424","-5.6","0,0317","-7.2","0,0316","-18.3","0,0308","    2746.0","0","    2746.0","0","    927.5"," ,0","      242"," ,0","     12.42","0","     18.72","0","      6.11","0","","","","","","","","","","","",""
"USW00003919","1968","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    800.4","","     800.4","0","        73","0","        41","0","         5","0","       22","","         5","0","         5","0","       123","0","        24","0","       171","0","        54","0","        64"," ","        12"," ","        53"," ","  -22.8","0,0107, ","   102"," ,0,0109,+","    51"," ,0,1218,+","  74.4"," ,0,1016, ","   39.4","0,0816,+","-1.1","0,1107","-4.4","0,1111","-4.4","0,1111","-7.8","0,1119","-8.9","0,1208","0.0","0,0424","-5.0","0,0405","-5.0","0,0405","-12.2","0,0323","-12.2","0,0323","    2883.7","7","    2883.7","0","    585.7"," ,0","      183"," ,0","     12.41","0","     18.76","0","      6.06","0","","","","","","","","","","","",""
"USW00003919","1969","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","","","","","        78","0","        50","0","         5","0","       19","","         8","0","         2","0","       124","0","        25","0","       171","0","        52","0","       118"," ","        25"," ","        49"," ","  -21.1","0,0104, ","   178"," ,0,0216,+","   127"," ,0,0214, ","  50.5"," ,0,0521, ","   41.7","0,0703, ","0.0","0,1013","-2.2","0,1014","-5.0","0,1114","-6.7","0,1127","-10.0","0,1229","0.0","0,0406","-7.8","0,0329","-7.8","0,0329","-7.8","0,0329","-13.9","0,0311","","","","","    655.1"," ,0","      460"," ,0","     12.31","0","     18.05","0","      6.58","0","","","","","","","","","","","",""
"USW00003919","1970","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    950.8","","     950.8","0","        75","0","        44","0","         9","0","        8","","         7","0","         3","0","       134","0","        16","0","       167","0","        72","0","        88"," ","        17"," ","        38"," ","  -20.0","0,0109, ","   127"," ,0,0122, ","   178"," ,0,0401, ","  73.7"," ,0,0921, ","   42.2","0,0807, ","0.0","0,1008","-4.4","0,1105","-4.4","0,1105","-8.3","0,1115","-10.6","0,1123","-1.1","0,0414","-4.4","0,0402","-4.4","0,0402","-9.4","0,0328","-9.4","0,0328","    2949.7","7","    2949.7","0","    692.9"," ,0","      508"," ,0","     12.72","0","     19.36","0","      6.09","0","","","","","","","","","","","",""
"USW00003919","1971","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    807.0","","     807.0","0","        75","0","        47","0","         8","0","       48","","         7","0","         9","0","       119","0","        28","0","       170","0","        55","0","        95"," ","        16"," ","        46"," ","  -27.8","0,0208, ","   305"," ,0,0223, ","   229"," ,0,0221, "," 148.3"," ,0,0521, ","   38.9","0,0624, ","0.0","0,1031","-2.2","0,1106","-6.1","0,1107","-6.7","0,1217","","","0.0","0,0414","-3.9","0,0406","-5.6","0,0320","-6.7","0,0307","-17.8","0,0303","    3110.9","9","    3110.9","0","    896.4"," ,0","      790"," ,0","     12.35","0","     18.33","0","      6.36","0","","","","","","","","","","","",""
"USW00003919","1972","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    745.1","","     745.1","0","        87","0","        56","0","         9","0","       20","","         7","0","         7","0","       120","0","        30","0","       168","0","        51","0","       109"," ","         8"," ","        51"," ","  -20.6","0,1213, ","   127"," ,0,1215,+","    76"," ,0,1212, ","  55.4"," ,0,0824, ","   41.7","0,0714, ","0.0","0,1018","-4.4","0,1019","-4.4","0,1019","-8.9","0,1203","-8.9","0,1203","-1.1","0,0408","-6.1","0,0404","-6.1","0,0404","-7.2","0,0401","-11.1","0,0302","    2736.4","4","    2736.4","0","    801.6"," ,0","      278"," ,0","     12.05","0","     18.07","0","      6.02","0","","","","","","","","","","","",""
"USW00003919","1973","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    798.9","","     798.9","0","        97","0","        70","0","        15","0","       27","","        10","0","         4","0","       103","0","        24","0","       166","0","        57","0","       117"," ","        13"," ","        45"," ","  -23.3","0,0109, ","   102"," ,0,1231,+","   102"," ,0,0103, ","  97.3"," ,0,0719, ","   41.1","0,0624, ","0.0","0,1028","-2.8","0,1029","-6.1","0,1205","-9.4","0,1206","-9.4","0,1206","-1.1","0,0411","-3.9","0,0410","-4.4","0,0223","-13.3","0,0216","-13.3","0,0216","    3051.5","5","    3051.5","0","   1244.9"," ,0","      472"," ,0","     12.80","0","     18.40","0","      7.19","0","","","","","","","","","","","",""
"USW00003919","1974","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    754.3","","     754.3","0","        77","0","        51","0","         6","0","       19","","         5","0","         8","0","       115","0","        22","0","       176","0","        41","0","        92"," ","        10"," ","        52"," ","  -25.6","0,0112, ","   152"," ,0,0112,+","    76"," ,0,0323, ","  54.4"," ,0,0510, ","   41.7","0,0721, ","0.0","0,1015","-3.9","0,1106","-5.6","0,1125","-6.7","0,1129","-9.4","0,1202","-0.6","0,0415","-2.2","0,0325","-8.9","0,0324","-8.9","0,0324","-8.9","0,0324","    2717.6","6","    2717.6","0","    683.3"," ,0","      222"," ,0","     12.84","0","     19.01","0","      6.67","0","","","","","","","","","","","",""
"USW00003919","1975","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    849.3","","     849.3","0","        73","0","        47","0","        10","0","       31","","         7","0","         2","0","       124","0","        27","0","       171","0","        60","0","       102"," ","        13"," ","        37"," ","  -18.9","0,1127,+","   203"," ,0,0310, ","   203"," ,0,0309, ","  64.3"," ,0,0813, ","   38.9","0,0811,+","-0.6","0,1018","-4.4","0,1025","-4.4","0,1025","-9.4","0,1122","-9.4","0,1122","-3.3","0,0412","-3.3","0,0412","-10.6","0,0403","-10.6","0,0403","-10.6","0,0403","    2977.1","1","    2977.1","0","    770.0"," ,0","      654"," ,0","     12.52","0","     18.60","0","      6.43","0","","","","","","","","","","","",""
"USW00003919","1976","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    825.9","","     825.9","0","        59","0","        35","0","         5","0","        9","","         4","0","         4","0","       123","0","        17","0","       182","0","        64","0","        64"," ","         2"," ","        35"," ","  -21.1","0,1231,+","    25"," ,0,1130,+","    61"," ,0,1126, ","  82.6"," ,0,0420, ","   40.6","0,0809,+","-0.6","0,1016","-5.6","0,1017","-5.6","0,1017","-6.7","0,1020","-11.7","0,1112","-1.7","0,0503","-2.8","0,0401","-9.4","0,0313","-9.4","0,0313","-9.4","0,0313","    2591.5","5","    2591.5","0","    508.7"," ,0","      186"," ,0","     12.86","0","     19.88","0","      5.84","0","","","","","","","","","","","",""
"USW00003919","1977","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    861.7","","     861.7","0","        91","0","        56","0","        15","0","       20","","         6","0","         7","0","       113","0","        23","0","       192","0","        44","0","       103"," ","         8"," ","        61"," ","  -22.8","0,0111,+","   203"," ,0,0109,+","   114"," ,0,0106, "," 130.6"," ,0,0831, ","   41.1","0,0724, ","-1.7","0,1012","-2.8","0,1118","-6.7","0,1121","-6.7","0,1121","-11.1","0,1205","-0.6","0,0405","-2.2","0,0331","-5.6","0,0322","-7.8","0,0301","-10.0","0,0215","    2855.7","7","    2855.7","0","   1091.3"," ,0","      286"," ,0","     13.46","0","     19.61","0","      7.30","0","","","","","","","","","","","",""
"USW00003919","1978","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","   1036.1","","    1036.1","0","        71","0","        47","0","         8","0","       52","","        12","0","        10","0","       121","0","        55","0","       191","0","        76","0","        85"," ","         9"," ","        38"," ","  -21.7","0,0117, ","   229"," ,0,0221,+","   127"," ,0,1230, ","  48.8"," ,0,0917, ","   41.7","0,0712, ","-2.2","0,1026","-2.2","0,1026","-6.1","0,1120","-8.3","0,1202","-11.1","0,1203","-1.1","0,0421","-2.2","0,0420","-6.7","0,0309","-6.7","0,0309","-19.4","0,0304","    3158.3","3","    3158.3","0","    668.5"," ,0","      782"," ,0","     12.31","0","     18.40","0","      6.22","0","","","","","","","","","","","",""
"USW00003919","1979","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    855.6","","     855.6","0","        80","0","        59","0","         9","0","       59","","        12","0","        22","0","       120","0","        43","0","       179","0","        60","0","       105"," ","         9"," ","        46"," ","  -28.3","0,0201, ","   508"," ,0,0115,+","   257"," ,0,0113, "," 110.7"," ,0,1030, ","   38.3","0,0713,+","-0.6","0,1023","-2.8","0,1109","-5.6","0,1110","-6.7","0,1130","-8.9","0,1202","-0.6","0,0409","-3.3","0,0406","-5.0","0,0315","-7.2","0,0225","-23.3","0,0218","    3298.6","6","    3298.6","0","    924.2"," ,0","     1064"," ,0","     11.82","0","     18.08","0","      5.56","0","","","","","","","","","","","",""
"USW00003919","1980","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","   1211.3","","    1211.3","0","        72","0","        35","0","         5","0","       30","","        11","0","         5","0","       115","0","        31","0","       181","0","        93","0","        84"," ","         5"," ","        18"," ","  -21.7","0,0212, ","   432"," ,0,0209, ","   254"," ,0,0207, ","  51.1"," ,0,0806, ","   44.4","0,0630, ","0.0","0,1026","-4.4","0,1029","-4.4","0,1029","-8.3","0,1118","-11.7","0,1202","-0.6","0,0415","-2.8","0,0321","-5.6","0,0306","-10.6","0,0305","-10.6","0,0305","    2876.3","3","    2876.3","0","    518.1"," ,0","      872"," ,0","     13.77","0","     20.17","0","      7.36","0","","","","","","","","","","","",""
"USW00003919","1981","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    856.6","","     856.6","0","        77","0","        54","0","        10","0","        7","","         4","0","         2","0","        98","0","        10","0","       178","0","        44","0","       134"," ","         8"," ","        42"," ","  -21.7","0,0211, ","    76"," ,0,0211, ","    51"," ,0,0210, "," 143.8"," ,0,0611, ","   38.9","0,0714,+","-3.3","0,1023","-3.3","0,1023","-5.0","0,1127","-11.1","0,1216","-11.1","0,1216","-3.3","0,0323","-3.3","0,0323","-5.6","0,0310","-7.8","0,0212","-21.7","0,0211","    2404.3","3","    2404.3","0","    989.2"," ,0","      136"," ,0","     13.92","0","     20.04","0","      7.79","0","","","","","","","","","","","",""
"USW00003919","1982","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    757.5","","     757.5","0","        83","0","        61","0","         7","0","       20","","         8","0","        13","0","       117","0","        33","0","       175","0","        48","0","       168"," ","        12"," ","        56"," ","  -25.6","0,0206, ","   229"," ,0,0212, ","   102"," ,0,0211, ","  58.7"," ,0,0709, ","   39.4","0,0822, ","-0.6","0,1020","-2.2","0,1021","-6.7","0,1104","-6.7","0,1104","-9.4","0,1105","-1.7","0,0421","-5.0","0,0409","-5.0","0,0409","-6.7","0,0307","-11.1","0,0306","    2963.1","1","    2963.1","0","    716.8"," ,0","      359"," ,0","     12.06","0","     18.21","0","      5.91","0","","","","","","","","","","","",""
"USW00003919","1983","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","   1032.1","","    1032.1","0","        91","0","        51","0","         5","0","       48","","        19","0","        12","0","       109","0","        38","0","       152","0","        76","0","       159"," ","        16"," ","        34"," ","  -26.7","0,1222, ","   432"," ,0,0205, ","   254"," ,0,0201, ","  73.7"," ,0,0513, ","   42.8","0,0727, ","-1.1","0,1110","-3.3","0,1111","-4.4","0,1124","-7.8","0,1130","-9.4","0,1201","-3.3","0,0415","-3.3","0,0415","-6.1","0,0322","-7.2","0,0311","-13.9","0,0207","    2949.4","4","    2949.4","0","    704.9"," ,0","     1194"," ,0","     12.24","0","     17.66","0","      6.81","0","","","","","","","","","","","",""
"USW00003919","1984","38.77996","-97.64444","385.0","SALINA MUNICIPAL AIRPORT, KS US","","","    904.6","","     904.6","0","       101","0","        60","0","         9","0","       22","","         7","0","         7","0","       116","0","        19","0","       153","0","        71","0","       160"," ","        11"," ","        51"," ","  -24.4","0,0119, ","   203"," ,0,0320,+","   203"," ,0,0319, ","  81.5"," ,0,0821, ","   42.2","0,0828, ","-1.1","0,0930","-3.3","0,1102","-4.4","0,1111","-7.8","0,1202","-10.6","0,1203","-0.6","0,0430","-2.2","0,0330","-9.4","0,0320","-9.4","0,0320","-9.4","0,0320","    3210.0","0","    3210.0","0","    854.9"," ,0","      515"," ,0","     12.75","0","     18.77","0","      6.74","0","","","","","","","","","","","",""
