"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00147904","1970","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        53","0","        35","0","         5","0","       18","","        15","0","","","","","   152"," ,0,0401,+","   102"," ,0,0501,+","  64.5"," ,0,0523, ","    496.2"," ,0","      787"," ,0"
"USC00147904","1971","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        52","0","        42","0","         5","0","       34","","        12","0","","","","","   152"," ,0,0224,+","    76"," ,0,0324,+","  64.8"," ,0,0423, ","    533.2"," ,0","      571"," ,0"
"USC00147904","1972","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        57","0","        36","0","         4","0","       33","","         8","0","","","","","   178"," ,0,1215,+","   152"," ,0,1212, ","  53.6"," ,0,0727, ","    501.5"," ,0","      378"," ,0"
"USC00147904","1976","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        37","0","        34","0","         4","0","","","","","","","","","","","","","  36.3"," ,0,0908, ","    391.4"," ,0","",""
"USC00147904","1979","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        40","0","        33","0","         5","0","","","","","","","","","","","","","  45.7"," ,0,0719, ","    517.6"," ,0","",""
"USC00147904","1980","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        30","0","        25","0","         6","0","","","","","","","","","","","","","  34.3"," ,0,0815, ","    362.5"," ,0","",""
"USC00147904","1981","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        52","0","        45","0","         5","0","","","","","","","","","","","","","  44.7"," ,0,0518, ","    564.2"," ,0","",""
"USC00147904","1984","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        54","0","        37","0","         3","0","","","","","","","","","","","","","  39.4"," ,0,0421, ","    423.7"," ,0","",""
"USC00147904","1986","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        50","0","        38","0","         3","0","","","","","","","","","","","","","  43.2"," ,0,0516, ","    439.9"," ,0","",""
"USC00147904","1987","39.4706","-100.2185","790.3","STUDLEY 9 NNW, KS US","        52","0","        43","0","         3","0","","","","","","","","","","","","","  43.7"," ,0,0704, ","    490.6"," ,0","",""
