"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF003336820","1914","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","       124","I","        71","I","         6","I","","","","","","","","","","","","","  85.1"," ,I,1203, ","","","","","","","","","","","","","","","","","","","","","","","","","    873.0"," ,I","","","","","",""
"SF003336820","1915","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","       110","I","        68","I","        13","I","","","","","","","","","","","","","  64.8"," ,I,0217,+","","","","","","","","","","","","","","","","","","","","","","","","","   1245.8"," ,I","","","","","",""
"SF003336820","1916","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        94","I","        62","I","         2","I","","","","","","","","","","","","","  74.2"," ,I,0303, ","","","","","","","","","","","","","","","","","","","","","","","","","    666.8"," ,I","","","","","",""
"SF003336820","1918","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        85","I","        75","I","        11","I","","","","","","","","","","","","","  86.4"," ,I,0214, ","","","","","","","","","","","","","","","","","","","","","","","","","   1109.5"," ,I","","","","","",""
"SF003336820","1919","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        73","I","        53","I","         1","I","","","","","","","","","","","","","  26.2"," ,I,1120, ","","","","","","","","","","","","","","","","","","","","","","","","","    452.5"," ,I","","","","","",""
"SF003336820","1920","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        74","I","        56","I","         7","I","","","","","","","","","","","","","  63.5"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","","","","","    754.3"," ,I","","","","","",""
"SF003336820","1924","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        70","I","        60","I","         8","I","","","","","","","","","","","","","  63.5"," ,I,0125, ","","","","","","","","","","","","","","","","","","","","","","","","","    759.7"," ,I","","","","","",""
"SF003336820","1925","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        74","I","        59","I","        11","I","","","","","","","","","","","","","  52.1"," ,I,0314, ","","","","","","","","","","","","","","","","","","","","","","","","","    877.4"," ,I","","","","","",""
"SF003336820","1926","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        53","I","        38","I","         4","I","","","","","","","","","","","","","  61.5"," ,I,0124, ","","","","","","","","","","","","","","","","","","","","","","","","","    539.9"," ,I","","","","","",""
"SF003336820","1927","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        58","I","        53","I","        10","I","","","","","","","","","","","","","  78.2"," ,I,0326, ","","","","","","","","","","","","","","","","","","","","","","","","","    888.7"," ,I","","","","","",""
"SF003336820","1928","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        47","I","        46","I","         6","I","","","","","","","","","","","",""," 130.8"," ,I,0314, ","","","","","","","","","","","","","","","","","","","","","","","","","    754.9"," ,I","","","","","",""
"SF003336820","1929","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        62","I","        60","I","        12","I","","","","","","","","","","","","","  64.3"," ,I,1116, ","","","","","","","","","","","","","","","","","","","","","","","","","   1056.8"," ,I","","","","","",""
"SF003336820","1930","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        67","I","        46","I","        10","I","","","","","","","","","","","","","  45.7"," ,I,0110, ","","","","","","","","","","","","","","","","","","","","","","","","","    736.3"," ,I","","","","","",""
"SF003336820","1931","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","        88","I","        55","I","         4","I","","","","","","","","","","","","","  38.9"," ,I,0201,+","","","","","","","","","","","","","","","","","","","","","","","","","    669.3"," ,I","","","","","",""
"SF003336820","1932","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","       124","I","        78","I","        12","I","","","","","","","","","","","","","  63.8"," ,I,0203, ","","","","","","","","","","","","","","","","","","","","","","","","","   1020.8"," ,I","","","","","",""
"SF003336820","1933","-28.367","29.383","1680.0","VAN REENEN, SF","","","","","       116","I","        76","I","        10","I","","","","","","","","","","","","","  48.8"," ,I,0304, ","","","","","","","","","","","","","","","","","","","","","","","","","    952.0"," ,I","","","","","",""
