"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MYM00048674","1961","2.45","103.833","45.0","MERSING, MY","","","","","","","         0","S","         0","S","","","","","","","   21.1","S,1229,+","","","","","","","","","","","","","     22.53","S"
"MYM00048674","1962","2.45","103.833","45.0","MERSING, MY","","","","","","","         0","S","         0","S","","","","","","","   21.1","S,1222,+","","","","","       0.0","0","       0.0","S","","","","","     22.63","S"
"MYM00048674","1963","2.45","103.833","45.0","MERSING, MY","","","","","","","         0","S","         0","S","","","","","","","   20.0","S,0427,+","","","","","","","","","","","","","     22.61","S"
"MYM00048674","1964","2.45","103.833","45.0","MERSING, MY","","","","","","","         0","S","         0","S","","","","","","","   20.0","S,1017,+","","","","","","","","","","","","","     22.35","S"
"MYM00048674","2020","2.45","103.833","45.0","MERSING, MY","       178","S","       123","S","        29","S","","","","","         0","S","       350","S","       150","S","",""," 117.1"," ,S,0210, ","   35.7","S,1027, ","","","","","   2209.3"," ,S","     31.62","S","",""
