"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"HRE00105217","1948","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    652.7","","     652.7","E","        90","E","        52","E","        10","E","         0","E","         6","E","         0","E","       161","E","        10","E","   -2.0","E,0220, "," 228.5"," ,E,0905, ","   35.1","E,0810, ","-0.5","E,1227","","","","","-0.9","E,0226","","","","","","","","","","","","","    901.9"," ,E","     16.27","E","     19.39","E","     13.16","E"
"HRE00105217","1949","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    721.0","","     721.0","E","        90","E","        65","E","         4","E","         0","E","         9","E","         0","E","       162","E","        15","E","   -5.5","E,0203, ","  39.1"," ,E,1105, ","   34.1","E,0807, ","","","","","","","-2.2","E,0308","-2.2","E,0308","-5.5","E,0203","","","","","    1502.6","6","    1502.6","E","    718.6"," ,E","     16.30","E","     19.55","E","     13.05","E"
"HRE00105217","1950","43.5167","16.4331","122.0","SPLIT MARJAN, HR","   1075.3","","    1075.3","E","        99","E","        62","E","         2","E","         0","E","         5","E","         0","E","       170","E","        35","E","   -1.8","E,0123, ","  34.7"," ,E,1210, ","   38.6","E,0705, ","","","","","","","-0.8","E,0131","","","","","","","","","    1341.9","9","    1341.9","E","    663.0"," ,E","     17.47","E","     20.74","E","     14.21","E"
"HRE00105217","1951","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    847.7","","     847.7","E","       116","E","        79","E","         4","E","         0","E","         0","E","         0","E","       146","E","        12","E","    1.3","E,0322, ","  41.1"," ,E,0604, ","   34.7","E,0715, ","","","","","","","","","","","","","","","","","    1376.5","5","    1376.5","E","    789.3"," ,E","     16.84","E","     19.89","E","     13.79","E"
"HRE00105217","1952","43.5167","16.4331","122.0","SPLIT MARJAN, HR","   1008.7","","    1008.7","E","        98","E","        65","E","         1","E","         0","E","         3","E","         0","E","       162","E","        45","E","   -1.1","E,0308, ","  34.7"," ,E,0512, ","   37.0","E,0705, ","","","","","","","-0.4","E,0316","","","","","","","","","    1520.9","9","    1520.9","E","    612.7"," ,E","     16.66","E","     19.90","E","     13.41","E"
"HRE00105217","1953","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    820.8","","     820.8","E","        85","E","        57","E","         4","E","         0","E","         3","E","         0","E","       157","E","        14","E","   -4.5","E,0209, ","  41.3"," ,E,0530, ","   35.0","E,0724, ","","","","","","","-2.0","E,0210","-4.5","E,0209","-4.5","E,0209","","","","","    1638.9","9","    1638.9","E","    709.5"," ,E","     16.31","E","     19.58","E","     13.03","E"
"HRE00105217","1954","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    770.2","","     770.2","E","       109","E","        66","E","         5","E","         0","E","        17","E","         2","E","       137","E","        11","E","   -8.3","E,0125, ","  86.2"," ,E,1212, ","   34.1","E,0729, ","","","","","","","-0.8","E,0224","-2.3","E,0223","-6.7","E,0126","-6.7","E,0126","","","    1647.4","4","    1647.4","E","    880.3"," ,E","     15.69","E","     18.98","E","     12.40","E"
"HRE00105217","1955","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    664.6","","     664.6","E","       118","E","        81","E","         5","E","         0","E","         5","E","         0","E","       156","E","         3","E","   -2.1","E,0102, ","  38.8"," ,E,1007, ","   35.0","E,0722, ","","","","","","","-1.7","E,0304","","","","","","","","","    1480.3","3","    1480.3","E","    854.9"," ,E","     16.11","E","     19.32","E","     12.90","E"
"HRE00105217","1956","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    786.8","","     786.8","E","       103","E","        63","E","         6","E","         0","E","        26","E","         5","E","       146","E","        15","E","   -8.1","E,0208, ","  53.2"," ,E,1130, ","   36.0","E,0808, ","","","","","","","-2.4","E,0313","-2.4","E,0313","-5.3","E,0216","-8.1","E,0208","","","    1834.9","9","    1834.9","E","    736.3"," ,E","     15.15","E","     18.33","E","     11.96","E"
"HRE00105217","1957","43.5167","16.4331","122.0","SPLIT MARJAN, HR","    750.3","","     750.3","E","        93","E","        51","E","         7","E","         0","E","         4","E","         1","E","       166","E","        17","E","   -5.4","E,1201, ","  49.0"," ,E,0403, ","   36.2","E,0708, ","-4.5","E,1130","-4.5","E,1130","-4.5","E,1130","-0.5","E,0118","","","","","","","","","    1513.1","1","    1513.1","E","    692.3"," ,E","     16.57","E","     19.77","E","     13.37","E"
