"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00113670","2012","54.3256","2.9356","43.0","D15 FA 1, NL","      0.4","","       0.4","E","         0","E","         6","E","         0","E","         0","E","         0","E","   -2.2","E,0207, ","   19.9","E,0818, ","-0.2","E,1205","-1.3","E,0211","-2.2","E,0207","","","","","      9.72","E","     10.93","E","      8.50","E"
"NLE00113670","2013","54.3256","2.9356","43.0","D15 FA 1, NL","      0.2","","       0.2","E","         0","E","        14","E","         1","E","         1","E","         0","E","   -3.8","E,0311, ","   21.2","E,0801, ","","","-0.4","E,0324","-3.8","E,0311","    3416.2","2","    3416.2","E","      9.42","E","     10.56","E","      8.28","E"
"NLE00113670","2014","54.3256","2.9356","43.0","D15 FA 1, NL","      8.5","","       8.5","E","         0","E","         0","E","         0","E","         2","E","         0","E","    1.0","E,0130, ","   23.5","E,0719, ","","","","","","","    2668.2","2","    2668.2","E","     11.37","E","     12.41","E","     10.32","E"
"NLE00113670","2015","54.3256","2.9356","43.0","D15 FA 1, NL","      0.2","","       0.2","E","         0","E","         0","E","         0","E","         0","E","         0","E","    0.8","E,0130, ","   19.4","E,0702, ","","","","","","","    2765.9","9","    2765.9","E","     10.56","E","     11.68","E","      9.45","E"
"NLE00113670","2016","54.3256","2.9356","43.0","D15 FA 1, NL","      6.1","","       6.1","E","         0","E","         0","E","         0","E","         0","E","         0","E","    1.6","E,0214, ","   20.9","E,0913, ","","","","","","","    2773.0","0","    2773.0","E","     10.81","E","     11.89","E","      9.72","E"
"NLE00113670","2017","54.3256","2.9356","43.0","D15 FA 1, NL","      0.0","","       0.0","E","         0","E","         0","E","         0","E","         0","E","         0","E","    0.8","E,0210, ","   18.7","E,0719, ","","","","","","","    2650.7","7","    2650.7","E","     10.69","E","     11.79","E","      9.60","E"
"NLE00113670","2018","54.3256","2.9356","43.0","D15 FA 1, NL","","","","","","","","","","","","","","","","","","","","","","","","","    2989.5","5","    2989.5","E","","","","","",""
"NLE00113670","2019","54.3256","2.9356","43.0","D15 FA 1, NL","     16.0","","      16.0","E","         0","E","         0","E","         0","E","         6","E","         0","E","    1.3","E,0130, ","   25.4","E,0726, ","","","","","","","","","","","     10.86","E","     11.95","E","      9.77","E"
"NLE00113670","2020","54.3256","2.9356","43.0","D15 FA 1, NL","      9.7","","       9.7","E","         0","E","         0","E","         0","E","         3","E","         0","E","    1.8","E,0227, ","   22.5","E,0812, ","","","","","","","    2696.2","2","    2696.2","E","     10.97","E","     12.07","E","      9.86","E"
"NLE00113670","2021","54.3256","2.9356","43.0","D15 FA 1, NL","      0.1","","       0.1","E","         0","E","         8","E","         1","E","         0","E","         0","E","   -2.6","E,0212, ","   19.6","E,0718, ","","","-0.1","E,0405","-2.6","E,0212","    2939.0","0","    2939.0","E","     10.45","E","     11.49","E","      9.41","E"
"NLE00113670","2023","54.3256","2.9356","43.0","D15 FA 1, NL","      6.4","","       6.4","E","         0","E","         0","E","         0","E","         2","E","         0","E","    0.6","E,0310, ","   21.4","E,0910, ","","","","","","","    2577.1","1","    2577.1","E","     10.91","E","     12.02","E","      9.80","E"
"NLE00113670","2024","54.3256","2.9356","43.0","D15 FA 1, NL","      3.9","","       3.9","E","         0","E","         0","E","         0","E","         0","E","         0","E","    1.0","E,0115, ","   21.0","E,0812, ","","","","","","","    2632.8","8","    2632.8","E","     11.19","E","     12.31","E","     10.08","E"
