"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087860","1968","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","","","","","         0","G","         8","G","         0","G","       138","G","         6","G","   -2.3","G,0901, ","   38.5","G,0130, ","-2.0","G,0607","","","","","","","-2.3","G,0901","-2.3","G,0901","","","    1862.1","1","    1862.1","G","     13.75","G","     19.10","G","      8.39","G"
"AR000087860","1969","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    206.0","","     206.0","G","         0","G","        18","G","         0","G","       136","G","         8","G","   -4.9","G,0721, ","   34.7","G,0112, ","-0.8","G,0523","-2.4","G,0612","-4.8","G,0710","","","-1.0","G,0913","","","","","    2031.9","9","    2031.9","G","     13.36","G","     18.62","G","      8.11","G"
"AR000087860","1970","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    197.4","","     197.4","G","         0","G","        11","G","         0","G","       125","G","         7","G","   -4.7","G,0701, ","   35.7","G,0213, ","-1.5","G,0517","-4.7","G,0701","-4.7","G,0701","","","-1.1","G,0910","-2.6","G,0804","","","    2015.3","3","    2015.3","G","     13.36","G","     18.70","G","      8.03","G"
"AR000087860","1971","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    119.4","","     119.4","G","         0","G","        29","G","         0","G","       129","G","         5","G","   -2.9","G,0623,+","   34.8","G,0303, ","-1.5","G,0503","-2.4","G,0504","","","","","0.0","G,1004","","","","","    2169.1","1","    2169.1","G","     12.77","G","     18.03","G","      7.51","G"
"AR000087860","1972","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    170.6","","     170.6","G","         0","G","        43","G","         0","G","       141","G","        10","G","   -5.0","G,0806, ","   37.6","G,1219, ","-1.2","G,0511","-2.4","G,0603","-4.5","G,0629","","","-1.8","G,1007","-4.8","G,0825","-4.8","G,0825","    2344.0","0","    2344.0","G","     12.50","G","     18.01","G","      6.98","G"
"AR000087860","1973","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    221.4","","     221.4","G","         0","G","        22","G","         0","G","       132","G","         7","G","   -6.2","G,0705, ","   37.6","G,0215, ","-0.6","G,0415","-2.6","G,0605","-4.6","G,0704","","","-1.0","G,0914","","","","","    2112.2","2","    2112.2","G","     13.13","G","     18.55","G","      7.72","G"
"AR000087860","1974","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    174.1","","     174.1","G","         0","G","        26","G","         0","G","       133","G","         6","G","   -5.3","G,0724, ","   35.0","G,0130, ","0.0","G,0429","-2.4","G,0612","-5.3","G,0724","","","-0.8","G,1024","-2.9","G,0831","","","    2130.8","8","    2130.8","G","     12.99","G","     18.49","G","      7.49","G"
"AR000087860","1975","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    191.0","","     191.0","G","         0","G","        24","G","         0","G","       137","G","         4","G","   -5.0","G,0624, ","   34.4","G,0105, ","-0.3","G,0411","-5.0","G,0624","-5.0","G,0624","","","-0.1","G,0906","-2.5","G,0807","","","    2030.1","1","    2030.1","G","     13.30","G","     18.82","G","      7.78","G"
"AR000087860","1976","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    158.5","","     158.5","G","         0","G","        30","G","         0","G","       119","G","         6","G","   -4.2","G,0802, ","   34.0","G,0128, ","-1.7","G,0603","-2.9","G,0625","","","","","-0.6","G,0910","-2.2","G,0905","","","    2297.9","9","    2297.9","G","     12.48","G","     17.75","G","      7.20","G"
"AR000087860","1977","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    168.7","","     168.7","G","         0","G","        27","G","         0","G","       129","G","         5","G","   -5.2","G,0805, ","   36.1","G,1212, ","-0.4","G,0506","-2.6","G,0620","","","","","-0.8","G,0823","-5.2","G,0805","-5.2","G,0805","    2178.2","2","    2178.2","G","     12.95","G","     18.15","G","      7.75","G"
"AR000087860","1978","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    211.6","","     211.6","G","         0","G","        22","G","         0","G","       125","G","         6","G","   -5.2","G,0703, ","   37.3","G,0308, ","-0.1","G,0517","-2.6","G,0620","-5.2","G,0703","","","-1.5","G,0903","-4.0","G,0901","","","    2055.7","7","    2055.7","G","     13.28","G","     18.44","G","      8.11","G"
"AR000087860","1979","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    248.3","","     248.3","G","         0","G","         6","G","         0","G","       127","G","        13","G","   -2.3","G,0708, ","   36.6","G,0221, ","-0.2","G,0630","-2.3","G,0708","","","","","-1.4","G,0929","","","","","    2089.2","2","    2089.2","G","     13.33","G","     18.54","G","      8.11","G"
"AR000087860","1980","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    217.6","","     217.6","G","         0","G","        20","G","         0","G","       134","G","         5","G","   -3.8","G,0729, ","   35.6","G,0120, ","-0.2","G,0601","-2.2","G,0630","","","","","-1.8","G,0915","","","","","    2122.7","7","    2122.7","G","     13.09","G","     18.20","G","      7.99","G"
"AR000087860","1981","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    161.5","","     161.5","G","         0","G","        18","G","         0","G","       133","G","         2","G","   -4.2","G,0808,+","   32.6","G,0308, ","-0.4","G,0510","-3.7","G,0715","","","","","-0.3","G,1003","-4.2","G,0808","","","    2054.5","5","    2054.5","G","     13.15","G","     18.29","G","      8.02","G"
"AR000087860","1982","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    223.4","","     223.4","G","         0","G","        36","G","         1","G","       136","G","         9","G","   -8.2","G,0617, ","   35.8","G,0219,+","-1.6","G,0613","-2.8","G,0615","-5.5","G,0616","-8.2","G,0617","-0.8","G,0902","","","","","    2226.0","0","    2226.0","G","     13.01","G","     18.16","G","      7.85","G"
"AR000087860","1983","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    250.0","","     250.0","G","         0","G","        21","G","         0","G","       135","G","         7","G","   -4.0","G,0629, ","   34.8","G,1225, ","-1.2","G,0607","-2.2","G,0611","","","","","-0.1","G,1013","-2.3","G,0819","","","    2020.3","3","    2020.3","G","     13.59","G","     18.67","G","      8.51","G"
"AR000087860","1984","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    273.6","","     273.6","G","         0","G","        39","G","         1","G","       112","G","         8","G","   -5.6","G,0625, ","   35.4","G,0121, ","-1.2","G,0516","-4.4","G,0519","-4.4","G,0519","","","-0.3","G,0815","-5.0","G,0807","-5.0","G,0807","    2478.1","1","    2478.1","G","     12.14","G","     17.00","G","      7.27","G"
"AR000087860","1985","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    195.9","","     195.9","G","         0","G","        14","G","         0","G","       129","G","         8","G","   -3.3","G,0807, ","   37.5","G,0113, ","-1.3","G,0529","","","","","","","-0.2","G,0918","-2.9","G,0820","","","    2021.7","7","    2021.7","G","     13.46","G","     18.47","G","      8.44","G"
"AR000087860","1986","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    195.7","","     195.7","G","         0","G","        25","G","         0","G","       117","G","         1","G","   -5.3","G,0705, ","   33.5","G,1218, ","-1.1","G,0513","-4.6","G,0529","-4.6","G,0529","","","-1.3","G,0917","-3.2","G,0803","","","    2188.0","0","    2188.0","G","     12.82","G","     17.92","G","      7.71","G"
"AR000087860","1987","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    232.9","","     232.9","G","         0","G","        11","G","         0","G","       136","G","         8","G","   -3.0","G,0905, ","   35.0","G,0128, ","-0.4","G,0526","-2.4","G,0717","","","","","-3.0","G,0905","-3.0","G,0905","","","    2048.9","9","    2048.9","G","     13.45","G","     18.44","G","      8.46","G"
"AR000087860","1988","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    172.3","","     172.3","G","         0","G","        23","G","         0","G","       128","G","         4","G","   -4.8","G,0705, ","   35.6","G,0207, ","-0.1","G,0423","-3.1","G,0704","-4.8","G,0705","","","-0.3","G,1017","-2.5","G,0831","","","    2094.5","5","    2094.5","G","     12.99","G","     18.24","G","      7.74","G"
"AR000087860","1989","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","","","","","         0","G","        18","G","","","","","","","   -3.8","G,0705,+","","","-1.0","G,0603","-3.8","G,0610","","","","","-1.0","G,0927","","","","","","","","","","","","","      8.04","G"
"AR000087860","1990","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    184.9","","     184.9","G","         0","G","        20","G","         0","G","       138","G","         7","G","   -3.4","G,0831,+","   35.4","G,0109, ","-1.0","G,0609","-2.6","G,0610","","","","","-0.9","G,0903","-3.4","G,0831","","","    1868.0","0","    1868.0","G","     13.79","G","     19.27","G","      8.32","G"
"AR000087860","1991","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    287.0","","     287.0","G","         0","G","        32","G","         0","G","       125","G","         8","G","   -4.7","G,0711, ","   36.5","G,0223, ","-1.2","G,0511","-3.4","G,0611","-4.7","G,0711","","","-1.2","G,1002","-2.3","G,0809","","","    2230.6","6","    2230.6","G","     12.90","G","     18.03","G","      7.75","G"
"AR000087860","1992","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    210.5","","     210.5","G","         0","G","        36","G","         0","G","       127","G","         5","G","   -5.3","G,0722, ","   37.4","G,0121, ","-0.4","G,0504","-2.3","G,0706","-5.3","G,0722","","","-2.2","G,0924","-2.2","G,0924","","","    2310.0","0","    2310.0","G","     12.59","G","     17.54","G","      7.63","G"
"AR000087860","1993","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    186.5","","     186.5","G","         0","G","        23","G","         0","G","       144","G","         7","G","   -6.1","G,0705, ","   34.5","G,1229, ","-0.2","G,0524","-3.3","G,0526","-6.1","G,0705","","","","","","","","","    1970.9","9","    1970.9","G","     13.58","G","     18.97","G","      8.20","G"
"AR000087860","1994","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    207.7","","     207.7","G","         0","G","        20","G","         0","G","       124","G","         9","G","   -3.6","G,0815, ","   35.6","G,1217, ","-0.4","G,0511","-3.0","G,0722","","","","","-0.2","G,1003","-3.6","G,0815","","","    2132.6","6","    2132.6","G","     13.04","G","     18.31","G","      7.76","G"
"AR000087860","1995","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    152.7","","     152.7","G","         0","G","        41","G","         0","G","       126","G","         9","G","   -7.1","G,0715, ","   38.6","G,1225, ","-0.2","G,0525","-3.1","G,0527","-6.2","G,0627","-7.1","G,0715","-1.8","G,0912","-3.4","G,0902","-4.5","G,0826","    2318.3","3","    2318.3","G","     12.57","G","     17.93","G","      7.21","G"
"AR000087860","1996","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    205.9","","     205.9","G","         0","G","        16","G","         0","G","       135","G","         1","G","   -5.6","G,0704, ","   33.6","G,0218, ","-0.1","G,0429","-2.5","G,0618","-4.6","G,0627","","","-0.3","G,0905","-3.0","G,0802","","","    1879.7","7","    1879.7","G","     13.60","G","     19.05","G","      8.16","G"
"AR000087860","1997","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    179.8","","     179.8","G","         0","G","        24","G","         0","G","       115","G","         5","G","   -4.8","G,0806, ","   39.2","G,0303, ","-0.1","G,0521","-2.6","G,0525","-4.7","G,0704","","","-1.8","G,0822","-2.8","G,0820","-4.8","G,0806","    2219.7","7","    2219.7","G","     12.70","G","     17.75","G","      7.65","G"
"AR000087860","1998","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    152.2","","     152.2","G","         0","G","        10","G","         0","G","       147","G","         4","G","   -1.5","G,0918, ","   34.3","G,1118, ","-0.7","G,0612","","","","","","","-1.5","G,0918","","","","","    1703.8","8","    1703.8","G","     14.27","G","     19.45","G","      9.10","G"
"AR000087860","1999","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    222.9","","     222.9","G","         0","G","        22","G","         0","G","       148","G","         8","G","   -3.5","G,0807, ","   35.0","G,0128, ","-0.6","G,0603","-3.1","G,0605","","","","","-2.9","G,0910","-2.9","G,0910","","","    1962.7","7","    1962.7","G","     13.59","G","     19.10","G","      8.09","G"
"AR000087860","2000","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    200.6","","     200.6","G","         0","G","        35","G","         0","G","       125","G","         2","G","   -5.5","G,0712, ","   35.2","G,0127, ","-1.1","G,0517","-3.8","G,0618","-5.5","G,0712","","","-0.4","G,0917","-5.1","G,0914","-5.1","G,0914","    2371.1","1","    2371.1","G","     12.26","G","     17.59","G","      6.94","G"
"AR000087860","2001","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    180.0","","     180.0","G","         0","G","        24","G","         2","G","       141","G","         3","G","   -7.5","G,0724, ","   34.4","G,1217, ","-0.6","G,0513","-2.4","G,0711","-5.6","G,0716","-7.0","G,0722","-2.9","G,0809","-2.9","G,0809","","","    2175.9","9","    2175.9","G","     13.00","G","     18.44","G","      7.56","G"
"AR000087860","2002","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    209.2","","     209.2","G","         0","G","        33","G","         0","G","       115","G","         5","G","   -6.7","G,0622, ","   37.5","G,0206, ","-3.4","G,0508","-3.4","G,0508","-4.8","G,0604","-6.7","G,0622","-1.2","G,0903","-3.1","G,0831","","","    2386.5","5","    2386.5","G","     12.28","G","     17.48","G","      7.08","G"
"AR000087860","2003","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","    192.6","","     192.6","G","         0","G","        13","G","         0","G","       118","G","         1","G","   -2.5","G,0712, ","   35.5","G,0309, ","-0.5","G,0519","-2.5","G,0712","","","","","-0.1","G,1011","","","","","    2013.7","7","    2013.7","G","     13.33","G","     18.58","G","      8.08","G"
"AR000087860","2004","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","","","","","         0","S","        10","S","","","","","","","   -4.0","S,0717, ","","","-2.0","S,0627","-3.7","S,0716","","","","","-0.8","S,0817","-2.7","S,0807","","","","","","","","","","","      8.34","S"
"AR000087860","2018","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","","","","","         0","S","        23","S","","","","","","","   -4.6","S,0703, ","","","-0.9","S,0601","-3.8","S,0614","-4.6","S,0703","","","0.0","S,1001","","","","","","","","","","","","","      7.97","S"
"AR000087860","2019","-45.783","-67.5","58.0","COMODORO RIVADAVIA, AR","","","","","         0","S","        21","S","","","","","","","   -3.3","S,0905,+","","","-3.3","S,0530","-3.3","S,0530","","","","","-0.4","S,1014","-3.3","S,0905","","","","","","","","","","","      7.75","S"
