"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00486664","1949","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        48","0","        27","0","         1","0","","","","","         1"," ","","","  26.7"," ,0,0601, ","    286.0"," ,0","",""
"USC00486664","1950","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        39","0","        29","0","         0","0","         4","0","        23"," ","         7"," ","    76"," ,0,1202, ","  20.6"," ,0,0920, ","    238.4"," ,0","      244"," ,0"
"USC00486664","1951","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        45","0","        30","0","         1","0","         2","0","       206"," ","         3"," ","    76"," ,0,0226, ","  32.0"," ,0,0701, ","    298.0"," ,0","      193"," ,0"
"USC00486664","1952","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        38","0","        22","0","         3","0","","","       167"," ","","","","","  53.3"," ,0,0522, ","    307.1"," ,0","",""
"USC00486664","1953","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        57","0","        31","0","         2","0","","","        85"," ","","","","","  32.0"," ,0,0802, ","    306.2"," ,0","",""
"USC00486664","1954","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        39","0","        23","0","         1","0","         3","0","       107"," ","         6"," ","    51"," ,0,1025, ","  38.1"," ,0,0523, ","    216.2"," ,0","      114"," ,0"
"USC00486664","1955","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        65","0","        39","0","         1","0","","","       180"," ","         1"," ","","","  36.1"," ,0,0517, ","    369.4"," ,0","",""
"USC00486664","1956","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        58","0","        29","0","         1","0","","","       229"," ","","","","","  43.9"," ,0,0528, ","    296.8"," ,0","",""
"USC00486664","1957","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","        76","0","        40","0","         0","0","","","       199"," ","","","","","  24.1"," ,0,0520, ","    365.9"," ,0","",""
"USC00486664","1958","43.66667","-104.13333","1207.9","NEWCASTLE 15 SSE, WY US","","","","","","","","","        86"," ","","","","","","","","","",""
