"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00007186","1962","17.35","-92.8333","679.7","FINCA EL ESCALON, MX","","","","","       162","m","       149","m","        50","m","","","","","         0","m","       335","m","        54","m","",""," 140.5"," ,m,1029, ","   35.0","m,0604,+","   3729.6"," ,m","","","     28.03","m","",""
"MXN00007186","1963","17.35","-92.8333","679.7","FINCA EL ESCALON, MX","   1950.8","","    1950.8","m","       195","m","       175","m","        43","m","         0","m","         0","m","         0","m","       278","m","        20","m","   11.7","m,1223,+","  88.9"," ,m,1101, ","   35.0","m,0606, ","   3704.5"," ,m","     23.67","m","     25.84","m","     21.50","m"
