"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"SWE00138054","1969","57.37","13.05","140.0","HID, SW","       151","E","        86","E","         3","E","","","","","  50.5"," ,E,0620, ","    846.1"," ,E"
"SWE00138054","1970","57.37","13.05","140.0","HID, SW","       165","E","       109","E","         1","E","","","","","  27.7"," ,E,1018, ","    877.8"," ,E"
"SWE00138054","1971","57.37","13.05","140.0","HID, SW","       157","E","        92","E","         4","E","","","","","  44.8"," ,E,0605, ","    908.1"," ,E"
"SWE00138054","1972","57.37","13.05","140.0","HID, SW","       141","E","        93","E","         0","E","","","","","  24.8"," ,E,1109, ","    819.0"," ,E"
"SWE00138054","1973","57.37","13.05","140.0","HID, SW","       149","E","       100","E","         1","E","","","","","  29.0"," ,E,0212, ","    891.6"," ,E"
"SWE00138054","1974","57.37","13.05","140.0","HID, SW","       151","E","       103","E","         5","E","","","","","  29.6"," ,E,1111, ","    996.2"," ,E"
"SWE00138054","1975","57.37","13.05","140.0","HID, SW","       143","E","        92","E","         0","E","","","","","  23.3"," ,E,1202, ","    770.4"," ,E"
"SWE00138054","1976","57.37","13.05","140.0","HID, SW","       132","E","        85","E","         1","E","","","","","  26.2"," ,E,0910, ","    698.9"," ,E"
"SWE00138054","1977","57.37","13.05","140.0","HID, SW","       162","E","       107","E","         7","E","","","","","  60.5"," ,E,0724, ","   1104.7"," ,E"
"SWE00138054","1978","57.37","13.05","140.0","HID, SW","       151","E","        95","E","         2","E","","","","","  27.4"," ,E,1119, ","    832.7"," ,E"
"SWE00138054","1979","57.37","13.05","140.0","HID, SW","       179","E","       106","E","         2","E","","","","","  42.2"," ,E,0826, ","    930.7"," ,E"
"SWE00138054","1980","57.37","13.05","140.0","HID, SW","       157","E","       110","E","         3","E","","","","","  36.4"," ,E,1117, ","   1037.4"," ,E"
"SWE00138054","1981","57.37","13.05","140.0","HID, SW","       162","E","       108","E","         3","E","","","","","  38.7"," ,E,1118, ","   1032.4"," ,E"
"SWE00138054","1982","57.37","13.05","140.0","HID, SW","       142","E","        96","E","         3","E","","","","","  45.3"," ,E,0820, ","    951.1"," ,E"
"SWE00138054","1983","57.37","13.05","140.0","HID, SW","       166","E","       112","E","         4","E","","","","","  44.2"," ,E,0516, ","   1034.7"," ,E"
"SWE00138054","1984","57.37","13.05","140.0","HID, SW","       159","E","       104","E","         1","E","","","","","  26.3"," ,E,0805, ","    857.5"," ,E"
"SWE00138054","1985","57.37","13.05","140.0","HID, SW","       179","E","       114","E","         3","E","","","","","  53.4"," ,E,0817, ","   1086.2"," ,E"
"SWE00138054","1986","57.37","13.05","140.0","HID, SW","       171","E","       105","E","         1","E","","","","","  29.2"," ,E,1111, ","    858.4"," ,E"
"SWE00138054","1987","57.37","13.05","140.0","HID, SW","       156","E","        86","E","         5","E","","","","","  36.2"," ,E,0801, ","    839.4"," ,E"
"SWE00138054","1988","57.37","13.05","140.0","HID, SW","       179","E","       116","E","         5","E","","","","","  35.6"," ,E,1009, ","   1060.7"," ,E"
"SWE00138054","1989","57.37","13.05","140.0","HID, SW","       168","E","        99","E","         3","E","","","","","  32.2"," ,E,0204, ","    922.0"," ,E"
"SWE00138054","1990","57.37","13.05","140.0","HID, SW","       178","E","       123","E","         9","E","","","","","  48.2"," ,E,0207, ","   1304.8"," ,E"
"SWE00138054","1991","57.37","13.05","140.0","HID, SW","       156","E","        96","E","         1","E","","","","","  27.8"," ,E,0709, ","    980.3"," ,E"
"SWE00138054","1992","57.37","13.05","140.0","HID, SW","       149","E","       102","E","         3","E","","","","","  40.2"," ,E,0103, ","   1033.3"," ,E"
"SWE00138054","1993","57.37","13.05","140.0","HID, SW","       180","E","        98","E","         5","E","","","","","  42.0"," ,E,0711, ","    993.0"," ,E"
"SWE00138054","1994","57.37","13.05","140.0","HID, SW","       178","E","       117","E","         5","E","","","","","  55.1"," ,E,0826, ","   1257.2"," ,E"
"SWE00138054","1996","57.37","13.05","140.0","HID, SW","       148","E","        72","E","         2","E","","","","","  35.0"," ,E,0704, ","    758.7"," ,E"
"SWE00138054","1997","57.37","13.05","140.0","HID, SW","       150","E","        88","E","         3","E","","","","","  28.0"," ,E,0616, ","    884.0"," ,E"
"SWE00138054","1998","57.37","13.05","140.0","HID, SW","       204","E","       123","E","         5","E","","","","","  33.6"," ,E,1017, ","   1294.6"," ,E"
"SWE00138054","1999","57.37","13.05","140.0","HID, SW","       198","E","       110","E","         6","E","","","","","  46.7"," ,E,0930, ","   1356.7"," ,E"
"SWE00138054","2000","57.37","13.05","140.0","HID, SW","       208","E","       126","E","         7","E","","","","","  36.3"," ,E,0902, ","   1242.0"," ,E"
"SWE00138054","2001","57.37","13.05","140.0","HID, SW","       171","E","        96","E","         2","E","","","","","  31.9"," ,E,0423, ","    890.7"," ,E"
"SWE00138054","2002","57.37","13.05","140.0","HID, SW","       171","E","       105","E","         5","E","","","","","  35.5"," ,E,0529, ","   1098.4"," ,E"
"SWE00138054","2003","57.37","13.05","140.0","HID, SW","       159","E","        92","E","         1","E","","","","","  51.0"," ,E,0718, ","    891.5"," ,E"
"SWE00138054","2004","57.37","13.05","140.0","HID, SW","       178","E","       120","E","        10","E","","","","","  53.6"," ,E,0709, ","   1238.9"," ,E"
"SWE00138054","2005","57.37","13.05","140.0","HID, SW","       174","E","        98","E","         3","E","","","","","  39.4"," ,E,1025, ","    927.4"," ,E"
"SWE00138054","2006","57.37","13.05","140.0","HID, SW","       167","E","       114","E","         6","E","","","","","  43.3"," ,E,1028, ","   1282.4"," ,E"
"SWE00138054","2007","57.37","13.05","140.0","HID, SW","       189","E","       114","E","         4","E","","","","","  52.1"," ,E,0626, ","   1250.9"," ,E"
"SWE00138054","2008","57.37","13.05","140.0","HID, SW","       200","E","       130","E","         4","E","","","","","  42.6"," ,E,0804, ","   1332.5"," ,E"
"SWE00138054","2009","57.37","13.05","140.0","HID, SW","       179","E","       103","E","         5","E","","","","","  67.2"," ,E,0904, ","   1045.5"," ,E"
"SWE00138054","2010","57.37","13.05","140.0","HID, SW","       168","E","        98","E","         3","E","","","","","  34.2"," ,E,0915, ","    986.3"," ,E"
"SWE00138054","2011","57.37","13.05","140.0","HID, SW","       188","E","       125","E","         2","E","","","","","  37.8"," ,E,1209, ","   1259.4"," ,E"
"SWE00138054","2012","57.37","13.05","140.0","HID, SW","       199","E","       120","E","         4","E","","","","","  34.0"," ,E,0112, ","   1193.3"," ,E"
"SWE00138054","2013","57.37","13.05","140.0","HID, SW","       169","E","        94","E","         2","E","","","","","  33.2"," ,E,1028, ","    897.7"," ,E"
"SWE00138054","2014","57.37","13.05","140.0","HID, SW","       196","E","       108","E","         5","E","","","","","  30.2"," ,E,0817, ","   1071.7"," ,E"
