"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087534","1950","-34.133","-63.367","137.0","LABOULAYE AERO, AR","","","","","         0","G","        25","G","         0","G","       243","G","        72","G","   -7.0","G,0802, ","   42.8","G,0126, ","-0.1","G,0602","-5.2","G,0701","-5.2","G,0701","","","-2.6","G,0925","-2.6","G,0925","-4.6","G,0805","-7.0","G,0802","    1204.4","4","    1204.4","G","     17.33","G","     24.73","G","      9.92","G"
"AR000087534","1951","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    625.7","","     625.7","G","         0","G","        24","G","         0","G","       267","G","        58","G","   -8.0","G,0626, ","   40.2","G,0116, ","-0.2","G,0527","-3.5","G,0606","-8.0","G,0626","-8.0","G,0626","-2.1","G,0916","-2.6","G,0906","","","","","    1014.2","2","    1014.2","G","     17.66","G","     25.12","G","     10.19","G"
"AR000087534","1952","-34.133","-63.367","137.0","LABOULAYE AERO, AR","   1033.8","","    1033.8","G","         0","G","        28","G","         0","G","       219","G","        67","G","   -3.8","G,0619, ","   41.2","G,0128, ","-2.6","G,0423","-2.6","G,0423","","","","","-1.6","G,0912","-2.2","G,0807","","","","","    1300.8","8","    1300.8","G","     17.25","G","     23.99","G","     10.51","G"
"AR000087534","1953","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    723.3","","     723.3","G","         0","G","        29","G","         0","G","       243","G","        34","G","   -7.0","G,0704, ","   42.9","G,0227, ","-0.5","G,0524","-2.6","G,0629","-7.0","G,0704","-7.0","G,0704","-1.4","G,0827","","","","","","","    1222.1","1","    1222.1","G","     17.02","G","     23.83","G","     10.22","G"
"AR000087534","1954","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    707.0","","     707.0","G","         0","G","        25","G","         0","G","       210","G","        68","G","   -6.0","G,0724, ","   40.6","G,0223, ","-0.7","G,0430","-3.2","G,0721","-6.0","G,0724","","","-3.0","G,0912","-3.0","G,0912","","","","","    1376.9","9","    1376.9","G","     16.69","G","     23.61","G","      9.76","G"
"AR000087534","1955","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    739.4","","     739.4","G","         0","G","        42","G","         0","G","       226","G","        58","G","   -8.6","G,0730, ","   46.3","G,0109, ","-1.4","G,0505","-3.4","G,0523","-5.3","G,0620","-8.6","G,0730","-3.2","G,0910","-3.2","G,0910","-4.4","G,0807","","","    1452.6","6","    1452.6","G","     16.44","G","     23.72","G","      9.15","G"
"AR000087534","1956","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    605.3","","     605.3","G","         0","G","        29","G","         0","G","       216","G","        38","G","   -5.2","G,0823, ","   43.0","G,0102, ","-1.7","G,0411","-3.7","G,0508","","","","","-0.6","G,0916","-2.6","G,0901","-5.2","G,0823","","","    1388.3","3","    1388.3","G","     16.02","G","     23.01","G","      9.02","G"
"AR000087534","1957","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    666.1","","     666.1","G","         0","G","        42","G","         0","G","       232","G","        46","G","   -6.8","G,0731,+","   42.7","G,0129, ","-0.3","G,0523","-2.8","G,0602","-5.5","G,0629","-6.8","G,0713","-1.0","G,1010","-3.0","G,0809","-6.0","G,0801","","","    1292.7","7","    1292.7","G","     16.78","G","     24.12","G","      9.45","G"
"AR000087534","1958","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    661.7","","     661.7","G","         0","G","        17","G","         0","G","       237","G","        50","G","   -3.6","G,0810, ","   38.1","G,1101, ","-3.0","G,0523","-3.0","G,0523","","","","","-1.4","G,1003","-3.6","G,0810","","","","","    1081.2","2","    1081.2","G","     17.30","G","     24.05","G","     10.55","G"
"AR000087534","1959","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    686.6","","     686.6","G","         0","G","        17","G","         0","G","       194","G","        42","G","   -3.2","G,0910, ","   39.2","G,0203, ","-0.8","G,0403","-2.3","G,0519","","","","","-1.7","G,0912","-3.2","G,0910","","","","","    1426.9","9","    1426.9","G","     16.04","G","     22.49","G","      9.59","G"
"AR000087534","1960","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    742.5","","     742.5","G","         0","G","        30","G","         0","G","       257","G","        77","G","   -7.0","G,0520, ","   40.6","G,1208,+","-1.4","G,0509","-3.6","G,0519","-7.0","G,0520","-7.0","G,0520","-1.4","G,0912","-5.2","G,0901","-5.2","G,0901","","","    1150.9","9","    1150.9","G","     17.51","G","     25.13","G","      9.90","G"
"AR000087534","1961","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    731.6","","     731.6","G","         0","G","        21","G","         0","G","       248","G","        47","G","   -7.6","G,0613, ","   39.2","G,0130, ","-0.2","G,0519","-4.4","G,0610","-4.4","G,0610","-7.6","G,0613","-0.2","G,0905","","","","","","","    1059.9","9","    1059.9","G","     17.40","G","     24.33","G","     10.47","G"
"AR000087534","1962","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    748.7","","     748.7","G","         0","G","        28","G","         0","G","       244","G","        70","G","   -6.3","G,0622, ","   37.4","G,1031, ","-0.4","G,0517","-2.7","G,0602","-6.3","G,0622","","","-0.6","G,0908","-2.7","G,0819","","","","","    1272.8","8","    1272.8","G","     17.08","G","     24.67","G","      9.49","G"
"AR000087534","1963","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    840.1","","     840.1","G","         0","G","        19","G","         0","G","       241","G","        42","G","   -8.6","G,0805, ","   40.1","G,0101, ","-4.0","G,0515","-4.0","G,0515","","","","","0.0","G,0818","-2.9","G,0807","-8.6","G,0805","-8.6","G,0805","    1144.5","5","    1144.5","G","     17.15","G","     23.96","G","     10.34","G"
"AR000087534","1964","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    666.8","","     666.8","G","         0","G","        40","G","         0","G","       243","G","        57","G","   -5.5","G,0628, ","   40.6","G,0205, ","-1.1","G,0329","-3.8","G,0610","-5.5","G,0628","","","-5.0","G,0902","-5.0","G,0902","-5.0","G,0902","","","    1244.5","5","    1244.5","G","     16.90","G","     24.35","G","      9.44","G"
"AR000087534","1965","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    731.8","","     731.8","G","         0","G","        30","G","         0","G","       239","G","        68","G","   -6.0","G,0710, ","   39.3","G,0114, ","0.0","G,0507","-4.5","G,0705","-4.5","G,0705","","","-0.9","G,1010","-2.4","G,0827","","","","","    1154.6","6","    1154.6","G","     17.37","G","     24.67","G","     10.07","G"
"AR000087534","1966","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    675.0","","     675.0","G","         0","G","        25","G","         0","G","       258","G","        42","G","   -5.4","G,0723, ","   37.1","G,0227, ","-1.3","G,0523","-3.4","G,0630","-4.6","G,0714","","","-0.9","G,0921","-4.0","G,0902","-4.4","G,0805","","","    1101.5","5","    1101.5","G","     17.07","G","     24.32","G","      9.83","G"
"AR000087534","1967","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    765.1","","     765.1","G","         0","G","        38","G","         0","G","       255","G","        67","G","   -8.4","G,0613, ","   40.7","G,1226, ","-0.7","G,0423","-2.9","G,0603","-4.9","G,0610","-8.4","G,0613","-1.4","G,0913","-3.1","G,0823","","","","","    1181.0","0","    1181.0","G","     17.47","G","     24.93","G","     10.01","G"
"AR000087534","1968","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    801.1","","     801.1","G","         0","G","        16","G","         0","G","       252","G","        66","G","   -6.9","G,0515, ","   41.9","G,1211, ","-0.6","G,0420","-4.4","G,0514","-4.4","G,0514","-6.9","G,0515","-0.2","G,0911","-2.4","G,0821","","","","","    1089.0","0","    1089.0","G","     17.58","G","     24.94","G","     10.22","G"
"AR000087534","1969","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    893.8","","     893.8","G","         0","G","        22","G","         0","G","       241","G","        65","G","   -4.9","G,0618, ","   42.9","G,0131, ","0.0","G,0504","-2.7","G,0615","-4.9","G,0618","","","-0.1","G,0908","-3.3","G,0820","","","","","    1094.3","3","    1094.3","G","     17.84","G","     24.95","G","     10.72","G"
"AR000087534","1970","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    933.6","","     933.6","G","         0","G","        35","G","         0","G","       260","G","        63","G","   -5.0","G,0711, ","   40.7","G,1223, ","-0.3","G,0505","-3.1","G,0629","-4.5","G,0706","","","-0.6","G,0914","-4.7","G,0808","-4.7","G,0808","","","    1030.9","9","    1030.9","G","     17.95","G","     25.42","G","     10.48","G"
"AR000087534","1971","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    693.2","","     693.2","G","         0","G","        32","G","         0","G","       260","G","        67","G","   -8.6","G,0616, ","   45.1","G,1229, ","-0.1","G,0418","-2.8","G,0504","-8.6","G,0616","-8.6","G,0616","-2.1","G,0824","-3.6","G,0813","","","","","    1140.4","4","    1140.4","G","     17.66","G","     25.26","G","     10.07","G"
"AR000087534","1972","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    992.1","","     992.1","G","         0","G","        25","G","         0","G","       228","G","        54","G","   -7.2","G,0804,+","   42.6","G,0204, ","-1.6","G,0619","-2.5","G,0626","-7.2","G,0713","-7.2","G,0713","-4.0","G,1005","-4.0","G,1005","-5.1","G,0805","-7.2","G,0804","    1261.0","0","    1261.0","G","     16.90","G","     23.85","G","      9.95","G"
"AR000087534","1973","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    580.2","","     580.2","G","         0","G","        32","G","         0","G","       209","G","        27","G","   -4.4","G,0718, ","   37.2","G,0110, ","-0.6","G,0502","-3.2","G,0503","-4.4","G,0718","","","-3.4","G,0907","-3.4","G,0907","","","","","    1418.1","1","    1418.1","G","     16.04","G","     22.90","G","      9.18","G"
"AR000087534","1974","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    621.3","","     621.3","G","         0","G","        33","G","         0","G","       224","G","        43","G","   -7.2","G,0818, ","   37.8","G,1223, ","-1.1","G,0419","-3.9","G,0612","","","","","-0.8","G,0904","-2.4","G,0903","-7.2","G,0818","-7.2","G,0818","    1289.4","4","    1289.4","G","     16.48","G","     23.71","G","      9.24","G"
"AR000087534","1975","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    571.5","","     571.5","G","         0","G","        24","G","         0","G","       231","G","        45","G","   -7.4","G,0726, ","   40.4","G,1231, ","-0.3","G,0603","-4.0","G,0712","-7.2","G,0717","-7.2","G,0717","-0.3","G,0907","","","","","","","    1271.9","9","    1271.9","G","     16.64","G","     23.54","G","      9.74","G"
"AR000087534","1976","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    610.2","","     610.2","G","         0","G","        40","G","         0","G","       219","G","        25","G","   -8.6","G,0710, ","   39.4","G,0117, ","-0.3","G,0422","-4.8","G,0626","-4.8","G,0626","-7.2","G,0708","-0.6","G,0910","-3.2","G,0909","","","","","    1454.2","2","    1454.2","G","     15.84","G","     22.67","G","      9.00","G"
"AR000087534","1977","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    578.3","","     578.3","G","         0","G","        26","G","         0","G","       257","G","        41","G","   -6.0","G,0716,+","   39.6","G,1021, ","-1.8","G,0516","-6.0","G,0517","-6.0","G,0517","","","-2.8","G,0901","-2.8","G,0901","-4.4","G,0802","","","    1103.5","5","    1103.5","G","     17.33","G","     24.48","G","     10.18","G"
"AR000087534","1978","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    645.0","","     645.0","G","         0","G","        40","G","         0","G","       238","G","        13","G","   -7.6","G,0814, ","   35.8","G,0226, ","-0.6","G,0526","-5.2","G,0531","-5.2","G,0531","","","-1.6","G,0904","-2.8","G,0903","-4.6","G,0821","-7.6","G,0814","    1151.9","9","    1151.9","G","     16.64","G","     23.28","G","     10.00","G"
"AR000087534","1979","-34.133","-63.367","137.0","LABOULAYE AERO, AR","    538.7","","     538.7","G","         0","G","        26","G","         0","G","       233","G","        16","G","   -7.5","G,0614, ","   35.6","G,0111,+","-1.0","G,0527","-3.4","G,0531","-7.5","G,0614","-7.5","G,0614","-1.6","G,0918","-4.3","G,0904","","","","","    1240.1","1","    1240.1","G","     16.31","G","     23.23","G","      9.39","G"
"AR000087534","1980","-34.133","-63.367","137.0","LABOULAYE AERO, AR","","","","","         0","G","        31","G","","","","","","","   -5.0","G,0704,+","","","-5.0","G,0603","-5.0","G,0603","-5.0","G,0603","","","-3.0","G,0916","-3.0","G,0916","","","","","","","","","","","","","      9.86","G"
"AR000087534","1981","-34.133","-63.367","137.0","LABOULAYE AERO, AR","","","","","         0","G","        27","G","         0","G","       234","G","        20","G","   -6.5","G,0719,+","   36.3","G,1229, ","-2.4","G,0520","-2.4","G,0520","-6.5","G,0618","","","-0.4","G,0923","-2.9","G,0914","","","","","    1231.5","5","    1231.5","G","     16.48","G","     23.29","G","      9.68","G"
