"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197475","1893","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","        95","6","        73","6","        14","6","","","","","","","","","","","","","","","  91.7"," ,6,0310, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1235.0"," ,6","","","","","",""
"USC00197475","1894","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","        98","6","        71","6","        13","6","","","","","","","","","","","         1"," ","","","  85.9"," ,6,1026, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1081.5"," ,6","","","","","",""
"USC00197475","1896","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3018.4","4","    3018.4","6","","","","","","","",""
"USC00197475","1897","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","","","","","","","         2","6","       105","6","        16","6","       148","6","        17","6","         1"," ","  -17.8","6,1224,+","","","   35.6","6,0911, ","-0.6","6,1010","-3.3","6,1031","-5.6","6,1118","-7.8","6,1123","-15.6","6,1124","-4.4","6,0421","-4.4","6,0421","-4.4","6,0421","-12.2","6,0317","-12.2","6,0317","","","","","","","     11.27","6","     16.61","6","      5.93","6"
"USC00197475","1898","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","        87","6","        71","6","        19","6","         6","6","       103","6","        15","6","       144","6","        29","6","         2"," ","  -21.1","6,1214,+"," 109.5"," ,6,0222, ","   38.9","6,0901, ","-1.1","6,1017","-4.4","6,1112","-4.4","6,1112","-6.7","6,1126","-17.8","6,1213","0.0","6,0510","-2.8","6,0407","-5.6","6,0404","-13.3","6,0217","-13.3","6,0217","","","","","   1456.5"," ,6","     11.74","6","     16.90","6","      6.59","6"
"USC00197475","1899","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00197475","1900","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","        90","6","        69","6","        14","6","         2","6","       109","6","        17","6","       156","6","        34","6","","","  -21.1","6,0227, ","  73.7"," ,6,0503, ","   38.9","6,0811, ","-3.3","6,1020","-3.3","6,1020","-7.8","6,1115","-7.8","6,1115","-8.9","6,1117","-3.3","6,0511","-3.3","6,0511","-4.4","6,0410","-6.7","6,0325","-12.2","6,0318","","","","","   1201.1"," ,6","     11.63","6","     17.28","6","      5.98","6"
"USC00197475","1902","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","","","","","","","         1","6","        98","6","","","","","","","","","  -24.4","6,1209, ","","","","","-2.2","6,1022","-2.2","6,1022","-6.7","6,1129","-6.7","6,1129","-13.3","6,1206","-1.1","6,0415","-2.2","6,0404","-4.4","6,0325","-13.3","6,0224","-13.3","6,0224","","","","","","","","","","","      5.82","6"
"USC00197475","1903","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","","","","","","","         5","6","       112","6","        25","6","       153","6","        18","6","","","  -22.2","6,0119, ","","","   37.2","6,0711,+","0.0","6,1022","-3.3","6,1029","-7.8","6,1119","-7.8","6,1119","-10.0","6,1120","0.0","6,0502","-5.0","6,0406","-5.0","6,0406","-7.8","6,0302","-8.9","6,0222","","","","","","","     10.81","6","     16.32","6","      5.31","6"
"USC00197475","1904","41.766667","-71.133333","12.2","SOMERSET 1, MA US","","","","","","","","","","","        19","6","       149","6","        45","6","       141","6","         8","6","","","  -28.3","6,0105, ","","","   36.1","6,0720, ","-0.6","6,0922","-2.8","6,0923","-4.4","6,1028","-6.7","6,1031","-10.0","6,1119","-2.8","6,0423","-2.8","6,0423","-6.7","6,0420","-6.7","6,0420","-10.0","6,0317","","","","","","","      8.54","6","     14.32","6","      2.77","6"
