"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00251490","1912","42.233333","-103.533333",,"CANTON, NE US","        74","6","        47","6","         3","6","  33.5"," ,6,0704, ","","","","","    425.2"," ,6"
"USC00251490","1921","42.233333","-103.533333",,"CANTON, NE US","","","","","","","","","    3788.8","8","    3788.8"," ","",""
