"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00045005","1948","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       304","S","        40","S","","","   33.3","S,0902,+","","","","","","","     25.86","S","",""
"CHM00045005","1949","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       283","S","        39","S","","","   35.6","S,0726, ","","","","","","","     25.91","S","",""
"CHM00045005","1950","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       263","S","        26","S","","","   33.9","S,0722, ","","","","","","","     25.44","S","",""
"CHM00045005","1951","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","   1663.1","","    1663.1","S","         0","S","         0","S","         0","S","       263","S","        24","S","    5.0","S,0114, ","   33.9","S,0731, ","     316.6","6","     316.6","S","     22.41","S","     24.94","S","     19.88","S"
"CHM00045005","1952","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       279","S","        47","S","","","   33.3","S,0703,+","","","","","","","     25.72","S","",""
"CHM00045005","1953","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","         0","S","         0","S","         0","S","       266","S","        48","S","    8.3","S,0106, ","   36.1","S,0805, ","","","","","     22.75","S","     25.33","S","     20.17","S"
"CHM00045005","1954","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       267","S","        57","S","","","   35.6","S,0716, ","     217.0","0","     217.0","S","","","     25.72","S","",""
"CHM00045005","1961","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       259","S","        53","S","","","   33.9","S,0928,+","","","","","","","     25.74","S","",""
"CHM00045005","1974","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       258","S","        32","S","","","   34.0","S,0821,+","","","","","","","     25.93","S","",""
"CHM00045005","1975","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       251","S","        14","S","","","   34.0","S,0922, ","","","","","","","     25.58","S","",""
"CHM00045005","1976","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       257","S","        19","S","","","   35.0","S,0526, ","","","","","","","     25.48","S","",""
"CHM00045005","1977","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       281","S","        41","S","","","   35.0","S,0824, ","","","","","","","     26.44","S","",""
"CHM00045005","1978","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       271","S","        46","S","","","   34.0","S,0815,+","","","","","","","     25.60","S","",""
"CHM00045005","1979","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       273","S","        26","S","","","   34.0","S,0705, ","","","","","","","     25.79","S","",""
"CHM00045005","1980","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       274","S","        41","S","","","   35.0","S,0710,+","","","","","","","     25.86","S","",""
"CHM00045005","1981","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       253","S","        14","S","","","   38.0","S,0607, ","","","","","","","     25.55","S","",""
"CHM00045005","1984","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       263","S","        22","S","","","   34.4","S,0829, ","","","","","","","     24.77","S","",""
"CHM00045005","1985","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       254","S","        20","S","","","   33.0","S,0807,+","","","","","","","     24.92","S","",""
"CHM00045005","1986","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       253","S","        24","S","","","   34.8","S,0710, ","","","","","","","     25.29","S","",""
"CHM00045005","1987","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       278","S","        23","S","","","   34.2","S,0713, ","","","","","","","     25.68","S","",""
"CHM00045005","1988","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       246","S","        25","S","","","   33.8","S,0709, ","","","","","","","     25.11","S","",""
"CHM00045005","1989","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       264","S","        34","S","","","   34.3","S,0817, ","","","","","","","     25.31","S","",""
"CHM00045005","1990","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       265","S","        41","S","","","   36.1","S,0818, ","","","","","","","     25.42","S","",""
"CHM00045005","1991","22.3","114.167","62.0","HONG KONG OBSERVATORY, CH","","","","","","","","","         0","S","       278","S","        41","S","","","   34.5","S,0719, ","","","","","","","     25.95","S","",""
