"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HPTK","2010","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","      4.2","","       4.2","U","         0","U","         0","U","         0","U","       245","U","         0","U","    2.2","U,0217,+","   26.1","U,0331,+","","","","","    1232.3","3","    1232.3","U","     14.72","U","     21.36","U","      8.08","U"
"USR0000HPTK","2011","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","      2.8","","       2.8","U","         0","U","         1","U","         0","U","       224","U","         0","U","   -0.6","U,0109, ","   26.1","U,0625, ","-0.6","U,0109","","","    1242.5","5","    1242.5","U","     14.90","U","     21.18","U","      8.62","U"
"USR0000HPTK","2013","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","      5.1","","       5.1","U","         0","U","         0","U","         0","U","       228","U","         0","U","    0.6","U,0401, ","   27.8","U,0602, ","","","","","","","","","     14.65","U","     21.23","U","      8.07","U"
"USR0000HPTK","2014","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","      7.0","","       7.0","U","         0","U","         0","U","         0","U","       226","U","         0","U","    1.1","U,0126, ","   27.2","U,0924, ","","","","","    1291.0","0","    1291.0","U","     15.05","U","     21.43","U","      8.65","U"
"USR0000HPTK","2015","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     17.2","","      17.2","U","         0","U","         0","U","         0","U","       259","U","         0","U","    1.1","U,0206, ","   27.8","U,1209, ","","","","","    1209.4","4","    1209.4","U","     15.54","U","     21.82","U","      9.25","U"
"USR0000HPTK","2016","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     21.6","","      21.6","U","         0","U","         0","U","         0","U","       247","U","         0","U","    1.7","U,0208, ","   28.3","U,0727, ","","","","","    1032.3","3","    1032.3","U","     15.13","U","     21.59","U","      8.66","U"
"USR0000HPTK","2018","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     16.6","","      16.6","U","         0","U","         0","U","         0","U","       261","U","         0","U","    1.7","U,0210, ","   27.2","U,0802, ","","","","","    1086.7","7","    1086.7","U","     15.69","U","     21.90","U","      9.48","U"
"USR0000HPTK","2019","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     12.9","","      12.9","U","         0","U","         2","U","         0","U","       253","U","         0","U","    0.0","U,0209,+","   27.8","U,0907,+","0.0","U,0209","","","    1214.4","4","    1214.4","U","     15.13","U","     21.73","U","      8.53","U"
"USR0000HPTK","2020","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     12.6","","      12.6","U","         0","U","         0","U","         0","U","       238","U","         0","U","    0.6","U,0209, ","   28.9","U,0808, ","","","","","    1053.2","2","    1053.2","U","     15.10","U","     21.47","U","      8.73","U"
"USR0000HPTK","2021","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","      6.9","","       6.9","U","         0","U","         0","U","         0","U","       207","U","         0","U","    1.1","U,0206, ","   26.1","U,1013,+","","","","","    1295.7","7","    1295.7","U","     14.53","U","     20.96","U","      8.10","U"
"USR0000HPTK","2022","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","      8.7","","       8.7","U","         0","U","         0","U","         0","U","       203","U","         0","U","    0.6","U,0211, ","   27.8","U,0810,+","","","","","    1347.2","2","    1347.2","U","     14.76","U","     21.25","U","      8.26","U"
"USR0000HPTK","2023","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     14.9","","      14.9","U","         0","U","         0","U","         0","U","       211","U","         0","U","    1.1","U,0310, ","   29.4","U,0807, ","","","","","    1279.4","4","    1279.4","U","     14.82","U","     21.20","U","      8.44","U"
"USR0000HPTK","2024","19.6669","-155.7078","1641.3","PTA KIPUKA ALALA HAWAII, HI US","     16.8","","      16.8","U","         0","U","         1","U","         0","U","       269","U","         0","U","    0.0","U,0221, ","   28.3","U,0604, ","0.0","U,0221","","","    1249.5","5","    1249.5","U","     15.08","U","     21.77","U","      8.38","U"
