"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HHON","2002","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2644.3","","    2644.3","U","         0","U","         0","U","         0","U","       365","U","         2","U","   17.8","U,0228,+","   32.2","U,0825,+","","","","","     25.56","U","     28.56","U","     22.57","U"
"USR0000HHON","2003","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2697.5","","    2697.5","U","         0","U","         0","U","         0","U","       365","U","         1","U","   18.9","U,0216,+","   32.2","U,1029, ","       0.0","0","       0.0","U","     25.71","U","     28.66","U","     22.76","U"
"USR0000HHON","2005","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2749.1","","    2749.1","U","         0","U","         0","U","         0","U","       365","U","         4","U","   17.8","U,0312, ","   33.3","U,0807, ","       0.0","0","       0.0","U","     25.86","U","     28.96","U","     22.75","U"
"USR0000HHON","2006","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2615.5","","    2615.5","U","         0","U","         0","U","         0","U","       365","U","         2","U","   17.8","U,0210, ","   32.2","U,0726,+","       0.0","0","       0.0","U","     25.48","U","     28.57","U","     22.39","U"
"USR0000HHON","2008","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2596.8","","    2596.8","U","         0","U","         0","U","         0","U","       366","U","         2","U","   18.3","U,0117, ","   32.2","U,0727,+","       0.0","0","       0.0","U","     25.44","U","     28.62","U","     22.26","U"
"USR0000HHON","2009","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2586.2","","    2586.2","U","         0","U","         0","U","         0","U","       364","U","         6","U","   16.7","U,0313, ","   32.8","U,1010, ","       0.0","0","       0.0","U","     25.45","U","     28.60","U","     22.29","U"
"USR0000HHON","2014","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2782.6","","    2782.6","U","         0","U","         0","U","         0","U","       365","U","         6","U","   17.8","U,0124, ","   32.8","U,0810, ","","","","","     25.95","U","     29.23","U","     22.67","U"
"USR0000HHON","2015","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2869.0","","    2869.0","U","         0","U","         0","U","         0","U","       365","U","        25","U","   17.8","U,0315,+","   33.3","U,0808, ","       0.0","0","       0.0","U","     26.19","U","     29.42","U","     22.95","U"
"USR0000HHON","2016","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","   2789.8","","    2789.8","U","         0","U","         0","U","         0","U","       366","U","        14","U","   17.8","U,0208, ","   32.8","U,0916,+","       0.0","0","       0.0","U","     26.05","U","     29.41","U","     22.69","U"
"USR0000HHON","2017","20.5089","-156.6817","21.3","HONOKANAI A HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
