"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00013926","2011","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        23"," ","         4"," ","        16"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013926","2012","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","","","   1464.7","","    1464.7","W","        57","W","        34","W","         5","W","        0","","         0","W","         0","W","        37","W","         1","W","       260","W","       109","W","        60"," ","         8"," ","        50"," ","   -7.1","W,1227,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  59.2"," ,W,0511, ","   41.1","W,0809,+","-1.0","W,1113","-7.1","W,1211","-7.1","W,1211","-7.1","W,1211","","","-1.0","W,0225","-2.7","W,0212","-4.9","W,0103","","","","","","","","","    499.1"," ,W","        0"," ,W","     19.37","W","     25.66","W","     13.08","W","","","",""
"USW00013926","2013","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","","","   1371.2","","    1371.2","W","        79","W","        43","W","         6","W","        0","","         0","W","         0","W","        59","W","         1","W","       237","W","       101","W","        82"," ","         8"," ","        49"," ","   -6.0","W,1210, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  72.4"," ,W,1015, ","   41.1","W,0807, ","0.0","W,1112","-2.7","W,1127","-6.0","W,1210","","","","","0.0","W,0327","-2.7","W,0116","","","","","","","    1373.6","6","    1373.6","W","    628.6"," ,W","        0"," ,W","     17.93","W","     24.10","W","     11.76","W","","","",""
"USW00013926","2014","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       3.3","W","   1230.3","","    1230.3","W","        71","W","        36","W","         4","W","        0","","         0","W","         0","W","        54","W","         3","W","       230","W","        89","W","        82"," ","        11"," ","        46"," ","   -9.9","W,0129,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  72.1"," ,W,0508, ","   37.8","W,0822,+","0.0","W,1112","-3.8","W,1114","-6.0","W,1118","","","","","-1.0","W,0313","-2.7","W,0304","-8.8","W,0303","-8.8","W,0303","-9.9","W,0129","    1640.5","5","    1640.5","W","    455.7"," ,W","        0"," ,W","     17.57","W","     23.54","W","     11.59","W","       190","W","      13.0","W"
"USW00013926","2015","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       2.9","W","   1389.5","","    1389.5","W","        98","W","        63","W","        12","W","        0","","         0","W","         0","W","        44","W","         3","W","       241","W","       110","W","        81"," ","         6"," ","        62"," ","   -7.7","W,0108, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 105.9"," ,W,1023, ","   41.1","W,0810, ","-1.0","W,1122","","","","","","","","","-2.1","W,0307","-4.9","W,0306","-4.9","W,0306","-7.7","W,0108","","","    1450.5","5","    1450.5","W","   1087.2"," ,W","        0"," ,W","     18.66","W","     24.33","W","     12.99","W","       170","W","      13.0","W"
"USW00013926","2016","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       2.9","W","","","","","        87","W","        47","W","         9","W","        0","","         0","W","","","","","","","","","","","        66"," ","         7"," ","        64"," ","","","     0"," ,W,1231,+","     0"," ,W,1231,+","  57.4"," ,W,0602, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    714.5"," ,W","        0"," ,W","","","","","","","       140","W","      25.0","W"
"USW00013926","2017","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       2.9","W","   1579.1","","    1579.1","W","        79","W","        44","W","         5","W","        0","","         0","W","         0","W","        24","W","         0","W","       276","W","       105","W","        70"," ","        12"," ","        58"," ","  -11.0","W,0107, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  78.0"," ,W,0812, ","   38.9","W,0728, ","0.0","W,1123","-2.7","W,1208","","","","","","","0.0","W,0314","-2.7","W,0127","-8.8","W,0108","-8.8","W,0108","-11.0","W,0107","     919.8","8","     919.8","W","    687.9"," ,W","        0"," ,W","     20.06","W","     25.94","W","     14.18","W","       190","W","      13.9","W"
"USW00013926","2018","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       2.9","W","   1750.8","","    1750.8","W","        98","W","        70","W","        10","W","        0","","","","         0","W","        32","W","         2","W","       240","W","       132","W","        72"," ","         2"," ","        69"," ","   -9.9","W,0118,+","     0"," ,W,1231,+","","","  72.6"," ,W,0922, ","   42.8","W,0722, ","0.0","W,1110","","","","","","","","","-1.0","W,0212","-2.7","W,0205","-9.9","W,0118","-9.9","W,0118","-9.9","W,0118","    1125.7","7","    1125.7","W","    923.7"," ,W","","","     19.62","W","     25.26","W","     13.97","W","       350","W","      14.8","W"
"USW00013926","2019","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       2.9","W","   1668.2","","    1668.2","W","        79","W","        36","W","         6","W","        0","","","","         0","W","        30","W","         0","W","       250","W","       124","W","        68"," ","         7"," ","        62"," ","   -4.9","W,1113, ","     0"," ,W,1231,+","","","  43.4"," ,W,0501, ","   40.0","W,0826, ","0.0","W,1031","-2.7","W,1112","-4.9","W,1113","","","","","-2.7","W,0306","-2.7","W,0306","","","","","","","    1259.7","7","    1259.7","W","    517.0"," ,W","","","     19.42","W","     25.14","W","     13.69","W","       270","W","      19.7","W"
"USW00013926","2020","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       2.7","W","   1493.0","","    1493.0","W","","","","","","","","","","","         0","W","        20","W","         0","W","       257","W","       103","W","        67"," ","        10"," ","        57"," ","   -2.7","W,1201, ","","","","","","","   41.1","W,0816,+","-1.0","W,1130","-2.7","W,1201","","","","","","","-2.1","W,0227","","","","","","","","","    1087.7","7","    1087.7","W","","","","","     19.64","W","     25.53","W","     13.75","W","","","      89.4","W"
"USW00013926","2021","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","       139"," ","         8"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013926","2022","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       3.8","W","   1582.9","","    1582.9","W","        65","W","        23","W","         8","W","","","","","         0","W","        72","W","         3","W","       251","W","       115","W","        94"," ","         7"," ","         2"," ","  -12.7","W,1223,+","","","","","  58.9"," ,W,1124, ","   42.8","W,0720,+","-1.6","W,1019","-3.8","W,1113","-4.9","W,1120","-12.7","W,1222","-12.7","W,1222","0.0","W,0325","-6.0","W,0312","-6.0","W,0312","-7.1","W,0206","","","    1266.2","2","    1266.2","W","    480.3"," ,W","","","     18.52","W","     25.50","W","     11.53","W","       330","W","      14.3","W"
"USW00013926","2023","33.06778","-96.06528","163.1","GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US","       3.6","W","   1520.8","","    1520.8","W","","","","","","","","","","","         0","W","        39","W","         3","W","       245","W","       105","W","       123"," ","         9"," ","         1"," ","   -4.9","W,0123, ","","","","","","","   42.2","W,0826,+","0.0","W,1031","-2.7","W,1127","","","","","","","-1.6","W,0320","-4.3","W,0218","-4.9","W,0123","","","","","    1265.9","9","    1265.9","W","","","","","     19.16","W","     25.53","W","     12.78","W","        10","W","      16.5","W"
