"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005010600","1931","23.067","72.633","55.0","AHMADABAD, IN","        58","I","        43","I","        10","I","","","","","","","","","","","",""," 110.0"," ,I,0813, ","","","    817.0"," ,I","","","",""
"IN005010600","1932","23.067","72.633","55.0","AHMADABAD, IN","        52","I","        37","I","         9","I","","","","","","","","","","","",""," 121.9"," ,I,0716, ","","","    796.9"," ,I","","","",""
"IN005010600","1933","23.067","72.633","55.0","AHMADABAD, IN","        66","I","        40","I","        14","I","","","","","","","","","","","",""," 127.8"," ,I,0811, ","","","   1092.3"," ,I","","","",""
"IN005010600","1934","23.067","72.633","55.0","AHMADABAD, IN","        61","I","        39","I","         8","I","","","","","","","","","","","",""," 136.1"," ,I,0703, ","","","    726.8"," ,I","","","",""
"IN005010600","1935","23.067","72.633","55.0","AHMADABAD, IN","        65","I","        39","I","         9","I","","","","","","","","","","","","","  53.8"," ,I,0708, ","","","    583.7"," ,I","","","",""
"IN005010600","1936","23.067","72.633","55.0","AHMADABAD, IN","        52","I","        30","I","         6","I","","","","","","","","","","","","","  84.1"," ,I,0822, ","","","    563.3"," ,I","","","",""
"IN005010600","1937","23.067","72.633","55.0","AHMADABAD, IN","        51","I","        40","I","        15","I","","","","","","","","","","","",""," 199.9"," ,I,0624, ","","","   1174.1"," ,I","","","",""
"IN005010600","1938","23.067","72.633","55.0","AHMADABAD, IN","        53","I","        31","I","         6","I","","","","","","","","","","","","","  80.3"," ,I,0710, ","","","    524.9"," ,I","","","",""
"IN005010600","1939","23.067","72.633","55.0","AHMADABAD, IN","        40","I","        23","I","         5","I","","","","","","","","","","","",""," 140.5"," ,I,0828, ","","","    505.7"," ,I","","","",""
"IN005010600","1940","23.067","72.633","55.0","AHMADABAD, IN","        57","I","        37","I","         3","I","","","","","","","","","","","","","  80.0"," ,I,0731, ","","","    459.4"," ,I","","","",""
"IN005010600","1942","23.067","72.633","55.0","AHMADABAD, IN","        63","I","        35","I","        16","I","","","","","","","","","","","",""," 136.4"," ,I,0706, ","","","   1212.5"," ,I","","","",""
"IN005010600","1943","23.067","72.633","55.0","AHMADABAD, IN","        67","I","        41","I","        14","I","","","","","","","","","","","",""," 103.1"," ,I,0920, ","","","    951.6"," ,I","","","",""
"IN005010600","1944","23.067","72.633","55.0","AHMADABAD, IN","        73","I","        50","I","        13","I","","","","","","","","","","","","","  75.4"," ,I,0802, ","","","   1001.5"," ,I","","","",""
"IN005010600","1945","23.067","72.633","55.0","AHMADABAD, IN","        64","I","        41","I","        12","I","","","","","","","","","","","",""," 116.6"," ,I,0817, ","","","    933.9"," ,I","","","",""
"IN005010600","1946","23.067","72.633","55.0","AHMADABAD, IN","        60","I","        48","I","         7","I","","","","","","","","","","","","","  66.5"," ,I,0708, ","","","    705.4"," ,I","","","",""
"IN005010600","1947","23.067","72.633","55.0","AHMADABAD, IN","        55","I","        38","I","         8","I","","","","","","","","","","","","","  70.4"," ,I,0717, ","","","    663.9"," ,I","","","",""
"IN005010600","1948","23.067","72.633","55.0","AHMADABAD, IN","        49","I","        24","I","         3","I","","","","","","","","","","","","","  34.8"," ,I,0723, ","","","    307.5"," ,I","","","",""
"IN005010600","1949","23.067","72.633","55.0","AHMADABAD, IN","        52","I","        31","I","         6","I","","","","","","","","","","","",""," 140.5"," ,I,0718, ","","","    628.9"," ,I","","","",""
"IN005010600","1950","23.067","72.633","55.0","AHMADABAD, IN","        58","I","        38","I","        14","I","","","","","","","","","","","",""," 257.8"," ,I,0917, ","","","   1237.6"," ,I","","","",""
"IN005010600","1951","23.067","72.633","55.0","AHMADABAD, IN","        35","I","        22","I","         3","I","","","","","","","","","","","","","  72.6"," ,I,0727, ","","","    392.4"," ,I","","","",""
"IN005010600","1952","23.067","72.633","55.0","AHMADABAD, IN","        41","I","        27","I","        11","I","","","","","","","","","","","",""," 149.1"," ,I,0726, ","","","    692.5"," ,I","","","",""
"IN005010600","1953","23.067","72.633","55.0","AHMADABAD, IN","        61","I","        41","I","        11","I","","","","","","","","","","","",""," 121.2"," ,I,0904, ","","","    934.8"," ,I","","","",""
"IN005010600","1954","23.067","72.633","55.0","AHMADABAD, IN","        57","I","        33","I","        16","I","","","","","","","","","","","","","  95.5"," ,I,0906, ","","","    993.5"," ,I","","","",""
"IN005010600","1955","23.067","72.633","55.0","AHMADABAD, IN","        59","I","        40","I","        12","I","","","","","","","","","","","","","  87.4"," ,I,0824, ","","","    828.0"," ,I","","","",""
"IN005010600","1956","23.067","72.633","55.0","AHMADABAD, IN","        72","I","        49","I","        14","I","","","","","","","","","","","",""," 129.8"," ,I,0704, ","","","   1201.8"," ,I","","","",""
"IN005010600","1957","23.067","72.633","55.0","AHMADABAD, IN","        46","I","        32","I","         3","I","","","","","","","","","","","","","  45.5"," ,I,0603, ","","","    376.3"," ,I","","","",""
"IN005010600","1958","23.067","72.633","55.0","AHMADABAD, IN","        59","I","        40","I","        10","I","         0","S","         0","S","","","","","","","    7.2","S,1228, "," 173.1"," ,I,0902, ","","","    979.1"," ,I","","","     21.07","S"
"IN005010600","1959","23.067","72.633","55.0","AHMADABAD, IN","        76","I","        60","I","        20","I","","","","","","","","","","","",""," 134.8"," ,I,0702, ","","","   1453.2"," ,I","","","",""
"IN005010600","1960","23.067","72.633","55.0","AHMADABAD, IN","        44","I","        31","I","         6","I","","","","","","","","","","","","","  59.1"," ,I,0810, ","","","    458.4"," ,I","","","",""
"IN005010600","1961","23.067","72.633","55.0","AHMADABAD, IN","        70","I","        48","I","        11","I","","","","","","","","","","","","","  79.8"," ,I,0718, ","","","    831.3"," ,I","","","",""
"IN005010600","1962","23.067","72.633","55.0","AHMADABAD, IN","        50","I","        30","I","         9","I","         0"," ","         0","S","","","","","","","    3.9","S,0122, "," 182.6"," ,I,0719, ","","","    756.3"," ,I","","","     20.11","S"
"IN005010600","1963","23.067","72.633","55.0","AHMADABAD, IN","        57","I","        39","I","        14","I","","","","","","","","","","","",""," 114.9"," ,I,0910, ","","","    980.0"," ,I","","","",""
"IN005010600","1964","23.067","72.633","55.0","AHMADABAD, IN","        50","I","        37","I","         6","I","","","","","","","","","","","",""," 107.2"," ,I,0920, ","","","    698.0"," ,I","","","",""
"IN005010600","1965","23.067","72.633","55.0","AHMADABAD, IN","        36","I","        27","I","         4","I","","","","","","","","","","","","","  79.4"," ,I,0730, ","","","    457.1"," ,I","","","",""
"IN005010600","1966","23.067","72.633","55.0","AHMADABAD, IN","        41","I","        28","I","         6","I","","","","","","","","","","","",""," 143.0"," ,I,0908, ","","","    609.2"," ,I","","","",""
"IN005010600","1967","23.067","72.633","55.0","AHMADABAD, IN","        61","I","        42","I","         5","I","","","","","","","","","","","",""," 322.3"," ,I,0729, ","","","    986.3"," ,I","","","",""
"IN005010600","1968","23.067","72.633","55.0","AHMADABAD, IN","        23","I","        17","I","         6","I","","","","","","","","","","","","","  87.1"," ,I,0709, ","","","    392.2"," ,I","","","",""
"IN005010600","1969","23.067","72.633","55.0","AHMADABAD, IN","        39","I","        29","I","         6","I","","","","","","","","","","","","","  68.4"," ,I,0721, ","","","    469.7"," ,I","","","",""
"IN005010600","1970","23.067","72.633","55.0","AHMADABAD, IN","        61","I","        49","I","        14","I","","","","","","","","","","","",""," 128.0"," ,I,0628, ","","","   1201.9"," ,I","","","",""
"IN005010600","1991","23.067","72.633","55.0","AHMADABAD, IN","","","","","","","","","","","         0","S","       336","S","       234","S","","","","","   46.6","S,0602, ","","","     34.50","S","",""
"IN005010600","1992","23.067","72.633","55.0","AHMADABAD, IN","","","","","","","","","","","         0","S","       350","S","       224","S","","","","","   44.4","S,0610,+","","","     34.31","S","",""
"IN005010600","1993","23.067","72.633","55.0","AHMADABAD, IN","        29","S","        20","S","         7","S","","","","","         0","S","       339","S","       253","S","",""," 141.0"," ,S,0709, ","   44.4","S,0607, ","    720.2"," ,S","     34.97","S","",""
"IN005010600","1994","23.067","72.633","55.0","AHMADABAD, IN","","","","","","","","","","","         0","S","       344","S","       181","S","","","","","   45.0","S,0606, ","","","     33.85","S","",""
"IN005010600","1995","23.067","72.633","55.0","AHMADABAD, IN","        32","S","        22","S","         3","S","","","","","         0","S","       347","S","       226","S","","","  49.0"," ,S,0731, ","   45.4","S,0604,+","    304.6"," ,S","     34.55","S","",""
"IN005010600","1996","23.067","72.633","55.0","AHMADABAD, IN","        55","S","        38","S","         9","S","","","","","","","","","","","",""," 261.9"," ,S,0809, ","","","    999.5"," ,S","","","",""
"IN005010600","2001","23.067","72.633","55.0","AHMADABAD, IN","","","","","","","","","","","         0","S","       341","S","       243","S","","","","","   44.5","S,0506, ","","","     34.45","S","",""
"IN005010600","2002","23.067","72.633","55.0","AHMADABAD, IN","","","","","","","","","","","         0","S","       342","S","       256","S","","","","","   46.3","S,0504, ","","","     35.37","S","",""
"IN005010600","2003","23.067","72.633","55.0","AHMADABAD, IN","","","","","","","","","","","         0","S","       342","S","       244","S","","","","","   44.2","S,0517, ","","","     34.53","S","",""
"IN005010600","2004","23.067","72.633","55.0","AHMADABAD, IN","        46","S","        30","S","        12","S","","","","","","","","","","","","","  83.1"," ,S,0731, ","","","    717.4"," ,S","","","",""
