"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012020100","1915","20.7","77.033","282.0","AKOLA, IN","        77","I","        45","I","         9","I","","","","","","","","","","","","","  73.2"," ,I,0720, ","","","    860.1"," ,I","","","",""
"IN012020100","1916","20.7","77.033","282.0","AKOLA, IN","        90","I","        62","I","        15","I","","","","","","","","","","","","","  77.0"," ,I,0621, ","","","   1158.4"," ,I","","","",""
"IN012020100","1917","20.7","77.033","282.0","AKOLA, IN","       112","I","        64","I","         8","I","","","","","","","","","","","","","  51.6"," ,I,0822, ","","","    882.4"," ,I","","","",""
"IN012020100","1918","20.7","77.033","282.0","AKOLA, IN","        55","I","        26","I","         3","I","","","","","","","","","","","","","  66.3"," ,I,0630, ","","","    379.3"," ,I","","","",""
"IN012020100","1919","20.7","77.033","282.0","AKOLA, IN","        88","I","        50","I","         8","I","","","","","","","","","","","","","  76.7"," ,I,0608, ","","","    705.9"," ,I","","","",""
"IN012020100","1920","20.7","77.033","282.0","AKOLA, IN","        40","I","        21","I","         3","I","","","","","","","","","","","","","  45.5"," ,I,0621, ","","","    310.3"," ,I","","","",""
"IN012020100","1921","20.7","77.033","282.0","AKOLA, IN","        63","I","        43","I","         5","I","","","","","","","","","","","","","  72.4"," ,I,0918, ","","","    615.3"," ,I","","","",""
"IN012020100","1922","20.7","77.033","282.0","AKOLA, IN","        63","I","        43","I","         9","I","","","","","","","","","","","","","  92.2"," ,I,0723, ","","","    864.5"," ,I","","","",""
"IN012020100","1923","20.7","77.033","282.0","AKOLA, IN","        56","I","        36","I","         7","I","","","","","","","","","","","","","  61.0"," ,I,0911, ","","","    595.9"," ,I","","","",""
"IN012020100","1924","20.7","77.033","282.0","AKOLA, IN","        70","I","        55","I","         9","I","","","","","","","","","","","","","  91.4"," ,I,0827, ","","","    920.9"," ,I","","","",""
"IN012020100","1925","20.7","77.033","282.0","AKOLA, IN","        61","I","        41","I","         7","I","","","","","","","","","","","","","  53.8"," ,I,0809, ","","","    588.8"," ,I","","","",""
"IN012020100","1926","20.7","77.033","282.0","AKOLA, IN","        71","I","        44","I","        10","I","","","","","","","","","","","","","  79.8"," ,I,0805, ","","","    836.5"," ,I","","","",""
"IN012020100","1927","20.7","77.033","282.0","AKOLA, IN","        64","I","        48","I","         9","I","","","","","","","","","","","","","  77.2"," ,I,0619, ","","","    847.9"," ,I","","","",""
"IN012020100","1928","20.7","77.033","282.0","AKOLA, IN","        62","I","        46","I","         7","I","","","","","","","","","","","","","  94.0"," ,I,0918, ","","","    772.9"," ,I","","","",""
"IN012020100","1929","20.7","77.033","282.0","AKOLA, IN","        55","I","        35","I","         7","I","","","","","","","","","","","","","  85.3"," ,I,0704, ","","","    616.1"," ,I","","","",""
"IN012020100","1930","20.7","77.033","282.0","AKOLA, IN","        44","I","        34","I","         7","I","","","","","","","","","","","",""," 110.5"," ,I,0909, ","","","    724.0"," ,I","","","",""
"IN012020100","1931","20.7","77.033","282.0","AKOLA, IN","        79","I","        62","I","         9","I","","","","","","","","","","","","","  79.0"," ,I,0701, ","","","    932.4"," ,I","","","",""
"IN012020100","1932","20.7","77.033","282.0","AKOLA, IN","        65","I","        42","I","        12","I","","","","","","","","","","","","","  73.7"," ,I,0715, ","","","    717.2"," ,I","","","",""
"IN012020100","1933","20.7","77.033","282.0","AKOLA, IN","        82","I","        55","I","        13","I","","","","","","","","","","","","","  63.8"," ,I,0915, ","","","   1011.6"," ,I","","","",""
"IN012020100","1934","20.7","77.033","282.0","AKOLA, IN","        71","I","        44","I","        10","I","","","","","","","","","","","","","  73.2"," ,I,0803, ","","","    852.2"," ,I","","","",""
"IN012020100","1935","20.7","77.033","282.0","AKOLA, IN","        60","I","        41","I","        14","I","","","","","","","","","","","",""," 101.3"," ,I,0704, ","","","    963.9"," ,I","","","",""
"IN012020100","1936","20.7","77.033","282.0","AKOLA, IN","        64","I","        47","I","        14","I","","","","","","","","","","","",""," 128.0"," ,I,0908, ","","","   1162.7"," ,I","","","",""
"IN012020100","1937","20.7","77.033","282.0","AKOLA, IN","        83","I","        49","I","        15","I","","","","","","","","","","","","","  78.7"," ,I,0629, ","","","   1176.0"," ,I","","","",""
"IN012020100","1938","20.7","77.033","282.0","AKOLA, IN","        83","I","        53","I","        14","I","","","","","","","","","","","","","  82.8"," ,I,0602, ","","","   1016.2"," ,I","","","",""
"IN012020100","1939","20.7","77.033","282.0","AKOLA, IN","        64","I","        39","I","         7","I","","","","","","","","","","","",""," 104.4"," ,I,0820, ","","","    692.4"," ,I","","","",""
"IN012020100","1940","20.7","77.033","282.0","AKOLA, IN","        77","I","        52","I","        10","I","","","","","","","","","","","",""," 111.0"," ,I,0822, ","","","    926.4"," ,I","","","",""
"IN012020100","1941","20.7","77.033","282.0","AKOLA, IN","        62","I","        39","I","         7","I","","","","","","","","","","","",""," 131.8"," ,I,0712, ","","","    709.2"," ,I","","","",""
"IN012020100","1942","20.7","77.033","282.0","AKOLA, IN","        87","I","        60","I","        13","I","","","","","","","","","","","","","  82.0"," ,I,0804, ","","","   1028.3"," ,I","","","",""
"IN012020100","1943","20.7","77.033","282.0","AKOLA, IN","        85","I","        54","I","        12","I","","","","","","","","","","","","","  60.5"," ,I,0831, ","","","    816.7"," ,I","","","",""
"IN012020100","1944","20.7","77.033","282.0","AKOLA, IN","        65","I","        48","I","        13","I","","","","","","","","","","","",""," 218.9"," ,I,0817, ","","","   1148.1"," ,I","","","",""
"IN012020100","1945","20.7","77.033","282.0","AKOLA, IN","        55","I","        48","I","         6","I","","","","","","","","","","","",""," 230.9"," ,I,0922, ","","","   1039.0"," ,I","","","",""
"IN012020100","1946","20.7","77.033","282.0","AKOLA, IN","        63","I","        56","I","         9","I","","","","","","","","","","","","","  58.9"," ,I,0704, ","","","    825.6"," ,I","","","",""
"IN012020100","1947","20.7","77.033","282.0","AKOLA, IN","        54","I","        40","I","         8","I","","","","","","","","","","","","","  81.3"," ,I,0906, ","","","    720.0"," ,I","","","",""
"IN012020100","1948","20.7","77.033","282.0","AKOLA, IN","        85","I","        68","I","         8","I","","","","","","","","","","","","","  66.8"," ,I,0808, ","","","    879.1"," ,I","","","",""
"IN012020100","1949","20.7","77.033","282.0","AKOLA, IN","        80","I","        61","I","        14","I","","","","","","","","","","","","","  62.0"," ,I,1014, ","","","   1076.3"," ,I","","","",""
"IN012020100","1950","20.7","77.033","282.0","AKOLA, IN","        52","I","        35","I","         3","I","","","","","","","","","","","","","  50.5"," ,I,0908, ","","","    422.6"," ,I","","","",""
"IN012020100","1952","20.7","77.033","282.0","AKOLA, IN","        60","I","        36","I","         8","I","","","","","","","","","","","","","  81.3"," ,I,0804, ","","","    595.9"," ,I","","","",""
"IN012020100","1953","20.7","77.033","282.0","AKOLA, IN","        58","I","        41","I","         9","I","","","","","","","","","","","","","  46.5"," ,I,0621, ","","","    590.4"," ,I","","","",""
"IN012020100","1954","20.7","77.033","282.0","AKOLA, IN","        64","I","        45","I","         9","I","","","","","","","","","","","","","  86.9"," ,I,0806, ","","","    726.8"," ,I","","","",""
"IN012020100","1955","20.7","77.033","282.0","AKOLA, IN","        68","I","        44","I","        11","I","","","","","","","","","","","",""," 188.0"," ,I,0627, ","","","    902.0"," ,I","","","",""
"IN012020100","1956","20.7","77.033","282.0","AKOLA, IN","        76","I","        56","I","         8","I","","","","","","","","","","","","","  86.1"," ,I,0923, ","","","    863.4"," ,I","","","",""
"IN012020100","1958","20.7","77.033","282.0","AKOLA, IN","        46","I","        32","I","         9","I","","","","","","","","","","","",""," 125.2"," ,I,0826, ","","","    636.5"," ,I","","","",""
"IN012020100","1959","20.7","77.033","282.0","AKOLA, IN","        64","I","        54","I","        10","I","","","","","","","","","","","",""," 365.4"," ,I,0915, ","","","   1252.5"," ,I","","","",""
"IN012020100","1960","20.7","77.033","282.0","AKOLA, IN","        68","I","        46","I","        11","I","","","","","","","","","","","","","  74.0"," ,I,1012, ","","","    877.1"," ,I","","","",""
"IN012020100","1961","20.7","77.033","282.0","AKOLA, IN","        75","I","        55","I","        11","I","","","","","","","","","","","","","  77.3"," ,I,1009, ","","","    861.4"," ,I","","","",""
"IN012020100","1962","20.7","77.033","282.0","AKOLA, IN","        78","I","        62","I","        15","I","","","","","","","","","","","","","  72.8"," ,I,0717, ","","","    979.5"," ,I","","","",""
"IN012020100","1963","20.7","77.033","282.0","AKOLA, IN","        63","I","        41","I","         8","I","","","","","","","","","","","","","  62.8"," ,I,0629, ","","","    696.5"," ,I","","","",""
"IN012020100","1964","20.7","77.033","282.0","AKOLA, IN","        62","I","        47","I","        12","I","","","","","","","","","","","",""," 105.4"," ,I,0623, ","","","    940.1"," ,I","","","",""
"IN012020100","1965","20.7","77.033","282.0","AKOLA, IN","        52","I","        37","I","         5","I","","","","","","","","","","","","","  96.1"," ,I,0715, ","","","    616.6"," ,I","","","",""
"IN012020100","1966","20.7","77.033","282.0","AKOLA, IN","        53","I","        37","I","         6","I","","","","","","","","","","","","","  83.7"," ,I,1115, ","","","    689.0"," ,I","","","",""
"IN012020100","1967","20.7","77.033","282.0","AKOLA, IN","        60","I","        41","I","        12","I","","","","","","","","","","","","","  80.2"," ,I,0803, ","","","    859.9"," ,I","","","",""
"IN012020100","1968","20.7","77.033","282.0","AKOLA, IN","        61","I","        48","I","         9","I","","","","","","","","","","","","","  57.8"," ,I,0805, ","","","    682.2"," ,I","","","",""
"IN012020100","1969","20.7","77.033","282.0","AKOLA, IN","        51","I","        42","I","         4","I","","","","","","","","","","","","","  59.8"," ,I,0907, ","","","    568.1"," ,I","","","",""
"IN012020100","1970","20.7","77.033","282.0","AKOLA, IN","        66","I","        51","I","        10","I","","","","","","","","","","","",""," 208.0"," ,I,0925, ","","","   1110.1"," ,I","","","",""
"IN012020100","2014","20.7","77.033","282.0","AKOLA, IN","","","","","","","","","","","         0","S","       357","S","       245","S","","","","","   45.2","S,0606,+","","","     34.72","S","",""
"IN012020100","2020","20.7","77.033","282.0","AKOLA, IN","","","","","","","         0","S","         0","S","","","","","","","    9.1","S,0106, ","","","","","","","","","     20.98","S"
"IN012020100","2023","20.7","77.033","282.0","AKOLA, IN","","","","","","","         0"," ","         0","S","","","","","","","   10.4","S,0109, ","","","","","","","","","     20.95","S"
