"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NOE00133506","1967","60.2803","6.3828","342.0","KVALE, NO","       237","E","       176","E","        29","E","      146","","   650"," ,E,0303, ","  96.0"," ,E,0314, ","   2975.9"," ,E"
"NOE00133506","1968","60.2803","6.3828","342.0","KVALE, NO","       168","E","       113","E","        12","E","      126","","  1020"," ,E,0318, ","  90.0"," ,E,0327, ","   1517.1"," ,E"
"NOE00133506","1969","60.2803","6.3828","342.0","KVALE, NO","       183","E","       119","E","        19","E","      172","","   690"," ,E,1128, ","  64.0"," ,E,0928, ","   1838.5"," ,E"
"NOE00133506","1970","60.2803","6.3828","342.0","KVALE, NO","       197","E","       127","E","        16","E","      180","","   700"," ,E,0218, ","  82.5"," ,E,1018, ","   1861.2"," ,E"
"NOE00133506","1971","60.2803","6.3828","342.0","KVALE, NO","       216","E","       169","E","        34","E","      115","","   370"," ,E,0324, ","  73.9"," ,E,1102, ","   2722.5"," ,E"
"NOE00133506","1972","60.2803","6.3828","342.0","KVALE, NO","       167","E","       113","E","        23","E","       72","","   340"," ,E,1116, ","  70.1"," ,E,1108, ","   1749.7"," ,E"
"NOE00133506","1973","60.2803","6.3828","342.0","KVALE, NO","       220","E","       149","E","        33","E","      125","","   470"," ,E,1219, ","  69.9"," ,E,0206, ","   2432.9"," ,E"
"NOE00133506","1974","60.2803","6.3828","342.0","KVALE, NO","       182","E","       140","E","        25","E","       57","","   400"," ,E,1229, ","  61.9"," ,E,1222, ","   2122.3"," ,E"
"NOE00133506","1975","60.2803","6.3828","342.0","KVALE, NO","       200","E","       155","E","        36","E","       98","","   240"," ,E,0101, ","  63.1"," ,E,1220, ","   2599.5"," ,E"
"NOE00133506","1976","60.2803","6.3828","342.0","KVALE, NO","       161","E","       104","E","        17","E","      145","","   400"," ,E,0224, ","  93.0"," ,E,0328, ","   1712.0"," ,E"
"NOE00133506","1977","60.2803","6.3828","342.0","KVALE, NO","       193","E","       134","E","        16","E","      107","","   420"," ,E,0129, ","  57.8"," ,E,1111, ","   1789.5"," ,E"
"NOE00133506","1978","60.2803","6.3828","342.0","KVALE, NO","       173","E","       120","E","        20","E","      110","","   430"," ,E,0222, ","  77.5"," ,E,0916, ","   2018.3"," ,E"
"NOE00133506","1979","60.2803","6.3828","342.0","KVALE, NO","       197","E","       151","E","        30","E","      144","","   680"," ,E,0208, ","  89.9"," ,E,0302, ","   2476.0"," ,E"
"NOE00133506","1980","60.2803","6.3828","342.0","KVALE, NO","       184","E","       117","E","        26","E","      133","","   450"," ,E,1227, ","  89.3"," ,E,1120, ","   2045.9"," ,E"
"NOE00133506","1981","60.2803","6.3828","342.0","KVALE, NO","       206","E","       137","E","        22","E","      149","","   590"," ,E,0214, ","  77.6"," ,E,1122, ","   2230.1"," ,E"
"NOE00133506","1982","60.2803","6.3828","342.0","KVALE, NO","       215","E","       156","E","        30","E","      144","","   460"," ,E,0315, ","  64.2"," ,E,0910, ","   2497.0"," ,E"
"NOE00133506","1983","60.2803","6.3828","342.0","KVALE, NO","       222","E","       172","E","        34","E","      119","","   610"," ,E,0118, ","  99.7"," ,E,1231, ","   3116.6"," ,E"
"NOE00133506","1984","60.2803","6.3828","342.0","KVALE, NO","       175","E","       118","E","        21","E","      121","","   620"," ,E,0116, ","  99.4"," ,E,0830, ","   1988.6"," ,E"
"NOE00133506","1985","60.2803","6.3828","342.0","KVALE, NO","       212","E","       155","E","        18","E","      130","","   790"," ,E,0223, ","  82.3"," ,E,0930, ","   1906.1"," ,E"
"NOE00133506","1986","60.2803","6.3828","342.0","KVALE, NO","       233","E","       173","E","        27","E","      141","","   850"," ,E,0124, "," 102.2"," ,E,1203, ","   2722.6"," ,E"
"NOE00133506","1987","60.2803","6.3828","342.0","KVALE, NO","       209","E","       134","E","        12","E","      130","","   730"," ,E,0108, ","  52.4"," ,E,0918, ","   1605.0"," ,E"
