"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"UKW00035034","1949","52.4","0.56667","10.1","LAKENHEATH RAF, UK","","","","","","","","","","","","","","","","","","","","","","","","","       105"," ","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00035034","1950","52.4","0.56667","10.1","LAKENHEATH RAF, UK","     40.3","","      40.3","X","","","","","","","        4","","         1","X","         0","X","        58","X","         7","X","        62","X","         1","X","       135"," ","        15"," ","   -7.2","X,1206, ","    25"," ,X,1231,+","    33"," ,X,1217, ","","","   32.2","X,0607, ","-0.6","X,1026","-2.2","X,1027","-4.4","X,1127","-7.2","X,1206","","","-3.3","X,0426","-3.3","X,0426","-5.0","X,0130","","","","","    2842.8","8","    2842.8","X","","","       54"," ,X","      9.62","X","     13.54","X","      5.72","X","","","",""
"UKW00035034","1951","52.4","0.56667","10.1","LAKENHEATH RAF, UK","     13.9","","      13.9","X","       142","X","        65","X","         2","X","        1","","         1","X","         0","X","        64","X","         1","X","        54","X","         0","X","       139"," ","         7"," ","   -6.7","X,1213, ","    25"," ,X,0101, ","    25"," ,X,0101, ","  30.7"," ,X,0913, ","   26.1","X,0803,+","-1.1","X,1023","-3.3","X,1024","-5.0","X,1211","-6.7","X,1213","","","-0.6","X,0512","-3.3","X,0331","-5.0","X,0130","","","","","    3503.3","3","    3503.3","X","    547.9"," ,X","       25"," ,X","      9.31","X","     13.33","X","      5.30","X","","","",""
"UKW00035034","1952","52.4","0.56667","10.1","LAKENHEATH RAF, UK","     43.7","","      43.7","X","       116","X","        50","X","         3","X","        5","","         3","X","         0","X","        80","X","         1","X","        66","X","         0","X","       133"," ","        12"," ","   -9.4","X,0127, ","    76"," ,X,0329, ","   102"," ,X,0330, ","  87.4"," ,X,0307, ","   30.6","X,0701,+","-0.6","X,1011","-3.3","X,1012","-6.1","X,1116","-8.3","X,1125","","","-2.2","X,0403","-2.2","X,0403","-4.4","X,0227","-6.7","X,0128","-9.4","X,0127","    3080.1","1","    3080.1","X","    515.1"," ,X","      254"," ,X","      9.09","X","     13.40","X","      4.78","X","","","",""
"UKW00035034","1953","52.4","0.56667","10.1","LAKENHEATH RAF, UK","     14.8","","      14.8","X","       112","X","        50","X","         2","X","        4","","         4","X","         0","X","        53","X","         1","X","        49","X","         0","X","       189"," ","        15"," ","   -8.3","X,0216, ","    51"," ,X,0106, ","    51"," ,X,0106, ","  26.4"," ,X,0430, ","   31.7","X,0812, ","0.0","X,1105","-2.8","X,1221","","","","","","","0.0","X,0513","-3.3","X,0426","-4.4","X,0316","-8.3","X,0216","","","    3525.7","7","    3525.7","X","    401.4"," ,X","      155"," ,X","      9.74","X","     13.79","X","      5.70","X","","","",""
"UKW00035034","1954","52.4","0.56667","10.1","LAKENHEATH RAF, UK","      8.7","","       8.7","X","       158","X","        68","X","         2","X","        5","","         5","X","         0","X","        58","X","         9","X","        29","X","         0","X","       116"," ","        19"," ","  -11.7","X,0202, ","    25"," ,X,0301,+","    64"," ,X,0106, ","  39.6"," ,X,0822, ","   29.4","X,0901, ","-0.6","X,1026","-2.8","X,1115","","","","","","","0.0","X,0429","-2.2","X,0411","-6.7","X,0301","-6.7","X,0301","-11.7","X,0202","    3217.5","5","    3217.5","X","    662.8"," ,X","      234"," ,X","      9.22","X","     13.06","X","      5.38","X","","","",""
"UKW00035034","1955","52.4","0.56667","10.1","LAKENHEATH RAF, UK","     61.6","","      61.6","X","       114","X","        52","X","         0","X","       15","","         7","X","         0","X","        81","X","         7","X","        71","X","         0","X","       158"," ","        10"," ","  -11.7","X,0220, ","   152"," ,X,0221,+","   104"," ,X,0217, ","  20.6"," ,X,1021, ","   31.1","X,0717, ","-2.2","X,1016","-2.2","X,1016","-5.6","X,1219","","","","","-3.9","X,0425","-3.9","X,0425","-5.0","X,0331","-6.7","X,0302","-11.7","X,0220","    3426.3","3","    3426.3","X","    396.3"," ,X","      414"," ,X","      9.30","X","     13.46","X","      5.15","X","","","",""
"UKW00035034","1956","52.4","0.56667","10.1","LAKENHEATH RAF, UK","","","","","","","","","","","","","","","","","","","","","","","","","       107"," ","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3350.7","7","    3350.7","X","","","","","","","","","","","","","",""
"UKW00035034","1957","52.4","0.56667","10.1","LAKENHEATH RAF, UK","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00035034","1958","52.4","0.56667","10.1","LAKENHEATH RAF, UK","","","","","","","","","","","","","","","","","","","","","","","","","       104"," ","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
