"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00212543","1998","47.9239","-91.8586","421.2","ELY, MN US","    123.8","","     123.8","0","       139","0","        69","0","         5","0","","","        18","0","        32","0","       179","0","        79","0","       118","0","         3","0","","","  -33.9","0,1230, ","","","   183"," ,0,1119, ","  41.4"," ,0,1016, ","   33.3","0,0714, ","-0.6","0,0922","-2.2","0,1021","-5.0","0,1102","-6.7","0,1103","-8.9","0,1104","-1.1","0,0510","-2.8","0,0428","-5.6","0,0427","-7.2","0,0404","-11.1","0,0325","","","","","    795.6"," ,0","     1255"," ,0","      5.50","0","     11.57","0","     -0.58","0"
"USC00212543","1999","47.9239","-91.8586","421.2","ELY, MN US","    147.3","","     147.3","0","       139","0","        65","0","         5","0","","","        17","0","        49","0","       199","0","        72","0","       101","0","         3","0","","","  -36.7","0,0101, ","","","   150"," ,0,0127, ","  46.7"," ,0,0926, ","   32.8","0,0724, ","-1.7","0,0921","-3.3","0,0922","-5.6","0,1003","-9.4","0,1103","-9.4","0,1103","0.0","0,0514","-2.2","0,0425","-5.0","0,0424","-7.8","0,0327","-13.3","0,0326","    5149.6","6","    5149.6","0","    769.2"," ,0","     1284"," ,0","      4.39","0","     10.97","0","     -2.20","0"
"USC00212543","2000","47.9239","-91.8586","421.2","ELY, MN US","     85.8","","      85.8","0","       148","0","        68","0","         5","0","","","        16","0","        71","0","       202","0","       100","0","       110","0","         2","0","","","  -34.4","0,0122,+","","","    99"," ,0,0415, ","  38.1"," ,0,0508, ","   32.8","0,0801, ","0.0","0,0915","-2.2","0,0927","-4.4","0,1008","-7.8","0,1117","-10.6","0,1120","0.0","0,0605","-2.8","0,0519","-5.0","0,0430","-7.8","0,0421","-9.4","0,0412","    5239.5","5","    5239.5","0","    740.2"," ,0","     1331"," ,0","      3.40","0","     10.31","0","     -3.52","0"
"USC00212543","2001","47.9239","-91.8586","421.2","ELY, MN US","    192.5","","     192.5","0","       142","0","        76","0","         7","0","      153","","        23","0","        53","0","       197","0","        90","0","       111","0","        17","0","","","  -33.3","0,0211, ","   737"," ,0,0226,+","   213"," ,0,0225, ","  47.0"," ,0,0801, ","   36.1","0,0806, ","0.0","0,0914","-2.2","0,0924","-4.4","0,1006","-7.8","0,1127","-8.9","0,1128","-2.2","0,0512","-2.2","0,0512","-4.4","0,0509","-7.8","0,0418","-8.9","0,0417","    5607.8","8","    5607.8","0","    956.5"," ,0","     1976"," ,0","      4.65","0","     11.47","0","     -2.17","0"
"USC00212543","2002","47.9239","-91.8586","421.2","ELY, MN US","    209.6","","     209.6","0","       133","0","        52","0","         2","0","      155","","        18","0","        54","0","       220","0","       101","0","       111","0","        12","0","","","  -28.3","0,0118, ","   483"," ,0,0309, ","   152"," ,0,0309, ","  33.5"," ,0,0623, ","   36.1","0,0717, ","0.0","0,0923","-3.3","0,1003","-4.4","0,1007","-8.3","0,1016","-8.9","0,1017","-2.2","0,0521","-2.2","0,0521","-6.7","0,0510","-6.7","0,0510","-16.7","0,0406","    5280.5","5","    5280.5","0","    606.6"," ,0","     1343"," ,0","      3.44","0","     10.03","0","     -3.15","0"
"USC00212543","2003","47.9239","-91.8586","421.2","ELY, MN US","    180.6","","     180.6","0","       127","0","        60","0","         4","0","","","        24","0","        71","0","       209","0","       107","0","       119","0","         9","0","","","  -33.9","0,0305, ","","","   231"," ,0,1124, ","  72.1"," ,0,0919, ","   36.7","0,0819, ","-0.6","0,0925","-3.9","0,0929","-6.1","0,1002","-7.8","0,1101","-12.2","0,1106","0.0","0,0531","-2.8","0,0503","-6.7","0,0502","-6.7","0,0502","-10.6","0,0409","    5783.2","2","    5783.2","0","    655.7"," ,0","     1753"," ,0","      3.32","0","     10.30","0","     -3.67","0"
"USC00212543","2004","47.9239","-91.8586","421.2","ELY, MN US","     68.0","","      68.0","0","       152","0","        69","0","         4","0","      142","","        23","0","        58","0","       199","0","        88","0","        90","0","         1","0","","","  -37.2","0,1225,+","   635"," ,0,0210,+","   132"," ,0,0114, ","  41.4"," ,0,0711, ","   33.3","0,0722, ","-1.7","0,0821","-2.2","0,0929","-5.0","0,1107","-6.7","0,1108","-10.0","0,1111","-1.7","0,0528","-4.4","0,0515","-4.4","0,0515","-7.8","0,0427","-9.4","0,0401","    5526.8","8","    5526.8","0","    692.3"," ,0","     1610"," ,0","      3.07","0","      9.84","0","     -3.70","0"
"USC00212543","2005","47.9239","-91.8586","421.2","ELY, MN US","    184.2","","     184.2","0","       145","0","        72","0","         6","0","","","        25","0","        63","0","       196","0","        94","0","       113","0","        17","0","","","  -41.7","0,0117, ","","","   178"," ,0,0122, ","  34.0"," ,0,0818, ","   35.6","0,0718, ","-0.6","0,0923","-2.8","0,1007","-4.4","0,1110","-9.4","0,1114","-9.4","0,1114","0.0","0,0518","-2.8","0,0512","-5.0","0,0504","-7.2","0,0503","-14.4","0,0327","    5440.5","5","    5440.5","0","    742.3"," ,0","     1965"," ,0","      4.18","0","     10.95","0","     -2.59","0"
"USC00212543","2006","47.9239","-91.8586","421.2","ELY, MN US","    176.2","","     176.2","0","       118","0","        64","0","         4","0","","","        17","0","        36","0","       196","0","        81","0","       124","0","        10","0","","","  -31.7","0,0218, ","","","    91"," ,0,0306, ","  63.2"," ,0,0731, ","   38.3","0,0717, ","-1.1","0,0909","-3.9","0,1010","-7.8","0,1012","-7.8","0,1012","-11.1","0,1104","-0.6","0,0523","-2.8","0,0521","-5.0","0,0425","-7.8","0,0408","-9.4","0,0327","    4875.2","2","    4875.2","0","    659.9"," ,0","     1110"," ,0","      5.20","0","     11.89","0","     -1.48","0"
"USC00212543","2007","47.9239","-91.8586","421.2","ELY, MN US","    156.9","","     156.9","0","       143","0","        72","0","         6","0","      143","","        19","0","        61","0","       191","0","       107","0","       113","0","        11","0","","","  -34.4","0,0206,+","   508"," ,0,0303,+","   226"," ,0,1202, "," 115.1"," ,0,0907, ","   35.0","0,0731,+","-0.6","0,0915","-3.3","0,1024","-6.1","0,1028","-7.2","0,1116","-12.2","0,1118","0.0","0,0520","-2.2","0,0427","-4.4","0,0419","-8.9","0,0413","-8.9","0,0413","    5325.9","9","    5325.9","0","    913.8"," ,0","     2008"," ,0","      3.81","0","     10.46","0","     -2.84","0"
