"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006106369","2000","45.75","-76.9833","148.0","PEMBROKE SE, ON CA","","","","","","","","","","","        40","C","       177","C","        72","C","        95","C","         0","C","  -29.0","C,0117, ","","","","","","","   30.5","C,0506, ","-1.5","C,0925","-3.0","C,0928","-5.5","C,1023","-11.0","C,1122","-11.0","C,1122","-2.0","C,0520","-3.5","C,0426","-4.5","C,0414","-7.0","C,0413","-14.5","C,0318","","","","","      5.49","C","     11.22","C","     -0.24","C"
"CA006106369","2001","45.75","-76.9833","148.0","PEMBROKE SE, ON CA","       133","C","        65","C","         5","C","      109","","        20","C","","","","","","","","","","","","","   690"," ,C,0314,+","   170"," ,C,0130, ","  33.0"," ,C,0630, ","","","","","","","","","","","","","","","","","","","","","","","    727.7"," ,C","     1708"," ,C","","","","","",""
"CA006106369","2002","45.75","-76.9833","148.0","PEMBROKE SE, ON CA","       138","C","        75","C","         2","C","      133","","        30","C","","","","","","","","","","","","","   290"," ,C,0327, ","   106"," ,C,0318, ","  41.9"," ,C,0611, ","","","","","","","","","","","","","","","","","","","","","","","    676.2"," ,C","     2158"," ,C","","","","","",""
"CA006106369","2003","45.75","-76.9833","148.0","PEMBROKE SE, ON CA","       145","C","        84","C","         5","C","","","        23","C","","","","","","","","","","","","","","","   114"," ,C,0222, ","  34.5"," ,C,0525, ","","","","","","","","","","","","","","","","","","","","","","","    893.6"," ,C","     1563"," ,C","","","","","",""
