"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003027","2009","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.2","W","    234.0","","     234.0","W","        81","W","        35","W","         0","W","         0","W","       150","W","        10","W","       154","W","        17","W","        88"," ","        43"," ","  -17.7","W,1204, ","  23.1"," ,W,0917, ","   34.4","W,0804,+","-0.5","W,0922","-6.6","W,1028","-6.6","W,1028","-11.0","W,1029","-11.0","W,1029","-0.5","W,0427","-2.7","W,0418","-9.3","W,0406","-9.3","W,0406","-9.3","W,0406","    3016.1","1","    3016.1","W","    302.3"," ,W","     10.33","W","     17.97","W","      2.69","W","       270","W","       270","W","      23.7","W","      30.9","W"
"USW00003027","2010","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.2","W","    276.1","","     276.1","W","        86","W","        37","W","         2","W","         0","W","       157","W","        12","W","       161","W","        13","W","        86"," ","        41"," ","  -16.0","W,1231, ","  81.5"," ,W,0707, ","   35.0","W,0605, ","0.0","W,1025","-4.3","W,1026","-5.5","W,1110","-7.7","W,1112","-11.6","W,1125","0.0","W,0513","-4.3","W,0501","-4.9","W,0408","-9.3","W,0321","-9.3","W,0321","    3412.0","0","    3412.0","W","    431.3"," ,W","     10.23","W","     17.34","W","      3.11","W","       270","W","       270","W","      25.9","W","      33.1","W"
"USW00003027","2011","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.6","W","    387.9","","     387.9","W","        71","W","        34","W","         0","W","         7","W","       145","W","        22","W","       158","W","        19","W","        53"," ","        21"," ","  -28.8","W,0203, ","  15.7"," ,W,0730, ","   34.4","W,0623, ","0.0","W,1008","-2.7","W,1027","-6.0","W,1102","-7.7","W,1103","-11.6","W,1204","0.0","W,0520","-3.2","W,0503","-7.1","W,0411","-7.1","W,0411","-10.5","W,0212","    3046.4","4","    3046.4","W","    256.2"," ,W","     10.38","W","     17.84","W","      2.91","W","       230","W","       240","W","      24.6","W","      30.9","W"
"USW00003027","2012","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","","","","","","","        58","W","        19","W","         0","W","","","","","","","","","","","        64"," ","        28"," ","","","  24.4"," ,W,0707, ","","","","","","","","","","","","","","","","","","","","","","","    3042.6","6","    3042.6","W","    234.1"," ,W","","","","","","","","","","","","","",""
"USW00003027","2013","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.2","W","    288.2","","     288.2","W","        73","W","        34","W","         1","W","         1","W","       158","W","        24","W","       148","W","         8","W","        55"," ","        23"," ","  -18.2","W,0115, ","  45.0"," ,W,0703, ","   36.1","W,0627, ","0.0","W,0928","-2.7","W,1005","-4.9","W,1019","-8.2","W,1106","-9.9","W,1124","-6.0","W,0503","-6.0","W,0503","-6.0","W,0503","-9.3","W,0424","-9.3","W,0424","","","","","    347.1"," ,W","      9.89","W","     17.21","W","      2.57","W","       290","W","       300","W","      24.1","W","      33.1","W"
"USW00003027","2014","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.5","W","    224.8","","     224.8","W","        70","W","        34","W","         0","W","         0","W","       152","W","        13","W","       152","W","         7","W","         1"," ","","","  -17.7","W,1231,+","  24.1"," ,W,0728, ","   35.0","W,0726, ","-1.0","W,1013","-3.2","W,1104","-8.2","W,1111","-8.2","W,1111","-14.3","W,1112","-1.0","W,0515","-2.7","W,0513","-8.2","W,0414","-8.2","W,0414","-9.3","W,0316","    3241.9","9","    3241.9","W","    312.5"," ,W","     10.54","W","     17.94","W","      3.14","W","       230","W","       220","W","      25.0","W","      34.4","W"
"USW00003027","2015","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.0","W","    241.8","","     241.8","W","        97","W","        60","W","         5","W","         0","W","       131","W","        22","W","       147","W","         6","W","         1"," ","","","  -15.5","W,0223, ","  60.5"," ,W,0729, ","   35.6","W,0622, ","-1.0","W,1028","-3.2","W,1105","-5.5","W,1116","-8.2","W,1127","-11.6","W,1216","0.0","W,0510","-3.8","W,0418","-6.0","W,0417","-8.8","W,0305","-9.3","W,0304","    3047.1","1","    3047.1","W","    638.3"," ,W","     10.56","W","     17.47","W","      3.66","W","       230","W","       240","W","      21.5","W","      29.1","W"
"USW00003027","2016","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.2","W","    249.9","","     249.9","W","        83","W","        38","W","         4","W","         0","W","       136","W","        16","W","       159","W","        15","W","","","         1"," ","  -15.5","W,0204, ","  62.5"," ,W,0606, ","   34.4","W,0723,+","-0.5","W,1007","-2.7","W,1112","-6.0","W,1118","-8.8","W,1129","-9.3","W,1204","-2.7","W,0502","-2.7","W,0502","-6.6","W,0402","-9.9","W,0327","-9.9","W,0327","    3170.0","0","    3170.0","W","    541.0"," ,W","     10.57","W","     17.84","W","      3.30","W","       330","W","       330","W","      36.2","W","      49.2","W"
"USW00003027","2017","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.5","W","    239.5","","     239.5","W","        68","W","        32","W","         5","W","         0","W","       134","W","         7","W","       168","W","        11","W","","","","","  -17.7","W,0106, ","  40.1"," ,W,0727, ","   35.6","W,0622, ","-2.7","W,1009","-2.7","W,1009","-5.5","W,1010","-7.7","W,1119","-11.6","W,1207","-1.0","W,0520","-2.7","W,0430","-6.6","W,0405","-8.2","W,0302","-9.9","W,0225","    2848.4","4","    2848.4","W","    393.6"," ,W","     11.43","W","     19.16","W","      3.69","W","       260","W","       250","W","      24.6","W","      30.9","W"
"USW00003027","2018","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.3","W","    340.2","","     340.2","W","        69","W","        32","W","         0","W","         0","W","       154","W","         8","W","       166","W","        18","W","","","","","  -17.7","W,1229, ","  22.4"," ,W,1023, ","   35.0","W,0722,+","-4.3","W,1014","-4.3","W,1014","-6.0","W,1015","-14.9","W,1112","-14.9","W,1112","-2.1","W,0503","-3.2","W,0422","-7.7","W,0414","-7.7","W,0414","-9.3","W,0226","    2691.0","0","    2691.0","W","    305.0"," ,W","     11.03","W","     18.80","W","      3.26","W","       240","W","       270","W","      24.6","W","      33.5","W"
"USW00003027","2019","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.5","W","    299.7","","     299.7","W","        81","W","        39","W","         3","W","         1","W","       159","W","        13","W","       155","W","        18","W","         7"," ","         8"," ","  -18.2","W,0101, ","  37.6"," ,W,0716, ","   33.9","W,0826,+","-4.3","W,1010","-4.3","W,1010","-8.8","W,1011","-8.8","W,1011","-9.3","W,1025","-0.5","W,0524","-6.0","W,0401","-6.0","W,0401","-8.8","W,0315","-10.5","W,0304","    3324.8","8","    3324.8","W","    381.7"," ,W","     10.09","W","     17.45","W","      2.74","W","       270","W","       210","W","      26.4","W","      35.8","W"
"USW00003027","2020","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.4","W","    344.2","","     344.2","W","        59","W","        27","W","         0","W","         1","W","       147","W","         8","W","       167","W","        26","W","         3"," ","         4"," ","  -18.8","W,0205, ","  18.0"," ,W,0413, ","   37.2","W,0711, ","-0.5","W,0908","-5.5","W,1025","-5.5","W,1025","-12.1","W,1026","-12.1","W,1026","0.0","W,0509","-4.3","W,0417","-6.0","W,0415","-7.1","W,0413","-14.3","W,0226","    2960.0","0","    2960.0","W","    216.4"," ,W","     10.92","W","     18.77","W","      3.06","W","       300","W","       210","W","      21.9","W","      30.0","W"
"USW00003027","2021","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.4","W","    248.8","","     248.8","W","        62","W","        29","W","         0","W","         2","W","       158","W","        10","W","       151","W","        14","W","         2"," ","","","  -22.1","W,0215, ","  21.3"," ,W,0629, ","   33.9","W,0620, ","-0.5","W,1011","-3.2","W,1015","-5.5","W,1103","-9.3","W,1118","-9.3","W,1118","-0.5","W,0428","-4.9","W,0422","-4.9","W,0422","-8.8","W,0325","-9.3","W,0324","    3255.6","6","    3255.6","W","    252.2"," ,W","     10.42","W","     18.00","W","      2.83","W","       270","W","       270","W","      23.3","W","      30.4","W"
"USW00003027","2022","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.1","W","    241.6","","     241.6","W","        79","W","        38","W","         2","W","         4","W","       159","W","        15","W","       157","W","        13","W","         1"," ","         2"," ","  -23.2","W,0203, ","  51.8"," ,W,0805, ","   35.6","W,0719, ","-2.1","W,1024","-3.2","W,1025","-4.9","W,1104","-7.7","W,1111","-11.0","W,1115","-0.5","W,0525","-3.2","W,0414","-5.5","W,0413","-7.1","W,0331","-9.3","W,0323","    3048.1","1","    3048.1","W","    431.7"," ,W","      9.83","W","     17.31","W","      2.36","W","       300","W","       230","W","      24.1","W","      35.3","W"
"USW00003027","2023","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.1","W","    345.6","","     345.6","W","        69","W","        27","W","         0","W","         0","W","       153","W","        15","W","       160","W","        29","W","         9"," ","        10"," ","  -16.6","W,0210, ","  24.1"," ,W,0519, ","   36.1","W,0718, ","-3.8","W,1013","-3.8","W,1013","-7.7","W,1029","-7.7","W,1029","-11.6","W,1030","-2.7","W,0429","-2.7","W,0429","-6.6","W,0423","-11.0","W,0405","-11.0","W,0405","    3359.4","4","    3359.4","W","    218.9"," ,W","     10.38","W","     17.92","W","      2.85","W","       220","W","       220","W","      27.3","W","      35.3","W"
"USW00003027","2024","35.003027","-105.662781","2158.0","CLINES CORNERS, NM US","       6.0","W","    263.1","","     263.1","W","        69","W","        36","W","         5","W","         2","W","       158","W","        13","W","       167","W","        13","W","        27"," ","        15"," ","  -19.3","W,0116, ","  45.2"," ,W,1019, ","   34.4","W,0606, ","-1.6","W,1030","-3.8","W,1031","-5.5","W,1106","-7.1","W,1109","-11.0","W,1210","0.0","W,0507","-3.8","W,0407","-4.9","W,0402","-9.3","W,0309","-9.3","W,0309","    3030.2","2","    3030.2","W","    443.8"," ,W","     10.73","W","     18.19","W","      3.27","W","       290","W","       280","W","      23.3","W","      30.9","W"
