"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00000362","2011","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        18"," ","         5"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000362","2012","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000362","2013","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        15"," ","         2"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000362","2014","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        38"," ","","","        16"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000362","2015","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","       2.3","W","   1574.3","","    1574.3","W","        74","W","        47","W","         4","W","        0","","         0","W","         0","W","        30","W","         1","W","       270","W","       117","W","       128"," ","        17"," ","        47"," ","   -7.1","W,0108, ","     0"," ,W,1231,+","     3"," ,W,0109, ","  84.3"," ,W,1024, ","   41.1","W,0809, ","-1.0","W,1122","","","","","","","","","0.0","W,0307","-4.9","W,0306","-4.9","W,0306","-7.1","W,0108","","","","","","","    565.3"," ,W","        3"," ,W","     19.60","W","     25.52","W","     13.69","W","       180","W","      12.5","W"
"USW00000362","2016","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","","","   1522.1","","    1522.1","W","        62","W","        43","W","         6","W","        0","","         0","W","         0","W","        26","W","         1","W","       281","W","       109","W","       104"," ","        10"," ","        40"," ","   -7.1","W,1219, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  57.2"," ,W,0417, ","   41.1","W,0812, ","-1.0","W,1120","-6.0","W,1218","-6.0","W,1218","-7.1","W,1219","","","0.0","W,0321","-2.7","W,0204","","","","","","","     922.8","8","     922.8","W","    580.3"," ,W","        0"," ,W","     20.02","W","     25.93","W","     14.11","W","","","",""
"USW00000362","2017","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        68"," ","        10"," ","        20"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000362","2018","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","       2.5","W","   1646.0","","    1646.0","W","        71","W","        41","W","        13","W","        0","","         0","W","         0","W","        39","W","         2","W","       247","W","       119","W","       100"," ","        21"," ","        42"," ","  -12.7","W,0117, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  65.8"," ,W,0604, ","   43.9","W,0723, ","-2.1","W,1113","-4.9","W,1114","-4.9","W,1114","","","","","0.0","W,0314","-4.9","W,0212","-4.9","W,0212","-9.9","W,0118","-9.9","W,0118","","","","","    865.2"," ,W","        0"," ,W","     19.35","W","     25.43","W","     13.27","W","       320","W","      11.2","W"
"USW00000362","2019","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","       2.6","W","   1539.2","","    1539.2","W","        53","W","        28","W","         3","W","        0","","","","         0","W","        36","W","         1","W","       256","W","       122","W","        97"," ","        19"," ","        41"," ","   -6.0","W,1219,+","     0"," ,W,1231,+","","","  44.7"," ,W,0804, ","   37.8","W,0907,+","-2.1","W,1031","-4.9","W,1101","-4.9","W,1101","","","","","-4.9","W,0306","-4.9","W,0306","-4.9","W,0306","","","","","    1252.2","2","    1252.2","W","    381.8"," ,W","","","     19.05","W","     25.27","W","     12.83","W","       320","W","      13.9","W"
"USW00000362","2020","31.417","-97.8","276.1","GATESVILLE MUNICIPAL AIRPORT, TX US","       2.5","W","   1496.7","","    1496.7","W","","","","","","","","","","","         0","W","        32","W","         0","W","       273","W","       110","W","        99"," ","        18"," ","        36"," ","   -4.9","W,0227, ","","","","","","","   41.1","W,0815,+","0.0","W,1116","-3.8","W,1201","","","","","","","0.0","W,0228","-4.9","W,0227","-4.9","W,0227","","","","","    1097.9","9","    1097.9","W","","","","","     19.55","W","     25.84","W","     13.26","W","       350","W","      12.5","W"
