"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00345068","1943","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","   1251.3","","    1251.3","6","        56","6","        38","6","         7","6","","","","","         0","6","       108","6","         3","6","       217","6","        99","6","","","","","  -17.2","6,0120,+","","","",""," 132.1"," ,6,0510, ","   43.3","6,0803, ","-3.3","6,1027","-3.3","6,1027","-4.4","6,1110","-12.8","6,1215","-12.8","6,1215","-3.3","6,0322","-3.3","6,0322","-5.0","6,0309","-7.8","6,0308","-12.2","6,0307","    1762.7","7","    1762.7","6","    717.8"," ,6","","","     16.27","6","     23.84","6","      8.69","6","     76998","6"
"USC00345068","1944","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","   1140.6","","    1140.6","6","        90","6","        56","6","         6","6","","","","","         1","6","        77","6","         1","6","       214","6","        85","6","","","","","  -20.0","6,0109, ","","","","","  58.9"," ,6,1003, ","   41.7","6,0811,+","0.0","6,1120","-5.0","6,1127","-5.0","6,1127","-6.7","6,1201","","","-3.9","6,0331","-3.9","6,0331","-4.4","6,0330","-7.2","6,0213","-8.9","6,0212","    1855.4","4","    1855.4","6","    735.9"," ,6","","","     16.32","6","     23.17","6","      9.46","6","     77880","6"
"USC00345068","1945","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","    961.9","","     961.9","6","        84","6","        56","6","        15","6","","","","","         0","6","        86","6","         2","6","       215","6","        76","6","","","","","  -12.2","6,1219, ","","","","","  94.0"," ,6,0927, ","   39.4","6,0818, ","-0.6","6,1114","-5.0","6,1122","-5.0","6,1122","-7.2","6,1123","-11.1","6,1216","-2.2","6,0406","-2.2","6,0406","-9.4","6,0301","-9.4","6,0301","-9.4","6,0301","    1801.8","8","    1801.8","6","    968.1"," ,6","","","     15.79","6","     22.72","6","      8.85","6","     71599","6"
"USC00345068","1946","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1635.6","6","    1635.6","6","","","","","","","","","","","",""
"USC00345068","1947","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00345068","1948","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00345068","1949","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","","","","","","","","","","","","","","","","","","","","","        16"," ","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00345068","2020","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00345068","2021","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","        73","7","        45","7","         7","7","","","","","","","","","","","","","","","         3"," ","        16"," ","","","","","","","  99.3"," ,7,0627, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    797.5"," ,7","","","","","","","","","",""
"USC00345068","2022","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","        77","7","        39","7","        11","7","","","","","","","","","","","","","","","         6"," ","        13"," ","","","","","","","  82.6"," ,7,0424, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    848.9"," ,7","","","","","","","","","",""
"USC00345068","2023","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","        89","7","        58","7","        10","7","","","","","","","","","","","","","","","         3"," ","        11"," ","","","","","","","  65.3"," ,7,0708, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    768.4"," ,7","","","","","","","","","",""
"USC00345068","2024","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","        79","7","        48","7","         8","7","        1","","         1","7","","","","","","","","","","","         9"," ","        23"," ","","","    51"," ,7,0212, ","    51"," ,7,0212, ","  62.2"," ,7,1103, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    733.2"," ,7","       51"," ,7","","","","","","","",""
"USC00345068","2025","34.63582","-98.40338","356.6","LAWTON 2 N, OK US","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
