"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00241880","1960","46.98333","-106.76667","880.9","COHAGEN 9 WSW, MT US","","","","","        32","0","        17","0","         0","0","","","         5","0","","","","","","","","","","","         4"," ","","","","","    51"," ,0,0221,+","  11.4"," ,0,0615,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    116.2"," ,0","      248"," ,0","","","","","",""
"USC00241880","1965","46.98333","-106.76667","880.9","COHAGEN 9 WSW, MT US","    194.4","","     194.4","0","        75","0","        40","0","         2","0","","","","","        41","0","       190","0","        59","0","       126","0","        18","0","        39"," ","  -30.6","0,0108, ","","","","","  38.1"," ,0,0506, ","   39.4","0,0812, ","-0.6","0,0905","-4.4","0,0917","-4.4","0,0917","-6.7","0,1020","-9.4","0,1110","-0.6","0,0527","-2.2","0,0418","-10.0","0,0417","-10.0","0,0417","-10.0","0,0417","","","","","    332.4"," ,0","","","      5.91","0","     13.30","0","     -1.48","0"
"USC00241880","1966","46.98333","-106.76667","880.9","COHAGEN 9 WSW, MT US","    296.2","","     296.2","0","        63","0","        20","0","         2","0","      112","","        12","0","        46","0","       179","0","        61","0","       136","0","        37","0","        40"," ","  -31.7","0,0125, ","   305"," ,0,0306,+","   254"," ,0,0302, ","  25.4"," ,0,0701,+","   40.6","0,0716, ","-0.6","0,1009","-2.8","0,1010","-7.2","0,1015","-7.2","0,1015","-14.4","0,1101","-1.7","0,0512","-3.3","0,0502","-12.2","0,0430","-12.2","0,0430","-12.2","0,0430","    4453.6","6","    4453.6","0","    266.5"," ,0","      789"," ,0","      6.36","0","     14.19","0","     -1.49","0"
