"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"JAW00043326","1955","35.03333","135.86667","93.3","CAMP OTSU, JA","        2","","    51"," ,X,0127,+"
"JAW00043326","1956","35.03333","135.86667","93.3","CAMP OTSU, JA","        1","","   102"," ,X,0212, "
