"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00414770","1989","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","    867.7","","     867.7","0","        36","0","        25","0","         5","0","        0","","         0","0","         1","0","        74","0","         5","0","       239","0","        56","0","","","  -17.8","0,1222, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.8"," ,0,0828, ","   40.6","0,0702, ","-3.3","0,1018","-3.3","0,1018","-6.7","0,1101","-6.7","0,1101","-13.3","0,1211","-2.2","0,0411","-2.2","0,0411","-4.4","0,0321","-9.4","0,0305","-9.4","0,0305","    1454.1","1","    1454.1","0","    397.4"," ,0","        0"," ,0","     16.13","0","     23.55","0","      8.71","0"
"USC00414770","1990","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","","","","","        53","0","        40","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.5"," ,0,0923, ","","","","","","","","","","","","","","","","","","","","","","","    1803.5","5","    1803.5","0","    652.6"," ,0","        0"," ,0","","","","","",""
"USC00414770","1991","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","    610.1","","     610.1","0","        65","0","        54","0","         6","0","        0","","         0","0","         0","0","        57","0","         2","0","       219","0","        32","0","","","   -7.2","0,1103,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,0522, ","   37.2","0,0618, ","-3.9","0,1030","-3.9","0,1030","-4.4","0,1031","-7.2","0,1102","","","-4.4","0,0331","-4.4","0,0331","-4.4","0,0331","-7.2","0,0121","","","","","","","    618.9"," ,0","        0"," ,0","     15.36","0","     22.24","0","      8.47","0"
"USC00414770","1992","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","    705.3","","     705.3","0","","","","","","","        0","","         4","0","         0","0","        55","0","         2","0","       229","0","        52","0","","","  -14.4","0,0115, ","     0"," ,0,1231,+","   127"," ,0,0118, ","","","   37.8","0,0706, ","-0.6","0,1103","-3.9","0,1121","-9.4","0,1124","-9.4","0,1124","-9.4","0,1124","0.0","0,0402","-2.2","0,0311","-4.4","0,0225","-7.8","0,0119","-11.1","0,0118","    1804.5","5","    1804.5","0","","","      356"," ,0","     15.62","0","     22.74","0","      8.49","0"
"USC00414770","1993","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","","","","","","","","","","","        0","","         0","0","","","","","         2","0","       218","0","        47","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   37.2","0,0624, ","","","","","","","","","","","","","","","","","","","","","    1559.7","7","    1559.7"," ","","","        0"," ,0","","","     23.20","0","",""
"USC00414770","1994","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0","T,0,0131, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,0","","","","","",""
"USC00414770","1995","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00414770","1996","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","    943.3","","     943.3","0","","","","","","","        0","","         0","0","         0","0","        55","0","         7","0","       250","0","        66","0","","","  -11.1","0,1218, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   39.4","0,0620, ","-3.9","0,1021","-3.9","0,1021","-4.4","0,1022","-10.6","0,1217","-10.6","0,1217","0.0","0,0406","-2.8","0,0326","-10.0","0,0309","-10.0","0,0309","-10.0","0,0309","","","","","","","        0"," ,0","     16.96","0","     24.17","0","      9.74","0"
"USC00414770","1997","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","","","","","        50","0","        36","0","         2","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  44.5"," ,0,0219, ","","","","","","","","","","","","","","","","","","","","","","","    1608.6","6","    1608.6","0","    416.2"," ,0","        0"," ,0","","","","","",""
"USC00414770","1998","31.0157","-104.1108","1402.7","KENT 8 SE, TX US","","","","","        32","0","        21","0","         2","0","","","         2","0","","","","","","","","","","","","","","","","","   188"," ,0,1211, ","  35.6"," ,0,1020, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    252.2"," ,0","      244"," ,0","","","","","",""
