"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF006778340","1953","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","","","","","        54","I","        36","I","         4","I","         0","G","         2","G","         0","G","       272","G","         5","G","   -1.1","G,0731, ","  34.0"," ,I,1104, ","   34.8","G,1030, ","-0.9","G,0706","","","","","","","     809.3","3","     809.3","G","    443.0"," ,I","     17.69","G","     24.09","G","     11.28","G"
"SF006778340","1955","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    530.4","","     530.4","G","        68","I","        44","I","         6","I","         0","G","         4","G","         0","G","       271","G","         6","G","   -2.4","G,0808, "," 109.0"," ,I,0211, ","   35.6","G,1112, ","0.0","G,0629","","","-0.8","G,0810","-2.4","G,0808","     780.3","3","     780.3","G","    651.0"," ,I","     17.46","G","     23.95","G","     10.96","G"
"SF006778340","1956","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    513.7","","     513.7","G","        63","I","        41","I","         2","I","         0","G","         0","G","         0","G","       301","G","         3","G","    1.0","G,0829,+","  37.0"," ,I,0214, ","   33.0","G,1015, ","","","","","","","","","     628.8","8","     628.8","G","    427.0"," ,I","     18.08","G","     24.83","G","     11.34","G"
"SF006778340","1961","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    640.2","","","","        59","I","        37","I","         5","I","         0","G","         0","G","         0","G","       280","G","        17","G","    0.9","G,0809, ","  37.0"," ,I,1219, ","   36.8","G,1024, ","","","","","","","","","     649.0","0","     649.0","G","    419.0"," ,I","     18.35","G","     24.94","G","     11.77","G"
"SF006778340","1962","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    682.5","","     682.5","G","        47","I","        35","I","         4","I","         0","G","         0","G","         0","G","       308","G","        22","G","    0.1","G,0625, ","  45.0"," ,I,1115, ","   36.1","G,1112, ","","","","","","","","","     632.6","6","     632.6","G","    418.0"," ,I","     18.63","G","     25.60","G","     11.66","G"
"SF006778340","1963","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    610.0","","     610.0","G","        49","I","        30","I","         4","I","         0","G","         1","G","         0","G","       270","G","         8","G","    0.0","G,0715, ","  70.0"," ,I,0124, ","   34.4","G,1006, ","0.0","G,0715","","","","","","","     792.7","7","     792.7","G","    385.0"," ,I","     17.71","G","     24.24","G","     11.18","G"
"SF006778340","1964","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    730.6","","     730.6","G","        53","I","        42","I","         6","I","         0","G","        13","G","         0","G","       262","G","         9","G","   -2.8","G,0629, ","  67.0"," ,I,0114, ","   35.1","G,0229, ","-0.5","G,0619","-2.4","G,0627","0.0","G,0815","","","     882.6","6","     882.6","G","    569.0"," ,I","     17.77","G","     24.25","G","     11.29","G"
"SF006778340","1965","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    556.8","","     556.8","G","        45","I","        30","I","         1","I","         0","G","         3","G","         0","G","       273","G","        13","G","   -0.2","G,0625,+","  27.0"," ,I,0924, ","   35.0","G,0226, ","0.0","G,0603","","","","","","","     809.3","3","     809.3","G","    320.0"," ,I","     17.88","G","     24.60","G","     11.16","G"
"SF006778340","1966","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    697.8","","     697.8","G","        36","I","        24","I","         3","I","         0","G","         0","G","         0","G","       282","G","        17","G","    0.1","G,0727, ","  78.0"," ,I,0126, ","   35.8","G,1129, ","","","","","","","","","     671.7","7","     671.7","G","    336.0"," ,I","     18.49","G","     25.00","G","     11.98","G"
"SF006778340","1967","-23.917","29.483","1327.0","PIETERSBURG MUNICIPAL, SF","    665.8","","     665.8","G","        52","I","        34","I","         1","I","         0","G","         1","G","         0","G","       267","G","         7","G","   -0.5","G,0710, ","  34.0"," ,I,0405, ","   33.8","G,1116, ","-0.5","G,0710","","","","","","","     756.9","9","     756.9","G","    374.0"," ,I","     18.01","G","     24.18","G","     11.84","G"
