"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013923","1949","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1285.2","","    1285.2","X","        94","X","        60","X","        15","X","        2","","         1","X","         0","X","        42","X","         7","X","       223","X","        75","X","        91"," ","        61"," ","  -15.6","X,0131, ","    25"," ,X,0131,+","    36"," ,X,0130, ","  70.1"," ,X,0124, ","   40.0","X,0814, ","0.0","X,1122","-2.2","X,1215","","","","","","","-1.1","X,0318","-2.8","X,0214","-9.4","X,0201","-9.4","X,0201","-9.4","X,0201","","","","","   1036.9"," ,X","       36"," ,X","     17.66","X","     23.08","X","     12.23","X","","","",""
"USW00013923","1950","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1151.4","","    1151.4","X","        81","X","        53","X","        16","X","        6","","         2","X","         0","X","        45","X","         6","X","       239","X","        50","X","        79"," ","        55"," ","  -12.8","X,1206, ","    51"," ,X,0202,+","    51"," ,X,0131, "," 108.0"," ,X,0705, ","   36.1","X,0812,+","0.0","X,1104","-3.3","X,1110","-6.7","X,1124","-6.7","X,1124","-9.4","X,1205","-1.1","X,0320","-2.8","X,0314","-4.4","X,0313","-8.3","X,0105","-9.4","X,0104","    1321.4","4","    1321.4","X","   1171.4"," ,X","       76"," ,X","     17.54","X","     23.06","X","     12.02","X","","","",""
"USW00013923","1951","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1432.8","","    1432.8","X","        76","X","        52","X","         7","X","        3","","         2","X","         0","X","        48","X","         8","X","       231","X","        98","X","        59"," ","        56"," ","  -13.9","X,0201, ","   102"," ,X,0215,+","   102"," ,X,0214, ","  48.3"," ,X,0702,+","   40.6","X,0817,+","-2.2","X,1102","-2.2","X,1102","-5.6","X,1118","-8.9","X,1215","-8.9","X,1215","-0.6","X,0319","-3.3","X,0314","-5.6","X,0216","-6.7","X,0214","-13.3","X,0202","    1467.3","3","    1467.3","X","    729.1"," ,X","      140"," ,X","     18.04","X","     23.78","X","     12.30","X","       315","X","      32.2","X"
"USW00013923","1952","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1523.1","","    1523.1","X","        68","X","        46","X","         4","X","        1","","         2","X","         0","X","        30","X","         0","X","       224","X","       114","X","        56"," ","        43"," ","   -5.0","X,0123, ","    25"," ,X,1128, ","    51"," ,X,0215, ","  43.2"," ,X,1124, ","   40.0","X,0817, ","-1.1","X,1126","-2.2","X,1127","","","","","","","-2.2","X,0323","-2.2","X,0323","-5.0","X,0123","","","","","    1382.3","3","    1382.3","X","    642.5"," ,X","       76"," ,X","     18.61","X","     24.33","X","     12.89","X","","","",""
"USW00013923","1953","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1492.4","","    1492.4","X","        69","X","        51","X","        13","X","        0","","         1","X","         0","X","        26","X","         1","X","       228","X","       109","X","        58"," ","        42"," ","   -8.3","X,1223,+","     0","T,X,0220,+","    69"," ,X,0123, ","  68.8"," ,X,0405, ","   41.1","X,0811, ","0.0","X,1109","-7.8","X,1222","-7.8","X,1222","-7.8","X,1222","","","-3.3","X,0222","-3.3","X,0222","-7.2","X,0117","-7.2","X,0117","","","    1393.1","1","    1393.1","X","    892.4"," ,X","       79"," ,X","     18.74","X","     24.29","X","     13.20","X","","","",""
"USW00013923","1954","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1657.8","","    1657.8","X","        60","X","        47","X","        10","X","        5","","         2","X","         0","X","        26","X","         3","X","       238","X","       115","X","        50"," ","        44"," ","  -12.2","X,0122, ","   127"," ,X,0122, ","   191"," ,X,0121, ","  90.4"," ,X,0930, ","   42.2","X,0830,+","-2.8","X,1213","-2.8","X,1213","","","","","","","-1.7","X,0315","-2.8","X,0314","-5.0","X,0123","-12.2","X,0122","-12.2","X,0122","    1322.8","8","    1322.8","X","    874.0"," ,X","      234"," ,X","     19.37","X","     25.16","X","     13.59","X","","","",""
"USW00013923","1955","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1489.1","","    1489.1","X","        60","X","        44","X","        11","X","        0","","         1","X","         0","X","        43","X","         0","X","       231","X","        86","X","        65"," ","        44"," ","   -9.4","X,0211, ","     0","T,X,0406,+","    25"," ,X,0109, ","  62.0"," ,X,0427, ","   38.9","X,0824, ","-2.2","X,1116","-2.2","X,1116","-5.0","X,1128","","","","","-4.4","X,0327","-4.4","X,0327","-4.4","X,0327","-6.7","X,0326","-9.4","X,0211","    1358.1","1","    1358.1","X","    800.2"," ,X","       35"," ,X","     18.36","X","     23.87","X","     12.84","X","","","",""
"USW00013923","1956","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1762.7","","    1762.7","X","        63","X","        37","X","         7","X","        8","","         2","X","         0","X","        36","X","         3","X","       241","X","       122","X","        59"," ","        30"," ","  -11.1","X,0119, ","   102"," ,X,0119, ","   104"," ,X,0118, ","  57.9"," ,X,1219, ","   41.7","X,0816,+","-0.6","X,1109","-4.4","X,1129","-4.4","X,1129","","","","","-2.2","X,0316","-2.2","X,0316","-4.4","X,0203","-11.1","X,0119","-11.1","X,0119","    1497.2","2","    1497.2","X","    568.0"," ,X","      145"," ,X","     19.25","X","     24.95","X","     13.53","X","       315","X","      36.0","X"
"USW00013923","1957","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1259.0","","    1259.0","X","       109","X","        79","X","        21","X","        0","","         1","X","         0","X","        29","X","         5","X","       202","X","        76","X","       113"," ","        63"," ","   -9.4","X,0117,+","     0","T,X,0128,+","    41"," ,X,0127, "," 113.5"," ,X,1104, ","   39.4","X,0729, ","0.0","X,1026","-6.7","X,1211","-6.7","X,1211","-6.7","X,1211","","","-1.1","X,0413","-2.8","X,0308","-4.4","X,0123","-9.4","X,0117","-9.4","X,0117","    1466.9","9","    1466.9","X","   1545.8"," ,X","       49"," ,X","     17.58","X","     22.34","X","     12.82","X","       270","X","      26.7","X"
"USW00013923","1958","33.71667","-96.66667","232.9","PERRIN AFB, TX US","   1349.1","","    1349.1","X","        99","X","        53","X","        12","X","        5","","         4","X","         0","X","        46","X","         6","X","       205","X","        84","X","        80"," ","        55"," ","  -11.7","X,1214, ","    76"," ,X,1213, ","    66"," ,X,1213, ","  92.2"," ,X,0114, ","   40.0","X,0828, ","0.0","X,1127","-2.2","X,1128","-8.3","X,1213","-8.3","X,1213","-11.7","X,1214","0.0","X,0318","-3.9","X,0217","-6.1","X,0216","-8.9","X,0213","-8.9","X,0213","    1661.6","6","    1661.6","X","    950.1"," ,X","      209"," ,X","     17.34","X","     22.27","X","     12.41","X","","","",""
