"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MXM00076843","1988","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        86","S","        56","S","        11","S","","","","","","","  66.3"," ,S,0619, ","","","    928.9"," ,S","",""
"MXM00076843","1989","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        85","S","        50","S","         7","S","         0","S","       343","S","       160","S","  74.4"," ,S,0921, ","   40.0","S,0501, ","    781.5"," ,S","     31.87","S"
"MXM00076843","1990","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","","","","","","","         0","S","       338","S","       197","S","","","   40.6","S,0430, ","","","     32.37","S"
"MXM00076843","1996","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","       123","S","        73","S","        17","S","","","","","",""," 120.1"," ,S,0524, ","","","   1516.3"," ,S","",""
"MXM00076843","2005","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        83","S","        48","S","         8","S","","","","","","","  51.3"," ,S,1006, ","","","    741.9"," ,S","",""
"MXM00076843","2007","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        72","S","        48","S","         8","S","","","","","","","  62.5"," ,S,0824, ","","","    730.8"," ,S","",""
"MXM00076843","2011","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        96","S","        65","S","        19","S","","","","","","","  89.7"," ,S,0906, ","","","   1230.4"," ,S","",""
"MXM00076843","2012","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        87","S","        53","S","        10","S","","","","","","","  65.5"," ,S,0711, ","","","    840.8"," ,S","",""
"MXM00076843","2013","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        94","S","        61","S","        15","S","","","","","","","  63.0"," ,S,0627, ","","","   1007.7"," ,S","",""
"MXM00076843","2014","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        97","S","        63","S","        16","S","","","","","",""," 382.0"," ,S,0927, ","","","   1512.8"," ,S","",""
"MXM00076843","2017","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","       102","S","        50","S","        12","S","","","","","","","  65.8"," ,S,0715, ","","","   1033.4"," ,S","",""
"MXM00076843","2018","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        87","S","        51","S","         8","S","","","","","","","  56.9"," ,S,0625, ","","","    787.9"," ,S","",""
"MXM00076843","2019","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        97","S","        46","S","         8","S","","","","","","","  56.4"," ,S,0827, ","","","    700.1"," ,S","",""
"MXM00076843","2020","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        96","S","        55","S","        16","S","","","","","","","  86.1"," ,S,0808, ","","","   1112.0"," ,S","",""
"MXM00076843","2022","16.77","-93.341","1051.9","FRANCISCO SARABIA, MX","        95","S","        58","S","         9","S","","","","","","","  71.1"," ,S,0830, ","","","    863.1"," ,S","",""
