"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"JAM00047772","1953","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       180","S","        27","S","","","   35.0","S,0823,+","","","     20.32","S"
"JAM00047772","1955","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       181","S","        46","S","","","   35.6","S,0722, ","","","     20.83","S"
"JAM00047772","1956","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       181","S","        41","S","","","   37.8","S,0803, ","","","     19.96","S"
"JAM00047772","1957","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       180","S","        30","S","","","   35.6","S,0821, ","","","     19.82","S"
"JAM00047772","1958","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       184","S","        34","S","","","   35.0","S,0731, ","","","     20.58","S"
"JAM00047772","1959","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       195","S","        50","S","","","   38.3","S,0803, ","","","     21.29","S"
"JAM00047772","1960","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       191","S","        47","S","","","   36.7","S,0802, ","","","     21.12","S"
"JAM00047772","1963","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       184","S","        48","S","","","   37.2","S,0719, ","","","     20.35","S"
"JAM00047772","1964","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       196","S","        68","S","","","   37.2","S,0815, ","","","     21.39","S"
"JAM00047772","1973","34.683","135.517","83.0","OSAKA, JA","        98","S","        61","S","        10","S","         0","S","       167","S","        46","S","  77.0"," ,S,1014, ","   36.0","S,0813,+","   1018.5"," ,S","     20.52","S"
"JAM00047772","1974","34.683","135.517","83.0","OSAKA, JA","       114","S","        80","S","        18","S","         0","S","       177","S","        28","S"," 106.9"," ,S,0409, ","   35.0","S,0824,+","   1400.9"," ,S","     20.21","S"
"JAM00047772","1975","34.683","135.517","83.0","OSAKA, JA","       121","S","        81","S","         6","S","         0","S","       159","S","        35","S","  91.9"," ,S,0807, ","   36.0","S,0803,+","   1032.3"," ,S","     20.56","S"
"JAM00047772","1976","34.683","135.517","83.0","OSAKA, JA","       112","S","        75","S","        10","S","         0","S","       172","S","        22","S","  83.1"," ,S,0909, ","   35.0","S,0823,+","   1115.5"," ,S","     20.29","S"
"JAM00047772","1977","34.683","135.517","83.0","OSAKA, JA","       114","S","        79","S","        10","S","         0","S","       193","S","        44","S","  69.1"," ,S,1117, ","   36.0","S,0804,+","   1150.6"," ,S","     21.17","S"
"JAM00047772","1978","34.683","135.517","83.0","OSAKA, JA","       102","S","        63","S","        10","S","         0","S","       179","S","        60","S"," 134.9"," ,S,0710, ","   38.0","S,0812, ","   1031.1"," ,S","     21.42","S"
"JAM00047772","1979","34.683","135.517","83.0","OSAKA, JA","       126","S","        93","S","        14","S","         0","S","       187","S","        33","S"," 115.1"," ,S,1001, ","   36.0","S,0812,+","   1550.7"," ,S","     21.55","S"
"JAM00047772","1980","34.683","135.517","83.0","OSAKA, JA","       140","S","       104","S","        17","S","         0","S","       171","S","        15","S","  81.0"," ,S,1019, ","   36.0","S,0524, ","   1733.7"," ,S","     20.14","S"
"JAM00047772","1981","34.683","135.517","83.0","OSAKA, JA","       130","S","       100","S","         8","S","         0","S","       173","S","        38","S","  56.9"," ,S,1009, ","   37.0","S,0820, ","   1174.2"," ,S","     20.13","S"
"JAM00047772","1982","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       185","S","        14","S","","","   34.6","S,0825, ","","","     20.42","S"
"JAM00047772","1983","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       183","S","        44","S","","","   38.5","S,0815, ","","","     20.84","S"
"JAM00047772","1984","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       178","S","        50","S","","","   36.9","S,0808, ","","","     20.29","S"
"JAM00047772","1985","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       189","S","        55","S","","","   38.1","S,0819, ","","","     20.90","S"
"JAM00047772","1986","34.683","135.517","83.0","OSAKA, JA","","","","","","","         0","S","       175","S","        42","S","","","   35.9","S,0902, ","","","     20.30","S"
