"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA005031041","2000","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    119.1","","     119.1","C","        64","C","       168","C","       115","C","        59","C","         0","C","  -33.2","C,0116, ","   29.9","C,0723, ","-1.2","C,0923","-5.2","C,1008","-5.2","C,1008","-7.3","C,1111","-13.5","C,1114","-1.0","C,0514","-5.2","C,0416","-5.2","C,0416","-9.7","C,0415","-9.7","C,0415","","","","","      2.72","C","      6.99","C","     -1.56","C","","","",""
"CA005031041","2001","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    174.9","","     174.9","C","        43","C","       171","C","       108","C","        74","C","         1","C","  -30.3","C,0221, ","   32.2","C,0804, ","-2.1","C,1005","-2.8","C,1006","-4.5","C,1022","-7.0","C,1126","-13.6","C,1201","-0.7","C,0424","-5.9","C,0422","-5.9","C,0422","-9.3","C,0415","-9.3","C,0415","    5925.6","6","    5925.6","C","      3.83","C","      8.11","C","     -0.45","C","","","",""
"CA005031041","2002","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    177.9","","     177.9","C","        52","C","       218","C","       130","C","        79","C","         0","C","  -32.9","C,0129, ","   32.0","C,0627, ","-1.4","C,0925","-2.3","C,0928","-5.6","C,1013","-9.0","C,1016","-9.0","C,1016","-0.8","C,0524","-3.7","C,0507","-7.1","C,0426","-7.1","C,0426","-9.9","C,0406","    5665.5","5","    5665.5","C","      2.37","C","      6.80","C","     -2.05","C","","","",""
"CA005031041","2003","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    200.6","","     200.6","C","        61","C","       181","C","       124","C","        80","C","         1","C","  -32.6","C,0302, ","   33.7","C,0814, ","-1.4","C,0930","-3.4","C,1001","-5.5","C,1031","-10.7","C,1101","-10.7","C,1101","-0.4","C,0520","-4.8","C,0429","-4.8","C,0429","-9.2","C,0406","-9.2","C,0406","    5925.2","2","    5925.2","C","      2.85","C","      7.19","C","     -1.49","C","","","",""
"CA005031041","2004","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","     51.2","","      51.2","C","        68","C","       185","C","       111","C","        44","C","         0","C","  -36.4","C,0129, ","   30.1","C,0718, ","-0.2","C,1003","-2.7","C,1004","-6.0","C,1108","-7.5","C,1111","-9.8","C,1123","-1.6","C,0514","-2.7","C,0513","-6.1","C,0502","-6.9","C,0411","-13.2","C,0326","    5978.6","6","    5978.6","C","      1.87","C","      6.21","C","     -2.47","C","","","",""
"CA005031041","2005","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    146.8","","     146.8","C","        58","C","       158","C","       110","C","        56","C","         0","C","  -39.7","C,0117, ","   31.9","C,0801, ","-0.7","C,1006","-5.6","C,1113","-5.6","C,1113","-9.5","C,1115","-9.5","C,1115","-2.1","C,0511","-5.0","C,0502","-5.0","C,0502","-8.9","C,0327","-8.9","C,0327","    5871.8","8","    5871.8","C","      3.27","C","      7.42","C","     -0.89","C","","","",""
"CA005031041","2006","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    167.7","","     167.7","C","        36","C","       179","C","       114","C","        89","C","         0","C","  -32.6","C,0217, ","   31.7","C,0723, ","0.0","C,1009","-4.7","C,1011","-4.7","C,1011","-8.2","C,1103","-10.8","C,1110","-1.0","C,0505","-4.9","C,0408","-4.9","C,0408","-8.1","C,0404","-13.4","C,0325","    5131.4","4","    5131.4","C","      4.29","C","      8.61","C","     -0.03","C","","","",""
"CA005031041","2008","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","     98.0","","      98.0","C","        80","C","       183","C","       128","C","        65","C","         0","C","  -32.8","C,0215, ","   29.9","C,0630, ","-0.6","C,1026","-3.2","C,1028","-6.2","C,1108","-8.0","C,1109","-9.5","C,1116","-2.7","C,0511","-2.7","C,0511","-5.1","C,0429","-7.2","C,0408","-12.8","C,0406","    6127.5","5","    6127.5","C","      1.38","C","      5.69","C","     -2.92","C","","","",""
"CA005031041","2010","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    134.9","","     134.9","C","        39","C","       151","C","       111","C","        68","C","         0","C","  -30.6","C,0102, ","   30.4","C,0726, ","-0.6","C,1017","-4.1","C,1029","-4.6","C,1115","-8.5","C,1117","-11.7","C,1118","-0.2","C,0508","-4.7","C,0408","-4.7","C,0408","-7.0","C,0327","-9.2","C,0326","    5167.3","3","    5167.3","C","      4.24","C","      8.13","C","      0.35","C","","","",""
"CA005031041","2011","50.6333","-96.9833","217.0","GIMLI HARBOUR CS, MB CA","    202.7","","     202.7","C","        57","C","       178","C","       107","C","        83","C","         4","C","  -33.4","C,0120, ","   35.1","C,0823, ","-1.4","C,1018","-3.2","C,1027","-5.5","C,1108","-10.4","C,1116","-10.4","C,1116","-2.6","C,0502","-2.6","C,0502","-6.5","C,0501","-7.5","C,0419","-11.1","C,0413","    5899.5","5","    5899.5","C","      3.37","C","      7.72","C","     -0.99","C","","","",""
