"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SFM00068816","1988","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       220","S","        13","S","","","","","   37.3","S,0210, ","","","     23.20","S","",""
"SFM00068816","1990","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","        94","S","        52","S","         6","S","","","","","","","","","","","","","  35.6"," ,S,0520, ","","","    574.6"," ,S","","","",""
"SFM00068816","1991","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       224","S","         5","S","","","","","   38.0","S,0329, ","","","     22.91","S","",""
"SFM00068816","1993","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       238","S","        18","S","","","","","   35.2","S,0210,+","","","     23.54","S","",""
"SFM00068816","1994","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       241","S","        18","S","","","","","   37.7","S,0106, ","","","     23.74","S","",""
"SFM00068816","1996","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       210","S","         8","S","","","","","   34.8","S,0406, ","","","     22.74","S","",""
"SFM00068816","1997","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       237","S","        13","S","","","","","   36.1","S,0106,+","","","     23.69","S","",""
"SFM00068816","1998","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       228","S","        16","S","","","","","   36.5","S,0105,+","","","     23.69","S","",""
"SFM00068816","1999","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       248","S","        32","S","","","","","   37.3","S,0331,+","","","     24.80","S","",""
"SFM00068816","2000","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       242","S","        20","S","","","","","   41.3","S,0119, ","","","     24.08","S","",""
"SFM00068816","2001","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       232","S","        12","S","","","","","   36.9","S,0210,+","","","     23.61","S","",""
"SFM00068816","2002","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       225","S","        23","S","","","","","   36.2","S,0226,+","","","     23.63","S","",""
"SFM00068816","2010","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       247","S","        17","S","","","","","   38.5","S,0309, ","","","     24.08","S","",""
"SFM00068816","2011","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       228","S","        25","S","","","","","   37.1","S,0301,+","","","     23.97","S","",""
"SFM00068816","2012","-33.965","18.602","46.0","CAPE TOWN INTERNATIONAL, SF","","","","","","","","","","","         0","S","       213","S","        18","S","","","","","   37.4","S,0413, ","","","     23.43","S","",""
