"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048406","1925","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.0","","       0.0","6","        50","6","        45","6","         1","6","","","","","         3","6","       244","6","        21","6","        23","6","         0","6","","","  -20.0","6,0311, ","","","","","  26.2"," ,6,0809, ","   27.2","6,0713, ","-1.1","6,0821","-3.9","6,0908","-6.1","6,0920","-7.8","6,0929","-10.6","6,1012","-0.6","6,0607","-5.6","6,0606","-5.6","6,0606","-11.7","6,0424","-11.7","6,0424","","","","","    357.8"," ,6","","","      3.68","6","     10.53","6","     -3.16","6"
"USC00048406","1926","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.0","","       0.0","6","        59","6","        42","6","         6","6","      143","","        36","6","        11","6","       211","6","        26","6","        51","6","         0","6","","","  -24.4","6,1224, ","  1295"," ,6,1127, ","   610"," ,6,1126, ","  49.5"," ,6,1020, ","   28.9","6,0919, ","-2.2","6,0831","-2.2","6,0831","-7.8","6,0930","-7.8","6,0930","-11.1","6,1030","-1.1","6,0708","-3.9","6,0524","-5.0","6,0511","-6.7","6,0509","-8.9","6,0508","    5292.6","6","    5292.6","6","    577.2"," ,6","     5198"," ,6","      4.42","6","     11.46","6","     -2.62","6"
"USC00048406","1927","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.0","","       0.0","6","        60","6","        45","6","         7","6","","","        43","6","        15","6","       240","6","        39","6","        22","6","         0","6","","","  -21.1","6,0310, ","","","   635"," ,6,0214, ","  56.1"," ,6,0215, ","   27.8","6,0918, ","0.0","6,0824","-2.2","6,0909","-6.7","6,0910","-6.7","6,0910","-11.1","6,1101","-2.8","6,0629","-2.8","6,0629","-7.2","6,0531","-7.2","6,0531","-8.9","6,0522","    5309.7","7","    5309.7","6","    594.8"," ,6","     5750"," ,6","      3.44","6","     10.37","6","     -3.50","6"
"USC00048406","1928","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.3","","       0.3","6","        41","6","        25","6","         1","6","","","        29","6","        12","6","       219","6","        19","6","        58","6","         0","6","","","  -23.9","6,0117, ","","","   381"," ,6,0514, ","  65.5"," ,6,0515, ","   25.6","6,0728, ","0.0","6,0911","-2.2","6,1003","-11.1","6,1011","-11.1","6,1011","-11.1","6,1011","0.0","6,0618","-6.1","6,0611","-6.1","6,0611","-6.7","6,0425","-9.4","6,0408","    5116.0","0","    5116.0","6","    258.6"," ,6","     2766"," ,6","      4.56","6","     11.67","6","     -2.56","6"
"USC00048406","1929","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.0","","       0.0","6","        52","6","        31","6","         0","6","","","        34","6","        21","6","       232","6","        31","6","        45","6","         0","6","","","  -27.8","6,0208, ","","","   254"," ,6,0310, ","  24.6"," ,6,0616, ","   25.6","6,0830, ","-2.2","6,0908","-2.2","6,0908","-4.4","6,1025","-8.3","6,1028","-12.2","6,1029","-6.1","6,0617","-6.1","6,0617","-6.1","6,0617","-7.8","6,0602","-12.2","6,0527","    5412.5","5","    5412.5","6","    276.4"," ,6","     3057"," ,6","      4.03","6","     11.07","6","     -3.02","6"
"USC00048406","1930","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","","","","","        46","6","        37","6","         2","6","","","","","","","","","        38","6","        44","6","         0","6","","","","","","","","","  41.1"," ,6,0222, ","   24.4","6,0713,+","","","","","","","","","","","","","","","","","","","","","    4992.2","2","    4992.2","6","    311.8"," ,6","","","","","     10.39","6","",""
"USC00048406","1931","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","","","","","        59","6","        44","6","         5","6","","","","","        18","6","       219","6","","","","","","","","","  -30.0","6,1212, ","","","","","  61.7"," ,6,1228, ","","","-2.2","6,0909","-2.2","6,0909","-5.0","6,1009","-8.9","6,1111","-8.9","6,1111","-1.1","6,0617","-2.2","6,0606","-4.4","6,0428","-6.7","6,0427","-13.9","6,0329","","","","","    557.3"," ,6","","","","","","","     -2.89","6"
"USC00048406","1932","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.0","","       0.0","6","        44","6","        34","6","         2","6","      165","","        38","6","        21","6","       237","6","        41","6","        52","6","         0","6","","","  -25.6","6,0114, ","  2540"," ,6,0209, ","   508"," ,6,0201, ","  57.9"," ,6,0205, ","   25.6","6,0704, ","0.0","6,0830","-2.2","6,0922","-4.4","6,1017","-11.1","6,1018","-11.1","6,1018","-0.6","6,0719","-3.3","6,0607","-4.4","6,0530","-7.2","6,0507","-8.9","6,0428","","","","","    376.6"," ,6","     3756"," ,6","      3.73","6","     10.48","6","     -3.02","6"
"USC00048406","1933","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      1.2","","       1.2","6","        59","6","        43","6","         4","6","      168","","        42","6","        11","6","       207","6","        37","6","        56","6","         0","6","","","  -23.3","6,0203, ","  1295"," ,6,0119, ","   889"," ,6,0119, ","  58.4"," ,6,0119, ","   26.7","6,0713, ","0.0","6,1021","-7.8","6,1031","-7.8","6,1031","-7.8","6,1031","-8.9","6,1104","-1.1","6,0606","-6.7","6,0522","-6.7","6,0522","-6.7","6,0522","-13.3","6,0510","    5249.2","2","    5249.2","6","    483.9"," ,6","     4952"," ,6","      4.94","6","     11.57","6","     -1.69","6"
"USC00048406","1934","37.1683","-118.5705","2920.0","SOUTH LAKE, CA US","      0.0","","       0.0","6","        46","6","        32","6","         1","6","      154","","        28","6","         0","6","       211","6","         9","6","        60","6","         0","6","","","  -16.1","6,0224, ","  1219"," ,6,0102, ","   635"," ,6,0101, ","  53.3"," ,6,0101, ","   27.2","6,0727, ","-1.1","6,0923","-6.7","6,0924","-6.7","6,0924","-6.7","6,0924","-10.0","6,0925","-1.1","6,0626","-2.8","6,0607","-5.6","6,0606","-6.7","6,0502","-10.0","6,0404","    4361.0","0","    4361.0","6","    274.2"," ,6","     2710"," ,6","      5.79","6","     12.99","6","     -1.40","6"
