"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MLM00061296","2016","11.417","-7.5","351.0","BOUGOUNI, ML","         0","S","       358","S","       290","S","   44.0","S,0413, ","     35.45","S"
"MLM00061296","2017","11.417","-7.5","351.0","BOUGOUNI, ML","         0","S","       350","S","       274","S","   42.5","S,0327, ","     35.22","S"
