"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033288","1961","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       115","I","        39","I","         2","I","","","","","","","  66.5"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","    382.7"," ,I","",""
"UPM00033288","1963","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       128","I","        59","I","         2","I","","","","","","","  36.0"," ,I,1006, ","","","","","","","","","","","","","","","","","","","","","    482.1"," ,I","",""
"UPM00033288","1964","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       140","I","        63","I","         1","I","","","","","","","  28.7"," ,I,0610, ","","","","","","","","","","","","","","","","","","","","","    581.8"," ,I","",""
"UPM00033288","1965","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       147","I","        77","I","         1","I","","","","","","","  38.5"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","    644.0"," ,I","",""
"UPM00033288","1966","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       183","I","        81","I","         3","I","","","","","","","  53.3"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","    821.7"," ,I","",""
"UPM00033288","1967","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       162","I","        81","I","         1","I","","","","","","","  41.1"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    680.1"," ,I","",""
"UPM00033288","1968","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       158","I","        72","I","         3","I","","","","","","","  33.4"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","    647.0"," ,I","",""
"UPM00033288","1969","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       154","I","        65","I","         1","I","","","","","","","  32.8"," ,I,0527, ","","","","","","","","","","","","","","","","","","","","","    561.8"," ,I","",""
"UPM00033288","1970","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       182","I","        80","I","         1","I","","","","","","","  26.7"," ,I,0917, ","","","","","","","","","","","","","","","","","","","","","    739.4"," ,I","",""
"UPM00033288","1971","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       141","I","        58","I","         1","I","","","","","","","  43.3"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","    551.5"," ,I","",""
"UPM00033288","1973","50.1","24.35","228.0","KAMENKA BUGSKAYA, UP","       158","I","        65","I","         2","I","","","","","","","  48.1"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","    668.4"," ,I","",""
