"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00482230","1917","44.616667","-106.933333","1460.0","CROW HILL, WY US","    194.4","","     194.4","6","        36","6","       173","6","        43","6","       129","6","        15","6","","","  -33.3","6,0201, ","   37.2","6,0727, ","-0.6","6,0925","-3.3","6,1012","-5.0","6,1017","-11.1","6,1018","-11.1","6,1018","0.0","6,0531","-5.6","6,0430","-5.6","6,0430","-6.7","6,0401","-10.6","6,0327","    4628.2","2","    4628.2","6","      7.01","6","     14.50","6","     -0.48","6"
"USC00482230","1918","44.616667","-106.933333","1460.0","CROW HILL, WY US","    117.9","","     117.9","6","        25","6","       154","6","        40","6","       124","6","         5","6","","","  -34.4","6,0131, ","   35.0","6,0614, ","0.0","6,0916","-3.3","6,1024","-5.6","6,1025","-6.7","6,1109","-11.7","6,1122","-0.6","6,0527","-2.2","6,0511","-12.2","6,0427","-12.2","6,0427","-12.2","6,0427","    4026.2","2","    4026.2","6","      7.25","6","     14.15","6","      0.35","6"
"USC00482230","1919","44.616667","-106.933333","1460.0","CROW HILL, WY US","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
