"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MORN0004","2008","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       105","N","        74","N","        17","N","         2","N","    64"," ,N,1217, ","  96.3"," ,N,0914, ","   1469.2"," ,N","      146"," ,N"
"US1MORN0004","2010","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       118","N","        87","N","        18","N","","","",""," 116.8"," ,N,0821, ","   1481.8"," ,N","",""
"US1MORN0004","2012","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","        91","N","        54","N","         6","N","","","","","  97.0"," ,N,0901, ","    783.8"," ,N","",""
"US1MORN0004","2014","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       109","N","        55","N","        13","N","","","","","  97.8"," ,N,1002, ","   1064.3"," ,N","",""
"US1MORN0004","2015","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       123","N","        82","N","        16","N","","","","","  70.4"," ,N,0608, ","   1310.4"," ,N","",""
"US1MORN0004","2016","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       107","N","        64","N","         9","N","","","","","  83.6"," ,N,0703, ","   1011.3"," ,N","",""
"US1MORN0004","2019","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       126","N","        82","N","        16","N","","","","","  77.0"," ,N,0501, ","   1306.2"," ,N","",""
"US1MORN0004","2020","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","       115","N","        70","N","        12","N","","","","","  96.5"," ,N,0604, ","   1196.9"," ,N","",""
"US1MORN0004","2022","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","        92","N","        64","N","        10","N","","","","","  40.4"," ,N,0816, ","    935.7"," ,N","",""
"US1MORN0004","2023","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","        98","N","        49","N","         5","N","","","","","  48.5"," ,N,0611, ","    613.3"," ,N","",""
"US1MORN0004","2024","39.416978","-92.45044","263.0","MOBERLY 0.8 WSW, MO US","","","","","","","","","","","","","    941.1"," ,N","",""
