"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00106705","1917","46.616667","-115.633333","1138.4","OXFORD RANGER STATION, ID US","     11.4","","      11.4","6","        89","6","        24","6","       265","6","        45","6","        96","6","         3","6","  -33.3","6,0116, ","   356"," ,6,0127, ","   33.3","6,0727, ","-1.7","6,0801","-2.2","6,0805","-4.4","6,1007","-11.1","6,1019","-11.1","6,1019","-2.8","6,0730","-2.8","6,0730","-4.4","6,0601","-6.7","6,0506","-12.2","6,0406","    5786.6","6","    5786.6","6","     8563"," ,6","      3.98","6","     11.72","6","     -3.75","6"
"USC00106705","1918","46.616667","-115.633333","1138.4","OXFORD RANGER STATION, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4568.2","2","    4568.2","6","","","","","","","",""
